FinanceProductCostSnapshotKey,SnapshotDateKey,EffectiveDateKey,ProductKey,PlantKey,FinanceProductCostVersionKey,FinanceCostComponentDetailKey,FinanceCostElementDetailKey,FinanceCostingMethodKey,CurrencyKey,StandardCostAmount,ActualCostAmount,CostVarianceAmount,CostQuantity,SourceSystemKey,BatchId,LoadedAtUtc
3334,20260530,20260726,370,133,125,361,383,5,2,4577.5800,4577.5800,4577.5800,4577.5800,1,1,2026-08-24T00:00:00.000
3335,20260708,20260812,32,124,71,89,127,8,3,4578.9500,4578.9500,4578.9500,4578.9500,1,1,2026-08-24T00:00:00.000
3336,20260801,20260720,166,96,385,129,211,3,1,4580.3200,4580.3200,4580.3200,4580.3200,1,1,2026-08-24T00:00:00.000
3337,20260612,20260824,253,280,90,269,142,2,4,4581.6900,4581.6900,4581.6900,4581.6900,1,1,2026-08-24T00:00:00.000
3338,20260715,20260702,37,14,471,406,476,4,3,4583.0600,4583.0600,4583.0600,4583.0600,1,1,2026-08-24T00:00:00.000
3339,20260702,20260609,335,347,45,35,366,6,4,4584.4300,4584.4300,4584.4300,4584.4300,1,1,2026-08-24T00:00:00.000
3340,20260702,20260615,444,166,497,98,89,5,3,4585.8000,4585.8000,4585.8000,4585.8000,1,1,2026-08-24T00:00:00.000
3341,20260705,20260701,265,193,352,430,281,7,4,4587.1700,4587.1700,4587.1700,4587.1700,1,1,2026-08-24T00:00:00.000
3342,20260809,20260629,338,330,56,125,104,8,4,4588.5400,4588.5400,4588.5400,4588.5400,1,1,2026-08-24T00:00:00.000
3343,20260712,20260621,273,342,16,204,404,8,2,4589.9100,4589.9100,4589.9100,4589.9100,1,1,2026-08-24T00:00:00.000
3344,20260601,20260614,304,225,421,496,98,4,3,4591.2800,4591.2800,4591.2800,4591.2800,1,1,2026-08-24T00:00:00.000
3345,20260707,20260622,24,316,57,134,58,8,4,4592.6500,4592.6500,4592.6500,4592.6500,1,1,2026-08-24T00:00:00.000
3346,20260605,20260815,245,19,435,127,203,1,2,4594.0200,4594.0200,4594.0200,4594.0200,1,1,2026-08-24T00:00:00.000
3347,20260619,20260610,410,145,287,422,273,5,3,4595.3900,4595.3900,4595.3900,4595.3900,1,1,2026-08-24T00:00:00.000
3348,20260527,20260530,127,94,254,133,479,1,2,4596.7600,4596.7600,4596.7600,4596.7600,1,1,2026-08-24T00:00:00.000
3349,20260626,20260818,264,250,181,316,301,8,5,4598.1300,4598.1300,4598.1300,4598.1300,1,1,2026-08-24T00:00:00.000
3350,20260818,20260809,159,16,200,484,250,6,4,4599.5000,4599.5000,4599.5000,4599.5000,1,1,2026-08-24T00:00:00.000
3351,20260604,20260610,317,240,230,108,493,3,3,4600.8700,4600.8700,4600.8700,4600.8700,1,1,2026-08-24T00:00:00.000
3352,20260807,20260725,335,327,10,129,227,8,2,4602.2400,4602.2400,4602.2400,4602.2400,1,1,2026-08-24T00:00:00.000
3353,20260530,20260531,313,19,392,306,253,5,1,4603.6100,4603.6100,4603.6100,4603.6100,1,1,2026-08-24T00:00:00.000
3354,20260810,20260728,341,263,31,268,471,6,4,4604.9800,4604.9800,4604.9800,4604.9800,1,1,2026-08-24T00:00:00.000
3355,20260812,20260630,377,200,342,208,220,5,1,4606.3500,4606.3500,4606.3500,4606.3500,1,1,2026-08-24T00:00:00.000
3356,20260617,20260606,258,297,11,170,456,4,3,4607.7200,4607.7200,4607.7200,4607.7200,1,1,2026-08-24T00:00:00.000
3357,20260613,20260805,358,187,408,396,218,2,5,4609.0900,4609.0900,4609.0900,4609.0900,1,1,2026-08-24T00:00:00.000
3358,20260805,20260729,356,147,170,219,367,2,3,4610.4600,4610.4600,4610.4600,4610.4600,1,1,2026-08-24T00:00:00.000
3359,20260823,20260718,341,345,12,74,115,5,1,4611.8300,4611.8300,4611.8300,4611.8300,1,1,2026-08-24T00:00:00.000
3360,20260528,20260817,194,36,358,28,132,7,4,4613.2000,4613.2000,4613.2000,4613.2000,1,1,2026-08-24T00:00:00.000
3361,20260622,20260803,390,266,73,312,288,4,1,4614.5700,4614.5700,4614.5700,4614.5700,1,1,2026-08-24T00:00:00.000
3362,20260706,20260531,314,261,453,417,470,4,2,4615.9400,4615.9400,4615.9400,4615.9400,1,1,2026-08-24T00:00:00.000
3363,20260617,20260802,309,303,285,417,306,2,5,4617.3100,4617.3100,4617.3100,4617.3100,1,1,2026-08-24T00:00:00.000
3364,20260708,20260706,81,149,14,112,396,6,4,4618.6800,4618.6800,4618.6800,4618.6800,1,1,2026-08-24T00:00:00.000
3365,20260730,20260819,371,2,132,77,342,6,4,4620.0500,4620.0500,4620.0500,4620.0500,1,1,2026-08-24T00:00:00.000
3366,20260713,20260609,191,4,426,481,94,3,5,4621.4200,4621.4200,4621.4200,4621.4200,1,1,2026-08-24T00:00:00.000
3367,20260528,20260621,101,225,460,236,48,7,2,4622.7900,4622.7900,4622.7900,4622.7900,1,1,2026-08-24T00:00:00.000
3368,20260720,20260805,414,144,124,159,468,4,1,4624.1600,4624.1600,4624.1600,4624.1600,1,1,2026-08-24T00:00:00.000
3369,20260817,20260610,475,120,143,378,391,7,5,4625.5300,4625.5300,4625.5300,4625.5300,1,1,2026-08-24T00:00:00.000
3370,20260811,20260803,379,83,470,453,87,1,2,4626.9000,4626.9000,4626.9000,4626.9000,1,1,2026-08-24T00:00:00.000
3371,20260602,20260710,333,114,102,119,342,5,5,4628.2700,4628.2700,4628.2700,4628.2700,1,1,2026-08-24T00:00:00.000
3372,20260611,20260605,1,104,115,111,482,3,5,4629.6400,4629.6400,4629.6400,4629.6400,1,1,2026-08-24T00:00:00.000
3373,20260816,20260620,138,153,500,80,145,4,1,4631.0100,4631.0100,4631.0100,4631.0100,1,1,2026-08-24T00:00:00.000
3374,20260613,20260824,267,53,154,161,449,3,3,4632.3800,4632.3800,4632.3800,4632.3800,1,1,2026-08-24T00:00:00.000
3375,20260821,20260531,466,135,91,495,348,4,5,4633.7500,4633.7500,4633.7500,4633.7500,1,1,2026-08-24T00:00:00.000
3376,20260724,20260817,73,168,309,248,450,2,4,4635.1200,4635.1200,4635.1200,4635.1200,1,1,2026-08-24T00:00:00.000
3377,20260812,20260808,98,265,154,99,220,7,4,4636.4900,4636.4900,4636.4900,4636.4900,1,1,2026-08-24T00:00:00.000
3378,20260807,20260719,216,85,324,476,59,8,3,4637.8600,4637.8600,4637.8600,4637.8600,1,1,2026-08-24T00:00:00.000
3379,20260706,20260619,139,346,452,234,161,4,1,4639.2300,4639.2300,4639.2300,4639.2300,1,1,2026-08-24T00:00:00.000
3380,20260809,20260719,367,15,18,105,70,8,4,4640.6000,4640.6000,4640.6000,4640.6000,1,1,2026-08-24T00:00:00.000
3381,20260806,20260806,410,211,352,151,74,6,4,4641.9700,4641.9700,4641.9700,4641.9700,1,1,2026-08-24T00:00:00.000
3382,20260723,20260727,301,188,378,244,485,7,3,4643.3400,4643.3400,4643.3400,4643.3400,1,1,2026-08-24T00:00:00.000
3383,20260603,20260822,42,29,402,347,168,3,5,4644.7100,4644.7100,4644.7100,4644.7100,1,1,2026-08-24T00:00:00.000
3384,20260607,20260615,348,272,497,72,250,4,5,4646.0800,4646.0800,4646.0800,4646.0800,1,1,2026-08-24T00:00:00.000
3385,20260612,20260806,422,51,46,231,54,5,2,4647.4500,4647.4500,4647.4500,4647.4500,1,1,2026-08-24T00:00:00.000
3386,20260811,20260621,49,32,423,94,74,6,4,4648.8200,4648.8200,4648.8200,4648.8200,1,1,2026-08-24T00:00:00.000
3387,20260630,20260803,449,93,254,471,2,6,5,4650.1900,4650.1900,4650.1900,4650.1900,1,1,2026-08-24T00:00:00.000
3388,20260806,20260818,458,157,298,183,58,3,4,4651.5600,4651.5600,4651.5600,4651.5600,1,1,2026-08-24T00:00:00.000
3389,20260628,20260802,499,131,447,351,374,7,2,4652.9300,4652.9300,4652.9300,4652.9300,1,1,2026-08-24T00:00:00.000
3390,20260812,20260714,228,49,483,442,404,2,2,4654.3000,4654.3000,4654.3000,4654.3000,1,1,2026-08-24T00:00:00.000
3391,20260724,20260810,121,215,98,477,108,4,5,4655.6700,4655.6700,4655.6700,4655.6700,1,1,2026-08-24T00:00:00.000
3392,20260625,20260808,471,325,116,342,41,5,4,4657.0400,4657.0400,4657.0400,4657.0400,1,1,2026-08-24T00:00:00.000
3393,20260812,20260607,287,283,306,477,167,3,4,4658.4100,4658.4100,4658.4100,4658.4100,1,1,2026-08-24T00:00:00.000
3394,20260809,20260815,16,259,173,46,221,2,5,4659.7800,4659.7800,4659.7800,4659.7800,1,1,2026-08-24T00:00:00.000
3395,20260701,20260615,194,19,405,362,442,4,3,4661.1500,4661.1500,4661.1500,4661.1500,1,1,2026-08-24T00:00:00.000
3396,20260722,20260613,485,80,221,302,42,8,2,4662.5200,4662.5200,4662.5200,4662.5200,1,1,2026-08-24T00:00:00.000
3397,20260724,20260604,218,131,437,93,155,2,5,4663.8900,4663.8900,4663.8900,4663.8900,1,1,2026-08-24T00:00:00.000
3398,20260626,20260726,57,202,76,162,249,3,5,4665.2600,4665.2600,4665.2600,4665.2600,1,1,2026-08-24T00:00:00.000
3399,20260530,20260730,326,253,422,413,214,1,2,4666.6300,4666.6300,4666.6300,4666.6300,1,1,2026-08-24T00:00:00.000
3400,20260716,20260621,273,220,490,224,113,5,5,4668.0000,4668.0000,4668.0000,4668.0000,1,1,2026-08-24T00:00:00.000
3401,20260612,20260712,380,273,249,252,91,1,2,4669.3700,4669.3700,4669.3700,4669.3700,1,1,2026-08-24T00:00:00.000
3402,20260817,20260728,479,81,245,159,96,5,5,4670.7400,4670.7400,4670.7400,4670.7400,1,1,2026-08-24T00:00:00.000
3403,20260704,20260614,17,296,218,423,29,4,3,4672.1100,4672.1100,4672.1100,4672.1100,1,1,2026-08-24T00:00:00.000
3404,20260729,20260709,97,160,151,249,424,3,5,4673.4800,4673.4800,4673.4800,4673.4800,1,1,2026-08-24T00:00:00.000
3405,20260820,20260820,230,14,409,400,149,1,5,4674.8500,4674.8500,4674.8500,4674.8500,1,1,2026-08-24T00:00:00.000
3406,20260824,20260620,418,321,383,98,238,5,2,4676.2200,4676.2200,4676.2200,4676.2200,1,1,2026-08-24T00:00:00.000
3407,20260821,20260603,96,21,489,239,356,7,4,4677.5900,4677.5900,4677.5900,4677.5900,1,1,2026-08-24T00:00:00.000
3408,20260605,20260712,141,4,32,357,262,3,4,4678.9600,4678.9600,4678.9600,4678.9600,1,1,2026-08-24T00:00:00.000
3409,20260730,20260618,60,129,252,500,278,5,5,4680.3300,4680.3300,4680.3300,4680.3300,1,1,2026-08-24T00:00:00.000
3410,20260617,20260623,412,213,376,226,250,7,4,4681.7000,4681.7000,4681.7000,4681.7000,1,1,2026-08-24T00:00:00.000
3411,20260609,20260813,336,158,382,137,275,5,1,4683.0700,4683.0700,4683.0700,4683.0700,1,1,2026-08-24T00:00:00.000
3412,20260624,20260708,304,124,92,399,144,3,1,4684.4400,4684.4400,4684.4400,4684.4400,1,1,2026-08-24T00:00:00.000
3413,20260630,20260724,282,51,324,331,119,1,3,4685.8100,4685.8100,4685.8100,4685.8100,1,1,2026-08-24T00:00:00.000
3414,20260821,20260723,147,48,7,87,101,7,4,4687.1800,4687.1800,4687.1800,4687.1800,1,1,2026-08-24T00:00:00.000
3415,20260531,20260619,485,65,143,445,295,1,3,4688.5500,4688.5500,4688.5500,4688.5500,1,1,2026-08-24T00:00:00.000
3416,20260702,20260529,220,180,25,325,363,7,4,4689.9200,4689.9200,4689.9200,4689.9200,1,1,2026-08-24T00:00:00.000
3417,20260614,20260608,348,269,448,272,145,6,1,4691.2900,4691.2900,4691.2900,4691.2900,1,1,2026-08-24T00:00:00.000
3418,20260627,20260718,356,53,235,173,258,4,3,4692.6600,4692.6600,4692.6600,4692.6600,1,1,2026-08-24T00:00:00.000
3419,20260622,20260817,95,63,195,118,52,8,2,4694.0300,4694.0300,4694.0300,4694.0300,1,1,2026-08-24T00:00:00.000
3420,20260531,20260817,221,275,311,132,33,6,3,4695.4000,4695.4000,4695.4000,4695.4000,1,1,2026-08-24T00:00:00.000
3421,20260730,20260723,139,94,58,433,424,5,5,4696.7700,4696.7700,4696.7700,4696.7700,1,1,2026-08-24T00:00:00.000
3422,20260615,20260527,65,113,389,397,465,3,5,4698.1400,4698.1400,4698.1400,4698.1400,1,1,2026-08-24T00:00:00.000
3423,20260623,20260722,301,310,191,392,250,4,4,4699.5100,4699.5100,4699.5100,4699.5100,1,1,2026-08-24T00:00:00.000
3424,20260621,20260530,84,173,374,140,93,3,3,4700.8800,4700.8800,4700.8800,4700.8800,1,1,2026-08-24T00:00:00.000
3425,20260612,20260623,147,159,207,331,179,2,3,4702.2500,4702.2500,4702.2500,4702.2500,1,1,2026-08-24T00:00:00.000
3426,20260819,20260616,419,96,414,268,19,8,3,4703.6200,4703.6200,4703.6200,4703.6200,1,1,2026-08-24T00:00:00.000
3427,20260608,20260701,153,254,30,424,495,7,1,4704.9900,4704.9900,4704.9900,4704.9900,1,1,2026-08-24T00:00:00.000
3428,20260531,20260723,356,316,163,494,449,5,4,4706.3600,4706.3600,4706.3600,4706.3600,1,1,2026-08-24T00:00:00.000
3429,20260806,20260706,84,205,309,308,271,8,1,4707.7300,4707.7300,4707.7300,4707.7300,1,1,2026-08-24T00:00:00.000
3430,20260701,20260616,400,140,112,327,44,7,3,4709.1000,4709.1000,4709.1000,4709.1000,1,1,2026-08-24T00:00:00.000
3431,20260606,20260723,296,189,382,287,129,2,3,4710.4700,4710.4700,4710.4700,4710.4700,1,1,2026-08-24T00:00:00.000
3432,20260704,20260531,353,113,391,300,112,2,1,4711.8400,4711.8400,4711.8400,4711.8400,1,1,2026-08-24T00:00:00.000
3433,20260726,20260529,470,51,307,130,331,7,4,4713.2100,4713.2100,4713.2100,4713.2100,1,1,2026-08-24T00:00:00.000
3434,20260622,20260805,153,73,416,282,369,8,4,4714.5800,4714.5800,4714.5800,4714.5800,1,1,2026-08-24T00:00:00.000
3435,20260601,20260805,331,72,230,116,369,5,5,4715.9500,4715.9500,4715.9500,4715.9500,1,1,2026-08-24T00:00:00.000
3436,20260726,20260611,293,267,56,122,170,5,4,4717.3200,4717.3200,4717.3200,4717.3200,1,1,2026-08-24T00:00:00.000
3437,20260620,20260812,180,297,446,197,214,8,5,4718.6900,4718.6900,4718.6900,4718.6900,1,1,2026-08-24T00:00:00.000
3438,20260621,20260724,39,246,316,92,336,7,4,4720.0600,4720.0600,4720.0600,4720.0600,1,1,2026-08-24T00:00:00.000
3439,20260626,20260621,278,136,143,362,496,5,5,4721.4300,4721.4300,4721.4300,4721.4300,1,1,2026-08-24T00:00:00.000
3440,20260729,20260629,59,309,242,103,169,1,3,4722.8000,4722.8000,4722.8000,4722.8000,1,1,2026-08-24T00:00:00.000
3441,20260805,20260819,468,41,418,20,15,3,3,4724.1700,4724.1700,4724.1700,4724.1700,1,1,2026-08-24T00:00:00.000
3442,20260625,20260606,434,26,154,116,214,7,5,4725.5400,4725.5400,4725.5400,4725.5400,1,1,2026-08-24T00:00:00.000
3443,20260724,20260702,488,98,304,103,230,7,4,4726.9100,4726.9100,4726.9100,4726.9100,1,1,2026-08-24T00:00:00.000
3444,20260814,20260605,100,323,490,77,378,5,5,4728.2800,4728.2800,4728.2800,4728.2800,1,1,2026-08-24T00:00:00.000
3445,20260606,20260608,80,45,405,3,478,7,3,4729.6500,4729.6500,4729.6500,4729.6500,1,1,2026-08-24T00:00:00.000
3446,20260528,20260813,280,147,382,133,377,6,2,4731.0200,4731.0200,4731.0200,4731.0200,1,1,2026-08-24T00:00:00.000
3447,20260805,20260725,138,203,178,196,33,5,4,4732.3900,4732.3900,4732.3900,4732.3900,1,1,2026-08-24T00:00:00.000
3448,20260629,20260729,184,57,322,260,387,3,1,4733.7600,4733.7600,4733.7600,4733.7600,1,1,2026-08-24T00:00:00.000
3449,20260704,20260723,2,251,109,3,92,7,4,4735.1300,4735.1300,4735.1300,4735.1300,1,1,2026-08-24T00:00:00.000
3450,20260622,20260605,388,260,492,453,97,7,4,4736.5000,4736.5000,4736.5000,4736.5000,1,1,2026-08-24T00:00:00.000
3451,20260530,20260716,41,214,77,378,256,5,2,4737.8700,4737.8700,4737.8700,4737.8700,1,1,2026-08-24T00:00:00.000
3452,20260815,20260623,5,300,482,322,148,6,4,4739.2400,4739.2400,4739.2400,4739.2400,1,1,2026-08-24T00:00:00.000
3453,20260714,20260612,391,286,55,135,262,1,3,4740.6100,4740.6100,4740.6100,4740.6100,1,1,2026-08-24T00:00:00.000
3454,20260613,20260626,110,89,176,94,452,2,5,4741.9800,4741.9800,4741.9800,4741.9800,1,1,2026-08-24T00:00:00.000
3455,20260719,20260625,428,47,125,341,486,2,5,4743.3500,4743.3500,4743.3500,4743.3500,1,1,2026-08-24T00:00:00.000
3456,20260728,20260608,228,288,411,165,415,1,2,4744.7200,4744.7200,4744.7200,4744.7200,1,1,2026-08-24T00:00:00.000
3457,20260613,20260725,206,26,328,263,15,7,2,4746.0900,4746.0900,4746.0900,4746.0900,1,1,2026-08-24T00:00:00.000
3458,20260723,20260605,117,188,227,443,47,3,4,4747.4600,4747.4600,4747.4600,4747.4600,1,1,2026-08-24T00:00:00.000
3459,20260707,20260815,354,173,52,88,77,6,1,4748.8300,4748.8300,4748.8300,4748.8300,1,1,2026-08-24T00:00:00.000
3460,20260725,20260806,68,247,370,344,313,4,2,4750.2000,4750.2000,4750.2000,4750.2000,1,1,2026-08-24T00:00:00.000
3461,20260824,20260618,100,258,466,5,491,5,4,4751.5700,4751.5700,4751.5700,4751.5700,1,1,2026-08-24T00:00:00.000
3462,20260622,20260806,312,186,144,132,137,7,3,4752.9400,4752.9400,4752.9400,4752.9400,1,1,2026-08-24T00:00:00.000
3463,20260707,20260710,399,330,122,316,190,5,5,4754.3100,4754.3100,4754.3100,4754.3100,1,1,2026-08-24T00:00:00.000
3464,20260627,20260816,143,63,134,414,15,6,5,4755.6800,4755.6800,4755.6800,4755.6800,1,1,2026-08-24T00:00:00.000
3465,20260810,20260823,287,134,421,88,300,1,1,4757.0500,4757.0500,4757.0500,4757.0500,1,1,2026-08-24T00:00:00.000
3466,20260629,20260718,426,188,327,377,305,1,2,4758.4200,4758.4200,4758.4200,4758.4200,1,1,2026-08-24T00:00:00.000
3467,20260621,20260624,452,230,466,254,350,4,5,4759.7900,4759.7900,4759.7900,4759.7900,1,1,2026-08-24T00:00:00.000
3468,20260718,20260819,392,272,26,46,351,5,5,4761.1600,4761.1600,4761.1600,4761.1600,1,1,2026-08-24T00:00:00.000
3469,20260719,20260527,154,26,205,406,308,2,4,4762.5300,4762.5300,4762.5300,4762.5300,1,1,2026-08-24T00:00:00.000
3470,20260620,20260711,464,15,216,386,347,3,4,4763.9000,4763.9000,4763.9000,4763.9000,1,1,2026-08-24T00:00:00.000
3471,20260701,20260708,47,291,52,31,247,2,1,4765.2700,4765.2700,4765.2700,4765.2700,1,1,2026-08-24T00:00:00.000
3472,20260613,20260811,131,223,119,424,312,6,2,4766.6400,4766.6400,4766.6400,4766.6400,1,1,2026-08-24T00:00:00.000
3473,20260620,20260822,453,331,448,113,324,1,1,4768.0100,4768.0100,4768.0100,4768.0100,1,1,2026-08-24T00:00:00.000
3474,20260805,20260711,207,92,340,71,242,5,4,4769.3800,4769.3800,4769.3800,4769.3800,1,1,2026-08-24T00:00:00.000
3475,20260612,20260816,197,248,342,397,280,5,1,4770.7500,4770.7500,4770.7500,4770.7500,1,1,2026-08-24T00:00:00.000
3476,20260805,20260709,332,223,219,57,59,2,2,4772.1200,4772.1200,4772.1200,4772.1200,1,1,2026-08-24T00:00:00.000
3477,20260818,20260820,187,191,295,19,457,5,3,4773.4900,4773.4900,4773.4900,4773.4900,1,1,2026-08-24T00:00:00.000
3478,20260623,20260817,463,155,89,70,299,4,1,4774.8600,4774.8600,4774.8600,4774.8600,1,1,2026-08-24T00:00:00.000
3479,20260723,20260629,293,51,247,387,476,7,1,4776.2300,4776.2300,4776.2300,4776.2300,1,1,2026-08-24T00:00:00.000
3480,20260709,20260705,182,6,333,302,193,5,2,4777.6000,4777.6000,4777.6000,4777.6000,1,1,2026-08-24T00:00:00.000
3481,20260616,20260614,99,29,263,380,5,5,2,4778.9700,4778.9700,4778.9700,4778.9700,1,1,2026-08-24T00:00:00.000
3482,20260616,20260731,218,154,140,361,452,8,1,4780.3400,4780.3400,4780.3400,4780.3400,1,1,2026-08-24T00:00:00.000
3483,20260610,20260823,144,166,203,65,439,6,2,4781.7100,4781.7100,4781.7100,4781.7100,1,1,2026-08-24T00:00:00.000
3484,20260726,20260728,162,158,329,191,372,8,1,4783.0800,4783.0800,4783.0800,4783.0800,1,1,2026-08-24T00:00:00.000
3485,20260718,20260817,147,71,152,1,181,3,3,4784.4500,4784.4500,4784.4500,4784.4500,1,1,2026-08-24T00:00:00.000
3486,20260721,20260608,29,308,477,417,244,5,2,4785.8200,4785.8200,4785.8200,4785.8200,1,1,2026-08-24T00:00:00.000
3487,20260717,20260614,95,130,395,406,86,2,3,4787.1900,4787.1900,4787.1900,4787.1900,1,1,2026-08-24T00:00:00.000
3488,20260707,20260804,70,176,131,329,174,5,2,4788.5600,4788.5600,4788.5600,4788.5600,1,1,2026-08-24T00:00:00.000
3489,20260606,20260720,108,51,192,92,456,8,3,4789.9300,4789.9300,4789.9300,4789.9300,1,1,2026-08-24T00:00:00.000
3490,20260704,20260607,135,124,177,210,363,3,4,4791.3000,4791.3000,4791.3000,4791.3000,1,1,2026-08-24T00:00:00.000
3491,20260608,20260630,483,35,139,478,126,5,4,4792.6700,4792.6700,4792.6700,4792.6700,1,1,2026-08-24T00:00:00.000
3492,20260815,20260527,92,167,392,116,224,5,1,4794.0400,4794.0400,4794.0400,4794.0400,1,1,2026-08-24T00:00:00.000
3493,20260622,20260710,160,255,57,366,105,1,3,4795.4100,4795.4100,4795.4100,4795.4100,1,1,2026-08-24T00:00:00.000
3494,20260707,20260729,427,317,492,107,499,3,5,4796.7800,4796.7800,4796.7800,4796.7800,1,1,2026-08-24T00:00:00.000
3495,20260703,20260609,357,23,11,63,152,6,4,4798.1500,4798.1500,4798.1500,4798.1500,1,1,2026-08-24T00:00:00.000
3496,20260625,20260707,134,288,177,391,136,8,1,4799.5200,4799.5200,4799.5200,4799.5200,1,1,2026-08-24T00:00:00.000
3497,20260816,20260604,390,110,274,499,402,3,2,4800.8900,4800.8900,4800.8900,4800.8900,1,1,2026-08-24T00:00:00.000
3498,20260626,20260614,316,189,382,97,177,6,2,4802.2600,4802.2600,4802.2600,4802.2600,1,1,2026-08-24T00:00:00.000
3499,20260824,20260724,208,60,263,69,118,1,1,4803.6300,4803.6300,4803.6300,4803.6300,1,1,2026-08-24T00:00:00.000
3500,20260615,20260717,96,14,70,233,128,6,4,4805.0000,4805.0000,4805.0000,4805.0000,1,1,2026-08-24T00:00:00.000
3501,20260528,20260706,494,342,491,492,355,5,5,4806.3700,4806.3700,4806.3700,4806.3700,1,1,2026-08-24T00:00:00.000
3502,20260604,20260718,238,256,55,103,41,7,4,4807.7400,4807.7400,4807.7400,4807.7400,1,1,2026-08-24T00:00:00.000
3503,20260811,20260824,313,101,369,108,193,2,2,4809.1100,4809.1100,4809.1100,4809.1100,1,1,2026-08-24T00:00:00.000
3504,20260817,20260528,100,33,189,253,457,7,1,4810.4800,4810.4800,4810.4800,4810.4800,1,1,2026-08-24T00:00:00.000
3505,20260820,20260715,361,339,88,401,165,5,1,4811.8500,4811.8500,4811.8500,4811.8500,1,1,2026-08-24T00:00:00.000
3506,20260809,20260627,243,225,84,327,197,6,2,4813.2200,4813.2200,4813.2200,4813.2200,1,1,2026-08-24T00:00:00.000
3507,20260723,20260819,453,281,163,54,163,7,2,4814.5900,4814.5900,4814.5900,4814.5900,1,1,2026-08-24T00:00:00.000
3508,20260626,20260717,24,126,24,430,230,1,3,4815.9600,4815.9600,4815.9600,4815.9600,1,1,2026-08-24T00:00:00.000
3509,20260613,20260725,22,52,474,237,186,6,4,4817.3300,4817.3300,4817.3300,4817.3300,1,1,2026-08-24T00:00:00.000
3510,20260619,20260807,467,345,10,389,247,5,4,4818.7000,4818.7000,4818.7000,4818.7000,1,1,2026-08-24T00:00:00.000
3511,20260705,20260618,13,253,160,345,101,2,5,4820.0700,4820.0700,4820.0700,4820.0700,1,1,2026-08-24T00:00:00.000
3512,20260716,20260706,369,185,455,191,34,1,4,4821.4400,4821.4400,4821.4400,4821.4400,1,1,2026-08-24T00:00:00.000
3513,20260626,20260705,479,224,350,140,96,1,1,4822.8100,4822.8100,4822.8100,4822.8100,1,1,2026-08-24T00:00:00.000
3514,20260718,20260701,156,149,412,315,369,3,2,4824.1800,4824.1800,4824.1800,4824.1800,1,1,2026-08-24T00:00:00.000
3515,20260815,20260718,381,332,194,198,130,6,2,4825.5500,4825.5500,4825.5500,4825.5500,1,1,2026-08-24T00:00:00.000
3516,20260814,20260610,190,12,389,141,57,1,4,4826.9200,4826.9200,4826.9200,4826.9200,1,1,2026-08-24T00:00:00.000
3517,20260723,20260803,355,333,97,292,101,2,3,4828.2900,4828.2900,4828.2900,4828.2900,1,1,2026-08-24T00:00:00.000
3518,20260716,20260610,192,307,407,358,402,4,2,4829.6600,4829.6600,4829.6600,4829.6600,1,1,2026-08-24T00:00:00.000
3519,20260702,20260814,439,243,193,91,500,4,3,4831.0300,4831.0300,4831.0300,4831.0300,1,1,2026-08-24T00:00:00.000
3520,20260819,20260813,54,121,25,485,305,4,4,4832.4000,4832.4000,4832.4000,4832.4000,1,1,2026-08-24T00:00:00.000
3521,20260703,20260707,49,33,495,256,337,1,1,4833.7700,4833.7700,4833.7700,4833.7700,1,1,2026-08-24T00:00:00.000
3522,20260620,20260706,477,16,52,72,98,3,3,4835.1400,4835.1400,4835.1400,4835.1400,1,1,2026-08-24T00:00:00.000
3523,20260714,20260530,53,117,339,305,308,7,4,4836.5100,4836.5100,4836.5100,4836.5100,1,1,2026-08-24T00:00:00.000
3524,20260614,20260814,319,5,237,30,188,3,1,4837.8800,4837.8800,4837.8800,4837.8800,1,1,2026-08-24T00:00:00.000
3525,20260725,20260720,116,318,167,73,461,2,3,4839.2500,4839.2500,4839.2500,4839.2500,1,1,2026-08-24T00:00:00.000
3526,20260706,20260607,420,11,5,298,68,5,5,4840.6200,4840.6200,4840.6200,4840.6200,1,1,2026-08-24T00:00:00.000
3527,20260815,20260721,440,269,123,499,404,8,5,4841.9900,4841.9900,4841.9900,4841.9900,1,1,2026-08-24T00:00:00.000
3528,20260818,20260713,204,169,187,61,348,6,4,4843.3600,4843.3600,4843.3600,4843.3600,1,1,2026-08-24T00:00:00.000
3529,20260707,20260713,123,30,114,349,136,7,3,4844.7300,4844.7300,4844.7300,4844.7300,1,1,2026-08-24T00:00:00.000
3530,20260716,20260713,246,261,203,45,45,6,5,4846.1000,4846.1000,4846.1000,4846.1000,1,1,2026-08-24T00:00:00.000
3531,20260625,20260803,129,99,40,194,143,5,3,4847.4700,4847.4700,4847.4700,4847.4700,1,1,2026-08-24T00:00:00.000
3532,20260623,20260719,149,205,312,304,455,6,2,4848.8400,4848.8400,4848.8400,4848.8400,1,1,2026-08-24T00:00:00.000
3533,20260819,20260724,89,63,74,456,435,6,1,4850.2100,4850.2100,4850.2100,4850.2100,1,1,2026-08-24T00:00:00.000
3534,20260818,20260723,239,21,450,456,332,8,3,4851.5800,4851.5800,4851.5800,4851.5800,1,1,2026-08-24T00:00:00.000
3535,20260802,20260727,212,244,336,92,237,1,5,4852.9500,4852.9500,4852.9500,4852.9500,1,1,2026-08-24T00:00:00.000
3536,20260712,20260605,286,325,476,163,99,4,3,4854.3200,4854.3200,4854.3200,4854.3200,1,1,2026-08-24T00:00:00.000
