SalesOrderAllocationKey,AllocationDateKey,PromiseShipDateKey,AllocationTimeOfDayKey,SalesOrderLineKey,SalesFulfillmentPromiseKey,ProductKey,FulfillmentPlantKey,SalesAllocationStatusKey,UnitOfMeasureKey,AllocationDocumentNumber,RequestedQuantity,AllocatedQuantity,UnallocatedQuantity,SourceSystemKey,BatchId,LoadedAtUtc
5240,20260801,20260823,75960,466,160,155,104,1,2,SOA005240,668.1000,668.1000,668.1000,1,1,2026-08-24T00:00:00.000
5241,20260727,20260702,2340,103,185,147,52,7,7,SOA005241,668.8000,668.8000,668.8000,1,1,2026-08-24T00:00:00.000
5242,20260727,20260716,70020,174,357,169,241,6,3,SOA005242,669.5000,669.5000,669.5000,1,1,2026-08-24T00:00:00.000
5243,20260601,20260616,46440,113,95,283,238,9,2,SOA005243,670.2000,670.2000,670.2000,1,1,2026-08-24T00:00:00.000
5244,20260721,20260613,33840,341,236,186,227,1,5,SOA005244,670.9000,670.9000,670.9000,1,1,2026-08-24T00:00:00.000
5245,20260721,20260725,75600,392,322,10,78,10,6,SOA005245,671.6000,671.6000,671.6000,1,1,2026-08-24T00:00:00.000
5246,20260726,20260614,36840,175,305,131,320,6,3,SOA005246,672.3000,672.3000,672.3000,1,1,2026-08-24T00:00:00.000
5247,20260607,20260527,18060,48,128,139,217,9,5,SOA005247,673.0000,673.0000,673.0000,1,1,2026-08-24T00:00:00.000
5248,20260725,20260822,42120,478,285,64,33,1,5,SOA005248,673.7000,673.7000,673.7000,1,1,2026-08-24T00:00:00.000
5249,20260622,20260626,42720,8,144,496,44,6,5,SOA005249,674.4000,674.4000,674.4000,1,1,2026-08-24T00:00:00.000
5250,20260610,20260609,23580,100,26,441,43,2,3,SOA005250,675.1000,675.1000,675.1000,1,1,2026-08-24T00:00:00.000
5251,20260713,20260612,35580,443,50,252,349,6,3,SOA005251,675.8000,675.8000,675.8000,1,1,2026-08-24T00:00:00.000
5252,20260812,20260621,65940,83,285,485,60,2,6,SOA005252,676.5000,676.5000,676.5000,1,1,2026-08-24T00:00:00.000
5253,20260625,20260709,36120,381,287,136,152,10,1,SOA005253,677.2000,677.2000,677.2000,1,1,2026-08-24T00:00:00.000
5254,20260729,20260618,43740,263,83,115,125,5,5,SOA005254,677.9000,677.9000,677.9000,1,1,2026-08-24T00:00:00.000
5255,20260612,20260628,74040,411,110,469,114,10,5,SOA005255,678.6000,678.6000,678.6000,1,1,2026-08-24T00:00:00.000
5256,20260813,20260813,81060,94,186,183,299,9,7,SOA005256,679.3000,679.3000,679.3000,1,1,2026-08-24T00:00:00.000
5257,20260527,20260611,39780,449,353,132,127,10,1,SOA005257,680.0000,680.0000,680.0000,1,1,2026-08-24T00:00:00.000
5258,20260727,20260808,85500,197,188,234,124,1,5,SOA005258,680.7000,680.7000,680.7000,1,1,2026-08-24T00:00:00.000
5259,20260801,20260730,10680,5,439,171,280,10,7,SOA005259,681.4000,681.4000,681.4000,1,1,2026-08-24T00:00:00.000
5260,20260822,20260715,66060,119,184,362,121,4,1,SOA005260,682.1000,682.1000,682.1000,1,1,2026-08-24T00:00:00.000
5261,20260624,20260619,28980,305,325,128,295,2,2,SOA005261,682.8000,682.8000,682.8000,1,1,2026-08-24T00:00:00.000
5262,20260612,20260621,80880,102,357,413,34,1,1,SOA005262,683.5000,683.5000,683.5000,1,1,2026-08-24T00:00:00.000
5263,20260616,20260710,43020,134,268,56,196,8,4,SOA005263,684.2000,684.2000,684.2000,1,1,2026-08-24T00:00:00.000
5264,20260822,20260528,40380,78,483,378,277,1,6,SOA005264,684.9000,684.9000,684.9000,1,1,2026-08-24T00:00:00.000
5265,20260811,20260802,28020,87,479,313,15,10,6,SOA005265,685.6000,685.6000,685.6000,1,1,2026-08-24T00:00:00.000
5266,20260713,20260801,2340,202,72,399,84,5,4,SOA005266,686.3000,686.3000,686.3000,1,1,2026-08-24T00:00:00.000
5267,20260731,20260726,28320,202,172,499,74,1,3,SOA005267,687.0000,687.0000,687.0000,1,1,2026-08-24T00:00:00.000
5268,20260722,20260726,15840,485,18,197,210,6,5,SOA005268,687.7000,687.7000,687.7000,1,1,2026-08-24T00:00:00.000
5269,20260605,20260527,7380,483,497,22,257,2,3,SOA005269,688.4000,688.4000,688.4000,1,1,2026-08-24T00:00:00.000
5270,20260722,20260723,50160,22,420,413,227,7,2,SOA005270,689.1000,689.1000,689.1000,1,1,2026-08-24T00:00:00.000
5271,20260806,20260707,41340,300,240,21,305,4,6,SOA005271,689.8000,689.8000,689.8000,1,1,2026-08-24T00:00:00.000
5272,20260731,20260622,13620,7,349,83,310,4,2,SOA005272,690.5000,690.5000,690.5000,1,1,2026-08-24T00:00:00.000
5273,20260806,20260625,18060,416,242,162,245,2,7,SOA005273,691.2000,691.2000,691.2000,1,1,2026-08-24T00:00:00.000
5274,20260608,20260705,79920,404,287,197,230,8,5,SOA005274,691.9000,691.9000,691.9000,1,1,2026-08-24T00:00:00.000
5275,20260527,20260815,82020,148,419,489,187,2,3,SOA005275,692.6000,692.6000,692.6000,1,1,2026-08-24T00:00:00.000
5276,20260702,20260810,76140,435,69,55,98,2,2,SOA005276,693.3000,693.3000,693.3000,1,1,2026-08-24T00:00:00.000
5277,20260807,20260718,5040,478,496,15,33,10,3,SOA005277,694.0000,694.0000,694.0000,1,1,2026-08-24T00:00:00.000
5278,20260619,20260730,7680,403,454,230,269,4,2,SOA005278,694.7000,694.7000,694.7000,1,1,2026-08-24T00:00:00.000
5279,20260813,20260803,38940,463,107,24,64,7,1,SOA005279,695.4000,695.4000,695.4000,1,1,2026-08-24T00:00:00.000
5280,20260805,20260605,16140,35,301,424,320,2,7,SOA005280,696.1000,696.1000,696.1000,1,1,2026-08-24T00:00:00.000
5281,20260719,20260606,16680,497,188,303,34,7,3,SOA005281,696.8000,696.8000,696.8000,1,1,2026-08-24T00:00:00.000
5282,20260723,20260711,85440,485,250,297,180,7,3,SOA005282,697.5000,697.5000,697.5000,1,1,2026-08-24T00:00:00.000
5283,20260712,20260611,6360,209,71,111,149,9,7,SOA005283,698.2000,698.2000,698.2000,1,1,2026-08-24T00:00:00.000
5284,20260824,20260807,73380,64,329,428,343,6,1,SOA005284,698.9000,698.9000,698.9000,1,1,2026-08-24T00:00:00.000
5285,20260823,20260725,76500,214,204,379,61,8,5,SOA005285,699.6000,699.6000,699.6000,1,1,2026-08-24T00:00:00.000
5286,20260724,20260725,5520,414,187,163,84,8,3,SOA005286,700.3000,700.3000,700.3000,1,1,2026-08-24T00:00:00.000
5287,20260805,20260620,54060,258,356,143,247,7,7,SOA005287,701.0000,701.0000,701.0000,1,1,2026-08-24T00:00:00.000
5288,20260725,20260822,80700,273,55,447,89,7,2,SOA005288,701.7000,701.7000,701.7000,1,1,2026-08-24T00:00:00.000
5289,20260615,20260709,70620,395,375,50,152,2,6,SOA005289,702.4000,702.4000,702.4000,1,1,2026-08-24T00:00:00.000
5290,20260806,20260813,52260,484,114,10,335,1,4,SOA005290,703.1000,703.1000,703.1000,1,1,2026-08-24T00:00:00.000
5291,20260809,20260528,76740,137,256,455,40,8,5,SOA005291,703.8000,703.8000,703.8000,1,1,2026-08-24T00:00:00.000
5292,20260815,20260626,25440,31,330,307,93,4,1,SOA005292,704.5000,704.5000,704.5000,1,1,2026-08-24T00:00:00.000
5293,20260701,20260724,65460,348,119,281,104,9,3,SOA005293,705.2000,705.2000,705.2000,1,1,2026-08-24T00:00:00.000
5294,20260602,20260810,63660,117,397,190,64,9,4,SOA005294,705.9000,705.9000,705.9000,1,1,2026-08-24T00:00:00.000
5295,20260717,20260717,28800,248,494,161,126,6,5,SOA005295,706.6000,706.6000,706.6000,1,1,2026-08-24T00:00:00.000
5296,20260813,20260812,82980,142,346,47,103,10,7,SOA005296,707.3000,707.3000,707.3000,1,1,2026-08-24T00:00:00.000
5297,20260813,20260818,73560,241,251,428,329,3,1,SOA005297,708.0000,708.0000,708.0000,1,1,2026-08-24T00:00:00.000
5298,20260620,20260614,44700,403,204,301,18,2,6,SOA005298,708.7000,708.7000,708.7000,1,1,2026-08-24T00:00:00.000
5299,20260529,20260802,45900,377,477,35,44,4,5,SOA005299,709.4000,709.4000,709.4000,1,1,2026-08-24T00:00:00.000
5300,20260817,20260602,11400,375,196,159,210,3,5,SOA005300,710.1000,710.1000,710.1000,1,1,2026-08-24T00:00:00.000
5301,20260724,20260630,1800,143,20,149,37,6,2,SOA005301,710.8000,710.8000,710.8000,1,1,2026-08-24T00:00:00.000
5302,20260626,20260821,79620,46,156,486,229,4,7,SOA005302,711.5000,711.5000,711.5000,1,1,2026-08-24T00:00:00.000
5303,20260626,20260805,42240,297,135,218,194,2,3,SOA005303,712.2000,712.2000,712.2000,1,1,2026-08-24T00:00:00.000
5304,20260707,20260606,24000,396,405,160,16,8,7,SOA005304,712.9000,712.9000,712.9000,1,1,2026-08-24T00:00:00.000
5305,20260801,20260605,50100,5,348,209,247,1,6,SOA005305,713.6000,713.6000,713.6000,1,1,2026-08-24T00:00:00.000
5306,20260816,20260702,54180,284,340,396,291,8,7,SOA005306,714.3000,714.3000,714.3000,1,1,2026-08-24T00:00:00.000
5307,20260618,20260611,68160,149,53,433,80,1,6,SOA005307,715.0000,715.0000,715.0000,1,1,2026-08-24T00:00:00.000
5308,20260721,20260725,9660,258,302,93,261,9,5,SOA005308,715.7000,715.7000,715.7000,1,1,2026-08-24T00:00:00.000
5309,20260816,20260629,80460,451,146,250,96,8,5,SOA005309,716.4000,716.4000,716.4000,1,1,2026-08-24T00:00:00.000
5310,20260615,20260625,26520,333,315,344,321,10,1,SOA005310,717.1000,717.1000,717.1000,1,1,2026-08-24T00:00:00.000
5311,20260802,20260628,79860,296,228,420,232,8,1,SOA005311,717.8000,717.8000,717.8000,1,1,2026-08-24T00:00:00.000
5312,20260707,20260816,61980,470,170,17,105,2,2,SOA005312,718.5000,718.5000,718.5000,1,1,2026-08-24T00:00:00.000
5313,20260816,20260624,7140,169,179,351,163,1,2,SOA005313,719.2000,719.2000,719.2000,1,1,2026-08-24T00:00:00.000
5314,20260620,20260601,19500,472,143,324,301,4,4,SOA005314,719.9000,719.9000,719.9000,1,1,2026-08-24T00:00:00.000
5315,20260614,20260529,50100,409,304,409,197,10,2,SOA005315,720.6000,720.6000,720.6000,1,1,2026-08-24T00:00:00.000
5316,20260612,20260807,36120,70,218,122,155,2,1,SOA005316,721.3000,721.3000,721.3000,1,1,2026-08-24T00:00:00.000
5317,20260628,20260627,4920,157,63,296,316,8,7,SOA005317,722.0000,722.0000,722.0000,1,1,2026-08-24T00:00:00.000
5318,20260607,20260616,77700,382,440,232,326,3,1,SOA005318,722.7000,722.7000,722.7000,1,1,2026-08-24T00:00:00.000
5319,20260818,20260617,50100,108,10,273,250,10,3,SOA005319,723.4000,723.4000,723.4000,1,1,2026-08-24T00:00:00.000
5320,20260709,20260804,43500,49,463,95,241,8,1,SOA005320,724.1000,724.1000,724.1000,1,1,2026-08-24T00:00:00.000
5321,20260809,20260812,54240,197,348,212,226,10,2,SOA005321,724.8000,724.8000,724.8000,1,1,2026-08-24T00:00:00.000
5322,20260730,20260723,70020,227,53,245,304,2,7,SOA005322,725.5000,725.5000,725.5000,1,1,2026-08-24T00:00:00.000
5323,20260614,20260527,11340,371,5,9,199,3,5,SOA005323,726.2000,726.2000,726.2000,1,1,2026-08-24T00:00:00.000
5324,20260727,20260809,53280,69,49,140,341,3,4,SOA005324,726.9000,726.9000,726.9000,1,1,2026-08-24T00:00:00.000
5325,20260814,20260624,70500,110,132,454,281,7,6,SOA005325,727.6000,727.6000,727.6000,1,1,2026-08-24T00:00:00.000
5326,20260728,20260606,74700,313,344,172,116,1,7,SOA005326,728.3000,728.3000,728.3000,1,1,2026-08-24T00:00:00.000
5327,20260811,20260817,4920,107,295,199,81,6,5,SOA005327,729.0000,729.0000,729.0000,1,1,2026-08-24T00:00:00.000
5328,20260810,20260704,20880,432,11,307,270,4,6,SOA005328,729.7000,729.7000,729.7000,1,1,2026-08-24T00:00:00.000
5329,20260620,20260530,69720,471,258,332,144,6,4,SOA005329,730.4000,730.4000,730.4000,1,1,2026-08-24T00:00:00.000
5330,20260805,20260705,82260,403,394,390,237,3,4,SOA005330,731.1000,731.1000,731.1000,1,1,2026-08-24T00:00:00.000
5331,20260724,20260618,68220,228,187,439,282,3,3,SOA005331,731.8000,731.8000,731.8000,1,1,2026-08-24T00:00:00.000
5332,20260709,20260604,77520,351,387,283,216,8,4,SOA005332,732.5000,732.5000,732.5000,1,1,2026-08-24T00:00:00.000
5333,20260815,20260615,73320,418,401,288,84,8,7,SOA005333,733.2000,733.2000,733.2000,1,1,2026-08-24T00:00:00.000
5334,20260702,20260814,64380,214,118,46,67,1,6,SOA005334,733.9000,733.9000,733.9000,1,1,2026-08-24T00:00:00.000
5335,20260623,20260701,78060,257,452,3,10,10,3,SOA005335,734.6000,734.6000,734.6000,1,1,2026-08-24T00:00:00.000
5336,20260624,20260718,44880,389,342,325,64,9,3,SOA005336,735.3000,735.3000,735.3000,1,1,2026-08-24T00:00:00.000
5337,20260731,20260530,43080,58,471,253,83,4,4,SOA005337,736.0000,736.0000,736.0000,1,1,2026-08-24T00:00:00.000
5338,20260625,20260821,21300,470,411,238,110,1,5,SOA005338,736.7000,736.7000,736.7000,1,1,2026-08-24T00:00:00.000
5339,20260715,20260708,63600,465,189,254,141,10,6,SOA005339,737.4000,737.4000,737.4000,1,1,2026-08-24T00:00:00.000
5340,20260607,20260731,1440,357,456,424,150,1,5,SOA005340,738.1000,738.1000,738.1000,1,1,2026-08-24T00:00:00.000
5341,20260611,20260817,49200,483,218,128,81,9,5,SOA005341,738.8000,738.8000,738.8000,1,1,2026-08-24T00:00:00.000
5342,20260627,20260802,4380,282,250,455,113,9,1,SOA005342,739.5000,739.5000,739.5000,1,1,2026-08-24T00:00:00.000
5343,20260615,20260723,29340,297,229,431,26,2,2,SOA005343,740.2000,740.2000,740.2000,1,1,2026-08-24T00:00:00.000
5344,20260725,20260616,19260,367,382,226,250,5,3,SOA005344,740.9000,740.9000,740.9000,1,1,2026-08-24T00:00:00.000
5345,20260719,20260809,40260,421,310,349,346,6,4,SOA005345,741.6000,741.6000,741.6000,1,1,2026-08-24T00:00:00.000
5346,20260802,20260722,2700,379,433,271,269,9,3,SOA005346,742.3000,742.3000,742.3000,1,1,2026-08-24T00:00:00.000
5347,20260711,20260713,20280,93,99,67,11,10,4,SOA005347,743.0000,743.0000,743.0000,1,1,2026-08-24T00:00:00.000
5348,20260527,20260616,13320,299,400,353,302,1,4,SOA005348,743.7000,743.7000,743.7000,1,1,2026-08-24T00:00:00.000
5349,20260702,20260709,49980,134,386,469,273,5,5,SOA005349,744.4000,744.4000,744.4000,1,1,2026-08-24T00:00:00.000
5350,20260613,20260618,38040,363,112,10,117,4,7,SOA005350,745.1000,745.1000,745.1000,1,1,2026-08-24T00:00:00.000
5351,20260708,20260716,41040,369,216,174,209,3,5,SOA005351,745.8000,745.8000,745.8000,1,1,2026-08-24T00:00:00.000
5352,20260623,20260727,53220,393,287,328,140,2,7,SOA005352,746.5000,746.5000,746.5000,1,1,2026-08-24T00:00:00.000
5353,20260719,20260605,74820,196,32,198,82,3,1,SOA005353,747.2000,747.2000,747.2000,1,1,2026-08-24T00:00:00.000
5354,20260720,20260804,81180,454,468,335,310,1,3,SOA005354,747.9000,747.9000,747.9000,1,1,2026-08-24T00:00:00.000
5355,20260701,20260528,7380,356,69,267,32,8,1,SOA005355,748.6000,748.6000,748.6000,1,1,2026-08-24T00:00:00.000
5356,20260627,20260604,21540,427,146,68,17,7,4,SOA005356,749.3000,749.3000,749.3000,1,1,2026-08-24T00:00:00.000
5357,20260621,20260618,40260,378,161,418,141,9,3,SOA005357,750.0000,750.0000,750.0000,1,1,2026-08-24T00:00:00.000
5358,20260712,20260616,61680,301,219,55,308,2,3,SOA005358,750.7000,750.7000,750.7000,1,1,2026-08-24T00:00:00.000
5359,20260530,20260630,16020,159,351,413,109,3,4,SOA005359,751.4000,751.4000,751.4000,1,1,2026-08-24T00:00:00.000
5360,20260531,20260610,49860,8,92,69,252,2,6,SOA005360,752.1000,752.1000,752.1000,1,1,2026-08-24T00:00:00.000
5361,20260722,20260612,37140,190,178,454,82,4,1,SOA005361,752.8000,752.8000,752.8000,1,1,2026-08-24T00:00:00.000
5362,20260714,20260718,7320,172,79,369,139,4,4,SOA005362,753.5000,753.5000,753.5000,1,1,2026-08-24T00:00:00.000
5363,20260528,20260701,9360,438,107,228,136,9,6,SOA005363,754.2000,754.2000,754.2000,1,1,2026-08-24T00:00:00.000
5364,20260719,20260527,31560,393,55,301,131,6,3,SOA005364,754.9000,754.9000,754.9000,1,1,2026-08-24T00:00:00.000
5365,20260604,20260819,40020,418,210,432,193,3,2,SOA005365,755.6000,755.6000,755.6000,1,1,2026-08-24T00:00:00.000
5366,20260618,20260618,35940,416,17,171,129,3,7,SOA005366,756.3000,756.3000,756.3000,1,1,2026-08-24T00:00:00.000
5367,20260611,20260702,80580,272,422,235,339,10,1,SOA005367,757.0000,757.0000,757.0000,1,1,2026-08-24T00:00:00.000
5368,20260625,20260820,48120,227,481,27,234,5,4,SOA005368,757.7000,757.7000,757.7000,1,1,2026-08-24T00:00:00.000
5369,20260712,20260806,54120,44,239,106,96,10,1,SOA005369,758.4000,758.4000,758.4000,1,1,2026-08-24T00:00:00.000
5370,20260804,20260601,74700,346,209,428,206,5,4,SOA005370,759.1000,759.1000,759.1000,1,1,2026-08-24T00:00:00.000
5371,20260704,20260608,62100,315,132,282,24,9,5,SOA005371,759.8000,759.8000,759.8000,1,1,2026-08-24T00:00:00.000
5372,20260530,20260708,35820,481,109,460,105,7,4,SOA005372,760.5000,760.5000,760.5000,1,1,2026-08-24T00:00:00.000
5373,20260616,20260728,30480,288,410,23,207,1,1,SOA005373,761.2000,761.2000,761.2000,1,1,2026-08-24T00:00:00.000
5374,20260717,20260816,2280,192,466,191,239,1,2,SOA005374,761.9000,761.9000,761.9000,1,1,2026-08-24T00:00:00.000
5375,20260617,20260809,17760,375,465,158,161,8,2,SOA005375,762.6000,762.6000,762.6000,1,1,2026-08-24T00:00:00.000
5376,20260623,20260617,62100,437,458,4,72,4,3,SOA005376,763.3000,763.3000,763.3000,1,1,2026-08-24T00:00:00.000
5377,20260726,20260624,11880,418,172,313,345,7,7,SOA005377,764.0000,764.0000,764.0000,1,1,2026-08-24T00:00:00.000
5378,20260705,20260612,72060,390,58,284,118,9,7,SOA005378,764.7000,764.7000,764.7000,1,1,2026-08-24T00:00:00.000
5379,20260530,20260614,31680,81,185,153,67,4,1,SOA005379,765.4000,765.4000,765.4000,1,1,2026-08-24T00:00:00.000
5380,20260627,20260612,22860,354,483,105,206,4,7,SOA005380,766.1000,766.1000,766.1000,1,1,2026-08-24T00:00:00.000
5381,20260606,20260607,600,207,416,307,47,9,5,SOA005381,766.8000,766.8000,766.8000,1,1,2026-08-24T00:00:00.000
5382,20260721,20260702,82620,174,371,71,35,4,7,SOA005382,767.5000,767.5000,767.5000,1,1,2026-08-24T00:00:00.000
5383,20260628,20260622,35100,145,55,250,20,4,4,SOA005383,768.2000,768.2000,768.2000,1,1,2026-08-24T00:00:00.000
5384,20260615,20260704,20160,229,289,453,210,3,7,SOA005384,768.9000,768.9000,768.9000,1,1,2026-08-24T00:00:00.000
5385,20260812,20260727,39420,330,103,95,330,3,1,SOA005385,769.6000,769.6000,769.6000,1,1,2026-08-24T00:00:00.000
5386,20260705,20260622,62340,438,5,411,323,8,1,SOA005386,770.3000,770.3000,770.3000,1,1,2026-08-24T00:00:00.000
5387,20260626,20260712,11880,453,46,98,266,10,4,SOA005387,771.0000,771.0000,771.0000,1,1,2026-08-24T00:00:00.000
5388,20260628,20260808,31320,481,13,143,201,8,3,SOA005388,771.7000,771.7000,771.7000,1,1,2026-08-24T00:00:00.000
5389,20260612,20260801,71340,407,266,50,62,2,5,SOA005389,772.4000,772.4000,772.4000,1,1,2026-08-24T00:00:00.000
5390,20260818,20260818,79320,353,311,306,330,2,1,SOA005390,773.1000,773.1000,773.1000,1,1,2026-08-24T00:00:00.000
5391,20260712,20260801,68520,484,446,102,97,8,4,SOA005391,773.8000,773.8000,773.8000,1,1,2026-08-24T00:00:00.000
5392,20260603,20260618,48600,99,77,242,126,5,5,SOA005392,774.5000,774.5000,774.5000,1,1,2026-08-24T00:00:00.000
5393,20260617,20260713,24720,244,178,491,10,5,4,SOA005393,775.2000,775.2000,775.2000,1,1,2026-08-24T00:00:00.000
5394,20260730,20260703,40560,373,78,275,308,7,1,SOA005394,775.9000,775.9000,775.9000,1,1,2026-08-24T00:00:00.000
5395,20260723,20260723,60360,350,94,414,286,1,5,SOA005395,776.6000,776.6000,776.6000,1,1,2026-08-24T00:00:00.000
5396,20260608,20260629,43560,455,105,437,22,5,6,SOA005396,777.3000,777.3000,777.3000,1,1,2026-08-24T00:00:00.000
5397,20260824,20260527,18060,397,348,47,61,7,7,SOA005397,778.0000,778.0000,778.0000,1,1,2026-08-24T00:00:00.000
5398,20260607,20260702,20820,435,432,180,282,3,3,SOA005398,778.7000,778.7000,778.7000,1,1,2026-08-24T00:00:00.000
5399,20260617,20260714,45300,48,80,260,32,5,1,SOA005399,779.4000,779.4000,779.4000,1,1,2026-08-24T00:00:00.000
5400,20260622,20260629,1320,46,459,163,44,9,7,SOA005400,780.1000,780.1000,780.1000,1,1,2026-08-24T00:00:00.000
5401,20260816,20260701,3360,457,18,498,169,2,6,SOA005401,780.8000,780.8000,780.8000,1,1,2026-08-24T00:00:00.000
5402,20260528,20260626,12600,110,236,70,154,9,4,SOA005402,781.5000,781.5000,781.5000,1,1,2026-08-24T00:00:00.000
5403,20260815,20260628,22320,390,473,380,262,5,2,SOA005403,782.2000,782.2000,782.2000,1,1,2026-08-24T00:00:00.000
5404,20260729,20260804,4920,261,349,491,201,6,2,SOA005404,782.9000,782.9000,782.9000,1,1,2026-08-24T00:00:00.000
5405,20260821,20260608,50940,225,358,9,201,3,3,SOA005405,783.6000,783.6000,783.6000,1,1,2026-08-24T00:00:00.000
5406,20260804,20260717,3780,467,93,462,130,2,2,SOA005406,784.3000,784.3000,784.3000,1,1,2026-08-24T00:00:00.000
5407,20260812,20260621,67860,11,204,69,345,1,7,SOA005407,785.0000,785.0000,785.0000,1,1,2026-08-24T00:00:00.000
5408,20260611,20260719,13020,301,163,357,336,7,3,SOA005408,785.7000,785.7000,785.7000,1,1,2026-08-24T00:00:00.000
5409,20260728,20260707,68520,6,210,441,133,2,4,SOA005409,786.4000,786.4000,786.4000,1,1,2026-08-24T00:00:00.000
5410,20260703,20260712,58620,292,144,387,25,3,1,SOA005410,787.1000,787.1000,787.1000,1,1,2026-08-24T00:00:00.000
5411,20260623,20260811,1200,254,118,115,49,4,6,SOA005411,787.8000,787.8000,787.8000,1,1,2026-08-24T00:00:00.000
5412,20260724,20260807,83400,51,494,10,150,7,4,SOA005412,788.5000,788.5000,788.5000,1,1,2026-08-24T00:00:00.000
5413,20260703,20260803,46260,470,171,252,272,2,5,SOA005413,789.2000,789.2000,789.2000,1,1,2026-08-24T00:00:00.000
5414,20260709,20260721,6420,128,163,179,215,1,1,SOA005414,789.9000,789.9000,789.9000,1,1,2026-08-24T00:00:00.000
5415,20260724,20260727,71580,438,153,422,116,3,3,SOA005415,790.6000,790.6000,790.6000,1,1,2026-08-24T00:00:00.000
5416,20260824,20260822,73080,1,174,165,216,6,2,SOA005416,791.3000,791.3000,791.3000,1,1,2026-08-24T00:00:00.000
5417,20260531,20260720,16200,275,283,281,128,1,3,SOA005417,792.0000,792.0000,792.0000,1,1,2026-08-24T00:00:00.000
5418,20260607,20260528,76320,224,162,259,156,4,7,SOA005418,792.7000,792.7000,792.7000,1,1,2026-08-24T00:00:00.000
5419,20260625,20260811,65400,287,275,344,179,1,1,SOA005419,793.4000,793.4000,793.4000,1,1,2026-08-24T00:00:00.000
5420,20260816,20260626,1200,485,150,365,324,5,6,SOA005420,794.1000,794.1000,794.1000,1,1,2026-08-24T00:00:00.000
5421,20260603,20260618,54120,236,259,479,275,6,2,SOA005421,794.8000,794.8000,794.8000,1,1,2026-08-24T00:00:00.000
5422,20260817,20260528,37920,45,134,183,163,5,1,SOA005422,795.5000,795.5000,795.5000,1,1,2026-08-24T00:00:00.000
5423,20260724,20260803,3900,348,139,245,185,9,4,SOA005423,796.2000,796.2000,796.2000,1,1,2026-08-24T00:00:00.000
5424,20260731,20260621,67560,11,194,117,127,2,3,SOA005424,796.9000,796.9000,796.9000,1,1,2026-08-24T00:00:00.000
5425,20260714,20260824,4380,129,159,469,309,7,1,SOA005425,797.6000,797.6000,797.6000,1,1,2026-08-24T00:00:00.000
5426,20260630,20260722,18600,490,244,126,82,2,1,SOA005426,798.3000,798.3000,798.3000,1,1,2026-08-24T00:00:00.000
5427,20260617,20260804,22560,365,133,169,129,1,7,SOA005427,799.0000,799.0000,799.0000,1,1,2026-08-24T00:00:00.000
5428,20260627,20260602,43320,476,262,417,110,6,1,SOA005428,799.7000,799.7000,799.7000,1,1,2026-08-24T00:00:00.000
5429,20260726,20260605,68460,20,299,466,9,6,6,SOA005429,800.4000,800.4000,800.4000,1,1,2026-08-24T00:00:00.000
5430,20260810,20260724,26760,39,308,383,212,4,3,SOA005430,801.1000,801.1000,801.1000,1,1,2026-08-24T00:00:00.000
5431,20260611,20260714,67740,45,250,38,333,3,2,SOA005431,801.8000,801.8000,801.8000,1,1,2026-08-24T00:00:00.000
5432,20260528,20260713,66840,320,234,73,288,7,3,SOA005432,802.5000,802.5000,802.5000,1,1,2026-08-24T00:00:00.000
5433,20260620,20260702,7920,313,496,344,265,10,1,SOA005433,803.2000,803.2000,803.2000,1,1,2026-08-24T00:00:00.000
5434,20260804,20260622,19320,52,411,284,12,1,7,SOA005434,803.9000,803.9000,803.9000,1,1,2026-08-24T00:00:00.000
5435,20260817,20260801,53700,384,148,117,106,2,3,SOA005435,804.6000,804.6000,804.6000,1,1,2026-08-24T00:00:00.000
5436,20260718,20260627,18180,407,227,394,4,2,1,SOA005436,805.3000,805.3000,805.3000,1,1,2026-08-24T00:00:00.000
5437,20260823,20260820,4680,285,99,364,83,6,2,SOA005437,806.0000,806.0000,806.0000,1,1,2026-08-24T00:00:00.000
5438,20260807,20260614,40680,333,21,171,237,10,5,SOA005438,806.7000,806.7000,806.7000,1,1,2026-08-24T00:00:00.000
5439,20260714,20260629,57540,429,287,50,5,10,4,SOA005439,807.4000,807.4000,807.4000,1,1,2026-08-24T00:00:00.000
5440,20260614,20260824,22860,20,240,275,4,7,6,SOA005440,808.1000,808.1000,808.1000,1,1,2026-08-24T00:00:00.000
5441,20260628,20260628,58200,221,327,327,144,9,2,SOA005441,808.8000,808.8000,808.8000,1,1,2026-08-24T00:00:00.000
5442,20260719,20260527,9720,244,445,223,292,3,7,SOA005442,809.5000,809.5000,809.5000,1,1,2026-08-24T00:00:00.000
5443,20260824,20260821,81420,177,344,102,54,6,5,SOA005443,810.2000,810.2000,810.2000,1,1,2026-08-24T00:00:00.000
5444,20260713,20260528,30900,479,270,253,186,10,6,SOA005444,810.9000,810.9000,810.9000,1,1,2026-08-24T00:00:00.000
5445,20260727,20260719,11580,400,163,422,177,2,4,SOA005445,811.6000,811.6000,811.6000,1,1,2026-08-24T00:00:00.000
5446,20260807,20260531,52320,309,114,391,342,3,2,SOA005446,812.3000,812.3000,812.3000,1,1,2026-08-24T00:00:00.000
5447,20260623,20260626,78360,191,442,298,350,9,3,SOA005447,813.0000,813.0000,813.0000,1,1,2026-08-24T00:00:00.000
5448,20260729,20260601,10920,13,119,38,11,6,6,SOA005448,813.7000,813.7000,813.7000,1,1,2026-08-24T00:00:00.000
