LaborHeadcountSnapshotKey,SnapshotDateKey,PlantKey,CostCenterKey,BusinessUnitKey,LaborJobGradeKey,LaborEmploymentStatusKey,HeadcountQuantity,FullTimeEquivalentQuantity,OpenPositionQuantity,SourceSystemKey,BatchId,LoadedAtUtc
1881,20260819,56,57,70,25,8,316.8000,316.8000,316.8000,1,1,2026-08-24T00:00:00.000
1882,20260718,126,20,429,28,5,317.5000,317.5000,317.5000,1,1,2026-08-24T00:00:00.000
1883,20260710,54,175,340,30,7,318.2000,318.2000,318.2000,1,1,2026-08-24T00:00:00.000
1884,20260731,348,269,266,19,2,318.9000,318.9000,318.9000,1,1,2026-08-24T00:00:00.000
1885,20260815,32,3,174,14,3,319.6000,319.6000,319.6000,1,1,2026-08-24T00:00:00.000
1886,20260708,205,291,408,30,7,320.3000,320.3000,320.3000,1,1,2026-08-24T00:00:00.000
1887,20260729,39,201,166,7,4,321.0000,321.0000,321.0000,1,1,2026-08-24T00:00:00.000
1888,20260606,62,277,59,23,5,321.7000,321.7000,321.7000,1,1,2026-08-24T00:00:00.000
1889,20260719,8,488,403,29,2,322.4000,322.4000,322.4000,1,1,2026-08-24T00:00:00.000
1890,20260628,319,219,241,6,4,323.1000,323.1000,323.1000,1,1,2026-08-24T00:00:00.000
1891,20260824,149,339,275,15,6,323.8000,323.8000,323.8000,1,1,2026-08-24T00:00:00.000
1892,20260810,273,356,481,6,8,324.5000,324.5000,324.5000,1,1,2026-08-24T00:00:00.000
1893,20260822,228,27,184,7,6,325.2000,325.2000,325.2000,1,1,2026-08-24T00:00:00.000
1894,20260731,283,109,374,30,3,325.9000,325.9000,325.9000,1,1,2026-08-24T00:00:00.000
1895,20260808,302,357,408,7,5,326.6000,326.6000,326.6000,1,1,2026-08-24T00:00:00.000
1896,20260605,170,195,127,26,7,327.3000,327.3000,327.3000,1,1,2026-08-24T00:00:00.000
1897,20260624,282,222,54,19,2,328.0000,328.0000,328.0000,1,1,2026-08-24T00:00:00.000
1898,20260601,215,435,17,15,4,328.7000,328.7000,328.7000,1,1,2026-08-24T00:00:00.000
1899,20260630,116,84,267,12,7,329.4000,329.4000,329.4000,1,1,2026-08-24T00:00:00.000
1900,20260629,186,372,305,5,8,330.1000,330.1000,330.1000,1,1,2026-08-24T00:00:00.000
1901,20260612,140,370,333,11,1,330.8000,330.8000,330.8000,1,1,2026-08-24T00:00:00.000
1902,20260618,77,143,196,15,3,331.5000,331.5000,331.5000,1,1,2026-08-24T00:00:00.000
1903,20260601,194,431,488,20,7,332.2000,332.2000,332.2000,1,1,2026-08-24T00:00:00.000
1904,20260615,121,455,111,27,1,332.9000,332.9000,332.9000,1,1,2026-08-24T00:00:00.000
1905,20260624,171,139,221,3,7,333.6000,333.6000,333.6000,1,1,2026-08-24T00:00:00.000
1906,20260528,249,448,325,20,1,334.3000,334.3000,334.3000,1,1,2026-08-24T00:00:00.000
1907,20260608,102,277,300,23,8,335.0000,335.0000,335.0000,1,1,2026-08-24T00:00:00.000
1908,20260622,284,2,258,29,3,335.7000,335.7000,335.7000,1,1,2026-08-24T00:00:00.000
1909,20260718,54,189,163,4,3,336.4000,336.4000,336.4000,1,1,2026-08-24T00:00:00.000
1910,20260616,208,172,282,32,6,337.1000,337.1000,337.1000,1,1,2026-08-24T00:00:00.000
1911,20260807,160,258,157,33,7,337.8000,337.8000,337.8000,1,1,2026-08-24T00:00:00.000
1912,20260805,101,407,386,34,6,338.5000,338.5000,338.5000,1,1,2026-08-24T00:00:00.000
1913,20260731,193,28,422,7,8,339.2000,339.2000,339.2000,1,1,2026-08-24T00:00:00.000
1914,20260721,111,150,425,32,6,339.9000,339.9000,339.9000,1,1,2026-08-24T00:00:00.000
1915,20260809,89,476,286,12,5,340.6000,340.6000,340.6000,1,1,2026-08-24T00:00:00.000
1916,20260717,350,79,319,7,7,341.3000,341.3000,341.3000,1,1,2026-08-24T00:00:00.000
1917,20260813,161,473,281,10,5,342.0000,342.0000,342.0000,1,1,2026-08-24T00:00:00.000
1918,20260712,5,234,133,8,3,342.7000,342.7000,342.7000,1,1,2026-08-24T00:00:00.000
1919,20260607,63,79,226,29,6,343.4000,343.4000,343.4000,1,1,2026-08-24T00:00:00.000
1920,20260720,283,65,159,9,1,344.1000,344.1000,344.1000,1,1,2026-08-24T00:00:00.000
1921,20260824,326,490,464,25,8,344.8000,344.8000,344.8000,1,1,2026-08-24T00:00:00.000
1922,20260610,286,241,186,10,5,345.5000,345.5000,345.5000,1,1,2026-08-24T00:00:00.000
1923,20260806,213,393,223,21,2,346.2000,346.2000,346.2000,1,1,2026-08-24T00:00:00.000
1924,20260803,293,45,416,22,2,346.9000,346.9000,346.9000,1,1,2026-08-24T00:00:00.000
1925,20260731,199,260,49,20,7,347.6000,347.6000,347.6000,1,1,2026-08-24T00:00:00.000
1926,20260708,2,71,375,13,1,348.3000,348.3000,348.3000,1,1,2026-08-24T00:00:00.000
1927,20260731,34,263,400,3,2,349.0000,349.0000,349.0000,1,1,2026-08-24T00:00:00.000
1928,20260708,68,275,17,25,3,349.7000,349.7000,349.7000,1,1,2026-08-24T00:00:00.000
1929,20260603,217,154,320,17,2,350.4000,350.4000,350.4000,1,1,2026-08-24T00:00:00.000
1930,20260604,269,92,303,20,7,351.1000,351.1000,351.1000,1,1,2026-08-24T00:00:00.000
1931,20260808,23,499,205,5,3,351.8000,351.8000,351.8000,1,1,2026-08-24T00:00:00.000
1932,20260613,184,133,170,31,3,352.5000,352.5000,352.5000,1,1,2026-08-24T00:00:00.000
1933,20260605,264,41,426,2,8,353.2000,353.2000,353.2000,1,1,2026-08-24T00:00:00.000
1934,20260706,19,470,90,12,3,353.9000,353.9000,353.9000,1,1,2026-08-24T00:00:00.000
1935,20260711,155,431,241,26,2,354.6000,354.6000,354.6000,1,1,2026-08-24T00:00:00.000
1936,20260615,336,178,133,18,1,355.3000,355.3000,355.3000,1,1,2026-08-24T00:00:00.000
1937,20260529,193,265,125,1,4,356.0000,356.0000,356.0000,1,1,2026-08-24T00:00:00.000
1938,20260611,209,259,369,8,2,356.7000,356.7000,356.7000,1,1,2026-08-24T00:00:00.000
1939,20260607,159,10,2,20,8,357.4000,357.4000,357.4000,1,1,2026-08-24T00:00:00.000
1940,20260621,29,440,426,13,8,358.1000,358.1000,358.1000,1,1,2026-08-24T00:00:00.000
1941,20260711,277,251,224,3,2,358.8000,358.8000,358.8000,1,1,2026-08-24T00:00:00.000
1942,20260614,95,357,492,27,1,359.5000,359.5000,359.5000,1,1,2026-08-24T00:00:00.000
1943,20260530,15,290,239,32,4,360.2000,360.2000,360.2000,1,1,2026-08-24T00:00:00.000
1944,20260730,114,161,149,11,1,360.9000,360.9000,360.9000,1,1,2026-08-24T00:00:00.000
1945,20260815,103,129,221,24,6,361.6000,361.6000,361.6000,1,1,2026-08-24T00:00:00.000
1946,20260722,53,470,434,31,8,362.3000,362.3000,362.3000,1,1,2026-08-24T00:00:00.000
1947,20260615,142,339,284,10,8,363.0000,363.0000,363.0000,1,1,2026-08-24T00:00:00.000
1948,20260724,176,335,491,5,3,363.7000,363.7000,363.7000,1,1,2026-08-24T00:00:00.000
1949,20260622,340,85,182,32,6,364.4000,364.4000,364.4000,1,1,2026-08-24T00:00:00.000
1950,20260823,71,7,18,31,2,365.1000,365.1000,365.1000,1,1,2026-08-24T00:00:00.000
1951,20260628,263,224,222,13,7,365.8000,365.8000,365.8000,1,1,2026-08-24T00:00:00.000
1952,20260617,209,7,313,21,8,366.5000,366.5000,366.5000,1,1,2026-08-24T00:00:00.000
1953,20260822,291,500,101,16,2,367.2000,367.2000,367.2000,1,1,2026-08-24T00:00:00.000
1954,20260623,144,156,159,31,4,367.9000,367.9000,367.9000,1,1,2026-08-24T00:00:00.000
1955,20260709,280,99,259,28,7,368.6000,368.6000,368.6000,1,1,2026-08-24T00:00:00.000
1956,20260628,36,401,79,31,3,369.3000,369.3000,369.3000,1,1,2026-08-24T00:00:00.000
1957,20260824,234,169,304,18,5,370.0000,370.0000,370.0000,1,1,2026-08-24T00:00:00.000
1958,20260725,70,195,327,27,6,370.7000,370.7000,370.7000,1,1,2026-08-24T00:00:00.000
1959,20260701,8,264,364,20,2,371.4000,371.4000,371.4000,1,1,2026-08-24T00:00:00.000
1960,20260628,193,280,496,27,2,372.1000,372.1000,372.1000,1,1,2026-08-24T00:00:00.000
1961,20260801,115,334,109,11,7,372.8000,372.8000,372.8000,1,1,2026-08-24T00:00:00.000
1962,20260806,70,465,478,18,2,373.5000,373.5000,373.5000,1,1,2026-08-24T00:00:00.000
1963,20260608,129,214,273,20,8,374.2000,374.2000,374.2000,1,1,2026-08-24T00:00:00.000
1964,20260624,219,194,44,6,8,374.9000,374.9000,374.9000,1,1,2026-08-24T00:00:00.000
1965,20260620,285,386,253,8,5,375.6000,375.6000,375.6000,1,1,2026-08-24T00:00:00.000
1966,20260712,150,332,376,20,5,376.3000,376.3000,376.3000,1,1,2026-08-24T00:00:00.000
1967,20260807,60,95,455,34,6,377.0000,377.0000,377.0000,1,1,2026-08-24T00:00:00.000
1968,20260714,34,305,207,7,1,377.7000,377.7000,377.7000,1,1,2026-08-24T00:00:00.000
1969,20260531,169,419,352,9,2,378.4000,378.4000,378.4000,1,1,2026-08-24T00:00:00.000
1970,20260706,246,162,258,16,8,379.1000,379.1000,379.1000,1,1,2026-08-24T00:00:00.000
1971,20260627,278,257,275,34,6,379.8000,379.8000,379.8000,1,1,2026-08-24T00:00:00.000
1972,20260801,271,458,28,24,2,380.5000,380.5000,380.5000,1,1,2026-08-24T00:00:00.000
1973,20260804,253,463,53,27,1,381.2000,381.2000,381.2000,1,1,2026-08-24T00:00:00.000
1974,20260704,208,206,457,27,3,381.9000,381.9000,381.9000,1,1,2026-08-24T00:00:00.000
1975,20260708,159,253,156,11,2,382.6000,382.6000,382.6000,1,1,2026-08-24T00:00:00.000
1976,20260816,94,360,244,4,2,383.3000,383.3000,383.3000,1,1,2026-08-24T00:00:00.000
1977,20260703,326,19,476,13,6,384.0000,384.0000,384.0000,1,1,2026-08-24T00:00:00.000
1978,20260603,288,399,257,6,2,384.7000,384.7000,384.7000,1,1,2026-08-24T00:00:00.000
1979,20260620,187,426,411,28,1,385.4000,385.4000,385.4000,1,1,2026-08-24T00:00:00.000
1980,20260605,208,346,438,21,7,386.1000,386.1000,386.1000,1,1,2026-08-24T00:00:00.000
1981,20260807,172,181,237,5,2,386.8000,386.8000,386.8000,1,1,2026-08-24T00:00:00.000
1982,20260611,78,215,278,34,8,387.5000,387.5000,387.5000,1,1,2026-08-24T00:00:00.000
1983,20260727,41,350,341,1,2,388.2000,388.2000,388.2000,1,1,2026-08-24T00:00:00.000
1984,20260813,251,268,323,22,7,388.9000,388.9000,388.9000,1,1,2026-08-24T00:00:00.000
1985,20260601,46,70,29,15,3,389.6000,389.6000,389.6000,1,1,2026-08-24T00:00:00.000
1986,20260603,29,473,340,27,3,390.3000,390.3000,390.3000,1,1,2026-08-24T00:00:00.000
1987,20260610,117,426,172,4,1,391.0000,391.0000,391.0000,1,1,2026-08-24T00:00:00.000
1988,20260715,102,127,337,24,5,391.7000,391.7000,391.7000,1,1,2026-08-24T00:00:00.000
1989,20260702,102,350,124,20,4,392.4000,392.4000,392.4000,1,1,2026-08-24T00:00:00.000
1990,20260714,34,102,415,13,5,393.1000,393.1000,393.1000,1,1,2026-08-24T00:00:00.000
1991,20260821,247,400,313,29,2,393.8000,393.8000,393.8000,1,1,2026-08-24T00:00:00.000
1992,20260823,24,309,51,12,8,394.5000,394.5000,394.5000,1,1,2026-08-24T00:00:00.000
1993,20260620,249,370,171,32,4,395.2000,395.2000,395.2000,1,1,2026-08-24T00:00:00.000
1994,20260731,240,130,220,24,6,395.9000,395.9000,395.9000,1,1,2026-08-24T00:00:00.000
1995,20260729,310,422,304,15,7,396.6000,396.6000,396.6000,1,1,2026-08-24T00:00:00.000
1996,20260728,272,317,390,29,8,397.3000,397.3000,397.3000,1,1,2026-08-24T00:00:00.000
1997,20260711,333,107,44,34,5,398.0000,398.0000,398.0000,1,1,2026-08-24T00:00:00.000
1998,20260824,67,314,279,25,5,398.7000,398.7000,398.7000,1,1,2026-08-24T00:00:00.000
1999,20260823,14,200,102,6,1,399.4000,399.4000,399.4000,1,1,2026-08-24T00:00:00.000
2000,20260605,333,234,141,8,5,400.1000,400.1000,400.1000,1,1,2026-08-24T00:00:00.000
2001,20260621,330,366,218,1,5,400.8000,400.8000,400.8000,1,1,2026-08-24T00:00:00.000
2002,20260723,164,463,385,20,4,401.5000,401.5000,401.5000,1,1,2026-08-24T00:00:00.000
2003,20260720,107,151,481,24,7,402.2000,402.2000,402.2000,1,1,2026-08-24T00:00:00.000
2004,20260726,237,212,471,16,8,402.9000,402.9000,402.9000,1,1,2026-08-24T00:00:00.000
2005,20260628,185,320,63,6,8,403.6000,403.6000,403.6000,1,1,2026-08-24T00:00:00.000
2006,20260802,18,244,481,10,1,404.3000,404.3000,404.3000,1,1,2026-08-24T00:00:00.000
2007,20260530,126,323,110,6,1,405.0000,405.0000,405.0000,1,1,2026-08-24T00:00:00.000
2008,20260611,198,452,300,10,1,405.7000,405.7000,405.7000,1,1,2026-08-24T00:00:00.000
2009,20260717,35,171,160,26,5,406.4000,406.4000,406.4000,1,1,2026-08-24T00:00:00.000
2010,20260706,197,159,365,17,2,407.1000,407.1000,407.1000,1,1,2026-08-24T00:00:00.000
2011,20260705,89,385,269,6,3,407.8000,407.8000,407.8000,1,1,2026-08-24T00:00:00.000
2012,20260704,304,414,209,17,5,408.5000,408.5000,408.5000,1,1,2026-08-24T00:00:00.000
2013,20260712,98,452,365,27,5,409.2000,409.2000,409.2000,1,1,2026-08-24T00:00:00.000
2014,20260614,260,330,303,7,2,409.9000,409.9000,409.9000,1,1,2026-08-24T00:00:00.000
2015,20260803,40,343,457,20,1,410.6000,410.6000,410.6000,1,1,2026-08-24T00:00:00.000
2016,20260815,301,110,86,29,1,411.3000,411.3000,411.3000,1,1,2026-08-24T00:00:00.000
2017,20260818,78,292,470,2,6,412.0000,412.0000,412.0000,1,1,2026-08-24T00:00:00.000
2018,20260717,77,232,287,5,2,412.7000,412.7000,412.7000,1,1,2026-08-24T00:00:00.000
2019,20260604,165,471,398,11,3,413.4000,413.4000,413.4000,1,1,2026-08-24T00:00:00.000
2020,20260711,14,83,143,34,6,414.1000,414.1000,414.1000,1,1,2026-08-24T00:00:00.000
2021,20260615,24,92,343,6,5,414.8000,414.8000,414.8000,1,1,2026-08-24T00:00:00.000
2022,20260703,266,83,499,12,7,415.5000,415.5000,415.5000,1,1,2026-08-24T00:00:00.000
2023,20260711,20,82,269,26,7,416.2000,416.2000,416.2000,1,1,2026-08-24T00:00:00.000
2024,20260626,80,460,54,3,6,416.9000,416.9000,416.9000,1,1,2026-08-24T00:00:00.000
2025,20260813,329,434,299,17,6,417.6000,417.6000,417.6000,1,1,2026-08-24T00:00:00.000
2026,20260809,327,70,92,1,4,418.3000,418.3000,418.3000,1,1,2026-08-24T00:00:00.000
2027,20260601,74,471,397,31,1,419.0000,419.0000,419.0000,1,1,2026-08-24T00:00:00.000
2028,20260622,186,131,2,8,8,419.7000,419.7000,419.7000,1,1,2026-08-24T00:00:00.000
2029,20260619,44,90,358,16,2,420.4000,420.4000,420.4000,1,1,2026-08-24T00:00:00.000
2030,20260817,209,165,178,10,1,421.1000,421.1000,421.1000,1,1,2026-08-24T00:00:00.000
2031,20260617,255,8,433,3,3,421.8000,421.8000,421.8000,1,1,2026-08-24T00:00:00.000
2032,20260809,113,455,44,14,1,422.5000,422.5000,422.5000,1,1,2026-08-24T00:00:00.000
2033,20260820,170,476,364,4,3,423.2000,423.2000,423.2000,1,1,2026-08-24T00:00:00.000
2034,20260710,285,336,140,5,6,423.9000,423.9000,423.9000,1,1,2026-08-24T00:00:00.000
2035,20260716,85,420,295,5,5,424.6000,424.6000,424.6000,1,1,2026-08-24T00:00:00.000
2036,20260710,135,378,72,6,8,425.3000,425.3000,425.3000,1,1,2026-08-24T00:00:00.000
2037,20260628,75,239,35,8,7,426.0000,426.0000,426.0000,1,1,2026-08-24T00:00:00.000
2038,20260618,55,207,41,12,4,426.7000,426.7000,426.7000,1,1,2026-08-24T00:00:00.000
2039,20260530,42,410,201,11,3,427.4000,427.4000,427.4000,1,1,2026-08-24T00:00:00.000
2040,20260709,339,461,193,20,8,428.1000,428.1000,428.1000,1,1,2026-08-24T00:00:00.000
2041,20260712,62,348,17,24,4,428.8000,428.8000,428.8000,1,1,2026-08-24T00:00:00.000
2042,20260626,192,248,379,23,2,429.5000,429.5000,429.5000,1,1,2026-08-24T00:00:00.000
2043,20260723,130,45,21,4,7,430.2000,430.2000,430.2000,1,1,2026-08-24T00:00:00.000
2044,20260622,34,247,245,5,5,430.9000,430.9000,430.9000,1,1,2026-08-24T00:00:00.000
2045,20260727,226,193,4,5,4,431.6000,431.6000,431.6000,1,1,2026-08-24T00:00:00.000
2046,20260528,165,340,483,34,7,432.3000,432.3000,432.3000,1,1,2026-08-24T00:00:00.000
2047,20260803,244,73,234,28,3,433.0000,433.0000,433.0000,1,1,2026-08-24T00:00:00.000
2048,20260803,309,442,362,1,4,433.7000,433.7000,433.7000,1,1,2026-08-24T00:00:00.000
2049,20260619,249,103,392,21,8,434.4000,434.4000,434.4000,1,1,2026-08-24T00:00:00.000
2050,20260629,243,474,429,6,7,435.1000,435.1000,435.1000,1,1,2026-08-24T00:00:00.000
2051,20260824,285,37,451,7,2,435.8000,435.8000,435.8000,1,1,2026-08-24T00:00:00.000
2052,20260730,344,302,306,21,3,436.5000,436.5000,436.5000,1,1,2026-08-24T00:00:00.000
2053,20260802,298,318,461,9,4,437.2000,437.2000,437.2000,1,1,2026-08-24T00:00:00.000
2054,20260726,305,328,409,27,6,437.9000,437.9000,437.9000,1,1,2026-08-24T00:00:00.000
2055,20260625,66,459,73,4,7,438.6000,438.6000,438.6000,1,1,2026-08-24T00:00:00.000
2056,20260531,93,259,453,19,6,439.3000,439.3000,439.3000,1,1,2026-08-24T00:00:00.000
2057,20260814,35,379,106,11,4,440.0000,440.0000,440.0000,1,1,2026-08-24T00:00:00.000
2058,20260803,239,65,344,28,1,440.7000,440.7000,440.7000,1,1,2026-08-24T00:00:00.000
2059,20260807,111,401,27,29,2,441.4000,441.4000,441.4000,1,1,2026-08-24T00:00:00.000
2060,20260720,287,213,385,3,2,442.1000,442.1000,442.1000,1,1,2026-08-24T00:00:00.000
2061,20260721,204,116,371,11,1,442.8000,442.8000,442.8000,1,1,2026-08-24T00:00:00.000
2062,20260530,10,494,440,15,8,443.5000,443.5000,443.5000,1,1,2026-08-24T00:00:00.000
2063,20260718,74,161,289,13,5,444.2000,444.2000,444.2000,1,1,2026-08-24T00:00:00.000
2064,20260802,40,489,484,9,8,444.9000,444.9000,444.9000,1,1,2026-08-24T00:00:00.000
2065,20260701,317,479,362,30,8,445.6000,445.6000,445.6000,1,1,2026-08-24T00:00:00.000
2066,20260531,296,489,121,21,1,446.3000,446.3000,446.3000,1,1,2026-08-24T00:00:00.000
2067,20260720,145,29,182,12,2,447.0000,447.0000,447.0000,1,1,2026-08-24T00:00:00.000
2068,20260819,241,432,486,27,6,447.7000,447.7000,447.7000,1,1,2026-08-24T00:00:00.000
2069,20260713,100,258,91,7,8,448.4000,448.4000,448.4000,1,1,2026-08-24T00:00:00.000
2070,20260702,198,39,457,31,3,449.1000,449.1000,449.1000,1,1,2026-08-24T00:00:00.000
2071,20260701,9,324,336,8,1,449.8000,449.8000,449.8000,1,1,2026-08-24T00:00:00.000
2072,20260822,257,459,79,1,4,450.5000,450.5000,450.5000,1,1,2026-08-24T00:00:00.000
2073,20260630,204,223,254,33,4,451.2000,451.2000,451.2000,1,1,2026-08-24T00:00:00.000
2074,20260818,39,214,294,14,7,451.9000,451.9000,451.9000,1,1,2026-08-24T00:00:00.000
2075,20260819,196,349,498,22,4,452.6000,452.6000,452.6000,1,1,2026-08-24T00:00:00.000
2076,20260720,153,67,103,18,6,453.3000,453.3000,453.3000,1,1,2026-08-24T00:00:00.000
2077,20260823,103,165,117,26,2,454.0000,454.0000,454.0000,1,1,2026-08-24T00:00:00.000
2078,20260812,215,179,210,6,4,454.7000,454.7000,454.7000,1,1,2026-08-24T00:00:00.000
2079,20260608,51,432,263,19,2,455.4000,455.4000,455.4000,1,1,2026-08-24T00:00:00.000
2080,20260608,283,351,398,2,6,456.1000,456.1000,456.1000,1,1,2026-08-24T00:00:00.000
2081,20260816,179,229,13,33,4,456.8000,456.8000,456.8000,1,1,2026-08-24T00:00:00.000
2082,20260619,233,365,57,15,7,457.5000,457.5000,457.5000,1,1,2026-08-24T00:00:00.000
2083,20260725,102,348,87,25,2,458.2000,458.2000,458.2000,1,1,2026-08-24T00:00:00.000
2084,20260707,193,217,474,16,4,458.9000,458.9000,458.9000,1,1,2026-08-24T00:00:00.000
2085,20260716,24,455,384,33,2,459.6000,459.6000,459.6000,1,1,2026-08-24T00:00:00.000
2086,20260725,48,375,237,22,2,460.3000,460.3000,460.3000,1,1,2026-08-24T00:00:00.000
2087,20260705,254,283,261,23,3,461.0000,461.0000,461.0000,1,1,2026-08-24T00:00:00.000
2088,20260705,342,82,480,2,7,461.7000,461.7000,461.7000,1,1,2026-08-24T00:00:00.000
2089,20260630,150,71,392,31,8,462.4000,462.4000,462.4000,1,1,2026-08-24T00:00:00.000
2090,20260802,175,344,45,28,7,463.1000,463.1000,463.1000,1,1,2026-08-24T00:00:00.000
2091,20260724,75,156,454,26,8,463.8000,463.8000,463.8000,1,1,2026-08-24T00:00:00.000
2092,20260813,259,85,179,5,7,464.5000,464.5000,464.5000,1,1,2026-08-24T00:00:00.000
2093,20260821,50,1,65,33,8,465.2000,465.2000,465.2000,1,1,2026-08-24T00:00:00.000
2094,20260615,348,494,23,6,2,465.9000,465.9000,465.9000,1,1,2026-08-24T00:00:00.000
2095,20260814,11,473,395,15,3,466.6000,466.6000,466.6000,1,1,2026-08-24T00:00:00.000
2096,20260804,53,225,268,30,6,467.3000,467.3000,467.3000,1,1,2026-08-24T00:00:00.000
2097,20260818,172,30,380,23,8,468.0000,468.0000,468.0000,1,1,2026-08-24T00:00:00.000
2098,20260704,43,234,141,16,1,468.7000,468.7000,468.7000,1,1,2026-08-24T00:00:00.000
2099,20260627,67,336,88,33,5,469.4000,469.4000,469.4000,1,1,2026-08-24T00:00:00.000
2100,20260704,212,212,240,31,6,470.1000,470.1000,470.1000,1,1,2026-08-24T00:00:00.000
2101,20260703,310,226,356,34,4,470.8000,470.8000,470.8000,1,1,2026-08-24T00:00:00.000
2102,20260704,207,355,450,33,8,471.5000,471.5000,471.5000,1,1,2026-08-24T00:00:00.000
2103,20260726,252,236,199,12,3,472.2000,472.2000,472.2000,1,1,2026-08-24T00:00:00.000
2104,20260705,175,22,182,4,1,472.9000,472.9000,472.9000,1,1,2026-08-24T00:00:00.000
2105,20260817,28,103,415,34,8,473.6000,473.6000,473.6000,1,1,2026-08-24T00:00:00.000
2106,20260720,293,474,236,32,3,474.3000,474.3000,474.3000,1,1,2026-08-24T00:00:00.000
2107,20260728,76,104,230,8,5,475.0000,475.0000,475.0000,1,1,2026-08-24T00:00:00.000
2108,20260619,119,324,189,32,1,475.7000,475.7000,475.7000,1,1,2026-08-24T00:00:00.000
2109,20260610,237,118,441,30,8,476.4000,476.4000,476.4000,1,1,2026-08-24T00:00:00.000
2110,20260629,170,246,329,1,3,477.1000,477.1000,477.1000,1,1,2026-08-24T00:00:00.000
2111,20260730,261,38,388,29,6,477.8000,477.8000,477.8000,1,1,2026-08-24T00:00:00.000
2112,20260603,326,68,166,5,7,478.5000,478.5000,478.5000,1,1,2026-08-24T00:00:00.000
2113,20260721,222,1,318,29,7,479.2000,479.2000,479.2000,1,1,2026-08-24T00:00:00.000
2114,20260719,269,147,378,21,4,479.9000,479.9000,479.9000,1,1,2026-08-24T00:00:00.000
2115,20260718,344,453,486,30,4,480.6000,480.6000,480.6000,1,1,2026-08-24T00:00:00.000
2116,20260622,315,316,247,28,4,481.3000,481.3000,481.3000,1,1,2026-08-24T00:00:00.000
2117,20260824,309,221,23,32,3,482.0000,482.0000,482.0000,1,1,2026-08-24T00:00:00.000
2118,20260709,321,12,156,4,7,482.7000,482.7000,482.7000,1,1,2026-08-24T00:00:00.000
2119,20260823,63,221,185,18,1,483.4000,483.4000,483.4000,1,1,2026-08-24T00:00:00.000
2120,20260814,44,196,216,34,4,484.1000,484.1000,484.1000,1,1,2026-08-24T00:00:00.000
2121,20260823,3,464,170,34,6,484.8000,484.8000,484.8000,1,1,2026-08-24T00:00:00.000
2122,20260702,80,88,297,12,7,485.5000,485.5000,485.5000,1,1,2026-08-24T00:00:00.000
2123,20260717,219,322,112,2,4,486.2000,486.2000,486.2000,1,1,2026-08-24T00:00:00.000
2124,20260619,208,412,331,26,3,486.9000,486.9000,486.9000,1,1,2026-08-24T00:00:00.000
2125,20260822,282,383,434,2,1,487.6000,487.6000,487.6000,1,1,2026-08-24T00:00:00.000
2126,20260619,4,24,1,4,6,488.3000,488.3000,488.3000,1,1,2026-08-24T00:00:00.000
2127,20260727,332,104,411,22,2,489.0000,489.0000,489.0000,1,1,2026-08-24T00:00:00.000
2128,20260824,96,498,151,9,1,489.7000,489.7000,489.7000,1,1,2026-08-24T00:00:00.000
2129,20260528,65,239,415,21,8,490.4000,490.4000,490.4000,1,1,2026-08-24T00:00:00.000
2130,20260702,200,489,230,29,7,491.1000,491.1000,491.1000,1,1,2026-08-24T00:00:00.000
2131,20260717,168,230,122,13,8,491.8000,491.8000,491.8000,1,1,2026-08-24T00:00:00.000
2132,20260628,220,499,105,18,7,492.5000,492.5000,492.5000,1,1,2026-08-24T00:00:00.000
2133,20260714,162,269,336,21,6,493.2000,493.2000,493.2000,1,1,2026-08-24T00:00:00.000
2134,20260823,295,395,496,11,1,493.9000,493.9000,493.9000,1,1,2026-08-24T00:00:00.000
2135,20260614,55,442,343,16,7,494.6000,494.6000,494.6000,1,1,2026-08-24T00:00:00.000
2136,20260812,261,196,149,22,3,495.3000,495.3000,495.3000,1,1,2026-08-24T00:00:00.000
2137,20260809,253,256,347,31,3,496.0000,496.0000,496.0000,1,1,2026-08-24T00:00:00.000
2138,20260616,261,444,50,6,3,496.7000,496.7000,496.7000,1,1,2026-08-24T00:00:00.000
2139,20260614,100,120,73,18,8,497.4000,497.4000,497.4000,1,1,2026-08-24T00:00:00.000
2140,20260714,170,382,306,5,3,498.1000,498.1000,498.1000,1,1,2026-08-24T00:00:00.000
2141,20260718,135,95,378,16,4,498.8000,498.8000,498.8000,1,1,2026-08-24T00:00:00.000
2142,20260607,96,346,152,12,4,499.5000,499.5000,499.5000,1,1,2026-08-24T00:00:00.000
2143,20260607,296,486,297,24,7,500.2000,500.2000,500.2000,1,1,2026-08-24T00:00:00.000
2144,20260711,191,182,37,34,8,500.9000,500.9000,500.9000,1,1,2026-08-24T00:00:00.000
2145,20260618,297,260,291,20,4,501.6000,501.6000,501.6000,1,1,2026-08-24T00:00:00.000
2146,20260812,292,106,108,34,5,502.3000,502.3000,502.3000,1,1,2026-08-24T00:00:00.000
2147,20260819,245,367,188,30,1,503.0000,503.0000,503.0000,1,1,2026-08-24T00:00:00.000
2148,20260627,260,382,119,6,1,503.7000,503.7000,503.7000,1,1,2026-08-24T00:00:00.000
2149,20260704,198,163,4,16,7,504.4000,504.4000,504.4000,1,1,2026-08-24T00:00:00.000
2150,20260701,180,453,303,26,7,505.1000,505.1000,505.1000,1,1,2026-08-24T00:00:00.000
2151,20260824,148,35,45,30,3,505.8000,505.8000,505.8000,1,1,2026-08-24T00:00:00.000
