SalesCreditExposureSnapshotKey,SnapshotDateKey,CustomerKey,BusinessUnitKey,SalesCustomerCreditProfileKey,SalesCreditStatusKey,CurrencyKey,CreditLimitAmount,OpenOrderAmount,ReceivableAmount,AvailableCreditAmount,SourceSystemKey,BatchId,LoadedAtUtc
750,20260727,355,452,438,1,3,1037.5000,1037.5000,1037.5000,1037.5000,1,1,2026-08-24T00:00:00.000
751,20260814,123,178,254,6,4,1038.8700,1038.8700,1038.8700,1038.8700,1,1,2026-08-24T00:00:00.000
752,20260812,496,497,156,1,1,1040.2400,1040.2400,1040.2400,1040.2400,1,1,2026-08-24T00:00:00.000
753,20260714,418,283,344,6,4,1041.6100,1041.6100,1041.6100,1041.6100,1,1,2026-08-24T00:00:00.000
754,20260721,76,162,77,6,2,1042.9800,1042.9800,1042.9800,1042.9800,1,1,2026-08-24T00:00:00.000
755,20260619,424,356,395,4,1,1044.3500,1044.3500,1044.3500,1044.3500,1,1,2026-08-24T00:00:00.000
756,20260527,42,88,143,6,3,1045.7200,1045.7200,1045.7200,1045.7200,1,1,2026-08-24T00:00:00.000
757,20260711,288,487,231,1,5,1047.0900,1047.0900,1047.0900,1047.0900,1,1,2026-08-24T00:00:00.000
758,20260626,277,460,495,6,1,1048.4600,1048.4600,1048.4600,1048.4600,1,1,2026-08-24T00:00:00.000
759,20260813,67,252,88,6,2,1049.8300,1049.8300,1049.8300,1049.8300,1,1,2026-08-24T00:00:00.000
760,20260616,327,304,84,4,3,1051.2000,1051.2000,1051.2000,1051.2000,1,1,2026-08-24T00:00:00.000
761,20260616,289,466,212,7,1,1052.5700,1052.5700,1052.5700,1052.5700,1,1,2026-08-24T00:00:00.000
762,20260717,104,260,124,1,3,1053.9400,1053.9400,1053.9400,1053.9400,1,1,2026-08-24T00:00:00.000
763,20260729,340,326,22,7,5,1055.3100,1055.3100,1055.3100,1055.3100,1,1,2026-08-24T00:00:00.000
764,20260604,454,192,320,6,3,1056.6800,1056.6800,1056.6800,1056.6800,1,1,2026-08-24T00:00:00.000
765,20260528,112,-1,440,5,3,1058.0500,1058.0500,1058.0500,1058.0500,1,1,2026-08-24T00:00:00.000
766,20260622,44,380,444,7,3,1059.4200,1059.4200,1059.4200,1059.4200,1,1,2026-08-24T00:00:00.000
767,20260626,469,80,328,7,2,1060.7900,1060.7900,1060.7900,1060.7900,1,1,2026-08-24T00:00:00.000
768,20260705,198,393,363,1,2,1062.1600,1062.1600,1062.1600,1062.1600,1,1,2026-08-24T00:00:00.000
769,20260619,325,362,153,8,2,1063.5300,1063.5300,1063.5300,1063.5300,1,1,2026-08-24T00:00:00.000
770,20260708,266,179,422,8,2,1064.9000,1064.9000,1064.9000,1064.9000,1,1,2026-08-24T00:00:00.000
771,20260701,486,443,486,2,2,1066.2700,1066.2700,1066.2700,1066.2700,1,1,2026-08-24T00:00:00.000
772,20260816,112,205,237,3,2,1067.6400,1067.6400,1067.6400,1067.6400,1,1,2026-08-24T00:00:00.000
773,20260726,118,102,213,4,1,1069.0100,1069.0100,1069.0100,1069.0100,1,1,2026-08-24T00:00:00.000
774,20260805,68,469,17,4,5,1070.3800,1070.3800,1070.3800,1070.3800,1,1,2026-08-24T00:00:00.000
775,20260702,285,38,314,6,2,1071.7500,1071.7500,1071.7500,1071.7500,1,1,2026-08-24T00:00:00.000
776,20260812,82,213,182,1,4,1073.1200,1073.1200,1073.1200,1073.1200,1,1,2026-08-24T00:00:00.000
777,20260805,207,64,43,7,1,1074.4900,1074.4900,1074.4900,1074.4900,1,1,2026-08-24T00:00:00.000
778,20260616,157,462,482,6,2,1075.8600,1075.8600,1075.8600,1075.8600,1,1,2026-08-24T00:00:00.000
779,20260715,300,240,267,1,2,1077.2300,1077.2300,1077.2300,1077.2300,1,1,2026-08-24T00:00:00.000
780,20260810,149,322,389,1,2,1078.6000,1078.6000,1078.6000,1078.6000,1,1,2026-08-24T00:00:00.000
781,20260805,74,456,227,3,3,1079.9700,1079.9700,1079.9700,1079.9700,1,1,2026-08-24T00:00:00.000
782,20260726,448,-1,420,4,2,1081.3400,1081.3400,1081.3400,1081.3400,1,1,2026-08-24T00:00:00.000
783,20260708,49,130,420,6,4,1082.7100,1082.7100,1082.7100,1082.7100,1,1,2026-08-24T00:00:00.000
784,20260621,392,318,93,1,5,1084.0800,1084.0800,1084.0800,1084.0800,1,1,2026-08-24T00:00:00.000
785,20260624,354,266,193,7,2,1085.4500,1085.4500,1085.4500,1085.4500,1,1,2026-08-24T00:00:00.000
786,20260707,437,449,372,8,4,1086.8200,1086.8200,1086.8200,1086.8200,1,1,2026-08-24T00:00:00.000
787,20260616,399,375,496,6,3,1088.1900,1088.1900,1088.1900,1088.1900,1,1,2026-08-24T00:00:00.000
788,20260705,103,396,112,2,3,1089.5600,1089.5600,1089.5600,1089.5600,1,1,2026-08-24T00:00:00.000
789,20260601,207,254,90,6,4,1090.9300,1090.9300,1090.9300,1090.9300,1,1,2026-08-24T00:00:00.000
790,20260614,428,34,254,5,4,1092.3000,1092.3000,1092.3000,1092.3000,1,1,2026-08-24T00:00:00.000
791,20260814,186,310,472,2,4,1093.6700,1093.6700,1093.6700,1093.6700,1,1,2026-08-24T00:00:00.000
792,20260808,228,114,276,2,5,1095.0400,1095.0400,1095.0400,1095.0400,1,1,2026-08-24T00:00:00.000
793,20260623,117,233,143,5,4,1096.4100,1096.4100,1096.4100,1096.4100,1,1,2026-08-24T00:00:00.000
794,20260618,150,170,166,1,2,1097.7800,1097.7800,1097.7800,1097.7800,1,1,2026-08-24T00:00:00.000
795,20260615,383,408,138,5,1,1099.1500,1099.1500,1099.1500,1099.1500,1,1,2026-08-24T00:00:00.000
796,20260804,196,132,92,2,2,1100.5200,1100.5200,1100.5200,1100.5200,1,1,2026-08-24T00:00:00.000
797,20260623,428,291,268,2,2,1101.8900,1101.8900,1101.8900,1101.8900,1,1,2026-08-24T00:00:00.000
798,20260812,219,284,254,2,3,1103.2600,1103.2600,1103.2600,1103.2600,1,1,2026-08-24T00:00:00.000
799,20260530,445,-1,441,1,4,1104.6300,1104.6300,1104.6300,1104.6300,1,1,2026-08-24T00:00:00.000
800,20260615,410,6,295,1,1,1106.0000,1106.0000,1106.0000,1106.0000,1,1,2026-08-24T00:00:00.000
801,20260617,456,302,66,3,4,1107.3700,1107.3700,1107.3700,1107.3700,1,1,2026-08-24T00:00:00.000
802,20260604,70,130,98,5,4,1108.7400,1108.7400,1108.7400,1108.7400,1,1,2026-08-24T00:00:00.000
803,20260603,183,345,138,8,4,1110.1100,1110.1100,1110.1100,1110.1100,1,1,2026-08-24T00:00:00.000
804,20260612,459,427,107,8,5,1111.4800,1111.4800,1111.4800,1111.4800,1,1,2026-08-24T00:00:00.000
805,20260706,165,131,210,5,2,1112.8500,1112.8500,1112.8500,1112.8500,1,1,2026-08-24T00:00:00.000
806,20260807,27,493,158,5,1,1114.2200,1114.2200,1114.2200,1114.2200,1,1,2026-08-24T00:00:00.000
807,20260617,322,319,428,6,1,1115.5900,1115.5900,1115.5900,1115.5900,1,1,2026-08-24T00:00:00.000
808,20260718,315,224,127,3,4,1116.9600,1116.9600,1116.9600,1116.9600,1,1,2026-08-24T00:00:00.000
809,20260606,372,498,97,1,2,1118.3300,1118.3300,1118.3300,1118.3300,1,1,2026-08-24T00:00:00.000
810,20260818,457,339,125,4,4,1119.7000,1119.7000,1119.7000,1119.7000,1,1,2026-08-24T00:00:00.000
811,20260803,490,143,234,2,1,1121.0700,1121.0700,1121.0700,1121.0700,1,1,2026-08-24T00:00:00.000
812,20260822,59,177,497,6,3,1122.4400,1122.4400,1122.4400,1122.4400,1,1,2026-08-24T00:00:00.000
813,20260809,348,291,430,6,3,1123.8100,1123.8100,1123.8100,1123.8100,1,1,2026-08-24T00:00:00.000
814,20260710,366,359,480,4,2,1125.1800,1125.1800,1125.1800,1125.1800,1,1,2026-08-24T00:00:00.000
815,20260725,302,463,269,8,5,1126.5500,1126.5500,1126.5500,1126.5500,1,1,2026-08-24T00:00:00.000
816,20260622,487,-1,120,1,3,1127.9200,1127.9200,1127.9200,1127.9200,1,1,2026-08-24T00:00:00.000
817,20260726,92,216,221,1,4,1129.2900,1129.2900,1129.2900,1129.2900,1,1,2026-08-24T00:00:00.000
818,20260529,169,153,448,8,5,1130.6600,1130.6600,1130.6600,1130.6600,1,1,2026-08-24T00:00:00.000
819,20260608,323,360,369,1,3,1132.0300,1132.0300,1132.0300,1132.0300,1,1,2026-08-24T00:00:00.000
820,20260728,307,154,271,7,2,1133.4000,1133.4000,1133.4000,1133.4000,1,1,2026-08-24T00:00:00.000
821,20260701,369,432,436,4,4,1134.7700,1134.7700,1134.7700,1134.7700,1,1,2026-08-24T00:00:00.000
822,20260708,285,77,18,2,1,1136.1400,1136.1400,1136.1400,1136.1400,1,1,2026-08-24T00:00:00.000
823,20260622,182,494,332,4,2,1137.5100,1137.5100,1137.5100,1137.5100,1,1,2026-08-24T00:00:00.000
824,20260609,477,120,84,2,2,1138.8800,1138.8800,1138.8800,1138.8800,1,1,2026-08-24T00:00:00.000
825,20260610,76,420,316,4,3,1140.2500,1140.2500,1140.2500,1140.2500,1,1,2026-08-24T00:00:00.000
826,20260603,210,116,74,8,5,1141.6200,1141.6200,1141.6200,1141.6200,1,1,2026-08-24T00:00:00.000
827,20260725,427,6,492,3,3,1142.9900,1142.9900,1142.9900,1142.9900,1,1,2026-08-24T00:00:00.000
828,20260819,39,305,361,7,3,1144.3600,1144.3600,1144.3600,1144.3600,1,1,2026-08-24T00:00:00.000
829,20260808,352,82,398,2,2,1145.7300,1145.7300,1145.7300,1145.7300,1,1,2026-08-24T00:00:00.000
830,20260801,267,107,187,3,5,1147.1000,1147.1000,1147.1000,1147.1000,1,1,2026-08-24T00:00:00.000
831,20260530,279,411,281,6,3,1148.4700,1148.4700,1148.4700,1148.4700,1,1,2026-08-24T00:00:00.000
832,20260606,172,29,95,7,3,1149.8400,1149.8400,1149.8400,1149.8400,1,1,2026-08-24T00:00:00.000
833,20260806,42,-1,198,8,4,1151.2100,1151.2100,1151.2100,1151.2100,1,1,2026-08-24T00:00:00.000
834,20260603,391,1,61,1,3,1152.5800,1152.5800,1152.5800,1152.5800,1,1,2026-08-24T00:00:00.000
835,20260718,462,71,310,4,1,1153.9500,1153.9500,1153.9500,1153.9500,1,1,2026-08-24T00:00:00.000
836,20260715,129,494,481,1,1,1155.3200,1155.3200,1155.3200,1155.3200,1,1,2026-08-24T00:00:00.000
837,20260714,379,184,244,6,4,1156.6900,1156.6900,1156.6900,1156.6900,1,1,2026-08-24T00:00:00.000
838,20260804,469,241,465,3,5,1158.0600,1158.0600,1158.0600,1158.0600,1,1,2026-08-24T00:00:00.000
839,20260609,290,128,129,3,2,1159.4300,1159.4300,1159.4300,1159.4300,1,1,2026-08-24T00:00:00.000
840,20260706,44,394,95,1,5,1160.8000,1160.8000,1160.8000,1160.8000,1,1,2026-08-24T00:00:00.000
841,20260714,108,405,377,1,5,1162.1700,1162.1700,1162.1700,1162.1700,1,1,2026-08-24T00:00:00.000
842,20260718,214,338,213,6,4,1163.5400,1163.5400,1163.5400,1163.5400,1,1,2026-08-24T00:00:00.000
843,20260626,351,360,291,6,4,1164.9100,1164.9100,1164.9100,1164.9100,1,1,2026-08-24T00:00:00.000
844,20260820,13,117,488,5,2,1166.2800,1166.2800,1166.2800,1166.2800,1,1,2026-08-24T00:00:00.000
845,20260815,362,388,335,7,1,1167.6500,1167.6500,1167.6500,1167.6500,1,1,2026-08-24T00:00:00.000
846,20260813,115,479,334,3,2,1169.0200,1169.0200,1169.0200,1169.0200,1,1,2026-08-24T00:00:00.000
847,20260719,438,107,431,5,4,1170.3900,1170.3900,1170.3900,1170.3900,1,1,2026-08-24T00:00:00.000
848,20260808,345,44,320,7,1,1171.7600,1171.7600,1171.7600,1171.7600,1,1,2026-08-24T00:00:00.000
849,20260705,57,386,416,3,3,1173.1300,1173.1300,1173.1300,1173.1300,1,1,2026-08-24T00:00:00.000
850,20260712,115,-1,339,6,3,1174.5000,1174.5000,1174.5000,1174.5000,1,1,2026-08-24T00:00:00.000
851,20260808,5,458,159,3,1,1175.8700,1175.8700,1175.8700,1175.8700,1,1,2026-08-24T00:00:00.000
852,20260630,246,70,375,6,5,1177.2400,1177.2400,1177.2400,1177.2400,1,1,2026-08-24T00:00:00.000
853,20260628,323,32,130,3,2,1178.6100,1178.6100,1178.6100,1178.6100,1,1,2026-08-24T00:00:00.000
854,20260730,332,147,259,7,4,1179.9800,1179.9800,1179.9800,1179.9800,1,1,2026-08-24T00:00:00.000
855,20260602,156,65,135,5,3,1181.3500,1181.3500,1181.3500,1181.3500,1,1,2026-08-24T00:00:00.000
856,20260612,481,396,24,4,1,1182.7200,1182.7200,1182.7200,1182.7200,1,1,2026-08-24T00:00:00.000
857,20260623,148,475,239,1,3,1184.0900,1184.0900,1184.0900,1184.0900,1,1,2026-08-24T00:00:00.000
858,20260707,271,182,362,2,1,1185.4600,1185.4600,1185.4600,1185.4600,1,1,2026-08-24T00:00:00.000
859,20260727,325,435,7,6,2,1186.8300,1186.8300,1186.8300,1186.8300,1,1,2026-08-24T00:00:00.000
860,20260715,488,168,438,1,4,1188.2000,1188.2000,1188.2000,1188.2000,1,1,2026-08-24T00:00:00.000
861,20260822,324,281,146,5,4,1189.5700,1189.5700,1189.5700,1189.5700,1,1,2026-08-24T00:00:00.000
862,20260625,296,26,362,1,5,1190.9400,1190.9400,1190.9400,1190.9400,1,1,2026-08-24T00:00:00.000
863,20260716,7,185,107,4,5,1192.3100,1192.3100,1192.3100,1192.3100,1,1,2026-08-24T00:00:00.000
864,20260818,419,138,134,6,5,1193.6800,1193.6800,1193.6800,1193.6800,1,1,2026-08-24T00:00:00.000
865,20260717,461,88,76,3,2,1195.0500,1195.0500,1195.0500,1195.0500,1,1,2026-08-24T00:00:00.000
866,20260722,426,466,282,1,2,1196.4200,1196.4200,1196.4200,1196.4200,1,1,2026-08-24T00:00:00.000
867,20260605,360,-1,350,7,4,1197.7900,1197.7900,1197.7900,1197.7900,1,1,2026-08-24T00:00:00.000
868,20260602,213,383,136,8,2,1199.1600,1199.1600,1199.1600,1199.1600,1,1,2026-08-24T00:00:00.000
869,20260724,269,406,282,3,4,1200.5300,1200.5300,1200.5300,1200.5300,1,1,2026-08-24T00:00:00.000
870,20260703,371,449,207,8,2,1201.9000,1201.9000,1201.9000,1201.9000,1,1,2026-08-24T00:00:00.000
871,20260615,403,177,261,1,4,1203.2700,1203.2700,1203.2700,1203.2700,1,1,2026-08-24T00:00:00.000
872,20260801,496,319,11,7,5,1204.6400,1204.6400,1204.6400,1204.6400,1,1,2026-08-24T00:00:00.000
873,20260612,313,141,289,2,4,1206.0100,1206.0100,1206.0100,1206.0100,1,1,2026-08-24T00:00:00.000
874,20260610,220,88,21,2,1,1207.3800,1207.3800,1207.3800,1207.3800,1,1,2026-08-24T00:00:00.000
875,20260625,319,157,305,2,3,1208.7500,1208.7500,1208.7500,1208.7500,1,1,2026-08-24T00:00:00.000
876,20260604,456,319,353,7,2,1210.1200,1210.1200,1210.1200,1210.1200,1,1,2026-08-24T00:00:00.000
877,20260708,455,296,202,8,1,1211.4900,1211.4900,1211.4900,1211.4900,1,1,2026-08-24T00:00:00.000
878,20260729,38,152,120,4,1,1212.8600,1212.8600,1212.8600,1212.8600,1,1,2026-08-24T00:00:00.000
879,20260703,313,201,377,1,5,1214.2300,1214.2300,1214.2300,1214.2300,1,1,2026-08-24T00:00:00.000
880,20260530,271,151,444,7,1,1215.6000,1215.6000,1215.6000,1215.6000,1,1,2026-08-24T00:00:00.000
881,20260724,353,311,320,2,3,1216.9700,1216.9700,1216.9700,1216.9700,1,1,2026-08-24T00:00:00.000
882,20260715,486,228,243,4,2,1218.3400,1218.3400,1218.3400,1218.3400,1,1,2026-08-24T00:00:00.000
883,20260614,168,496,362,7,4,1219.7100,1219.7100,1219.7100,1219.7100,1,1,2026-08-24T00:00:00.000
884,20260711,38,-1,304,7,2,1221.0800,1221.0800,1221.0800,1221.0800,1,1,2026-08-24T00:00:00.000
885,20260531,39,3,61,2,3,1222.4500,1222.4500,1222.4500,1222.4500,1,1,2026-08-24T00:00:00.000
886,20260706,439,221,11,3,2,1223.8200,1223.8200,1223.8200,1223.8200,1,1,2026-08-24T00:00:00.000
887,20260616,254,174,107,2,4,1225.1900,1225.1900,1225.1900,1225.1900,1,1,2026-08-24T00:00:00.000
888,20260719,372,150,469,7,1,1226.5600,1226.5600,1226.5600,1226.5600,1,1,2026-08-24T00:00:00.000
889,20260601,23,86,324,6,2,1227.9300,1227.9300,1227.9300,1227.9300,1,1,2026-08-24T00:00:00.000
890,20260806,349,64,270,4,2,1229.3000,1229.3000,1229.3000,1229.3000,1,1,2026-08-24T00:00:00.000
891,20260812,52,127,2,5,1,1230.6700,1230.6700,1230.6700,1230.6700,1,1,2026-08-24T00:00:00.000
892,20260601,166,146,231,1,2,1232.0400,1232.0400,1232.0400,1232.0400,1,1,2026-08-24T00:00:00.000
893,20260531,440,96,453,6,5,1233.4100,1233.4100,1233.4100,1233.4100,1,1,2026-08-24T00:00:00.000
894,20260809,71,393,455,5,5,1234.7800,1234.7800,1234.7800,1234.7800,1,1,2026-08-24T00:00:00.000
895,20260804,79,428,454,1,2,1236.1500,1236.1500,1236.1500,1236.1500,1,1,2026-08-24T00:00:00.000
896,20260615,127,415,176,8,4,1237.5200,1237.5200,1237.5200,1237.5200,1,1,2026-08-24T00:00:00.000
897,20260731,390,16,8,6,3,1238.8900,1238.8900,1238.8900,1238.8900,1,1,2026-08-24T00:00:00.000
898,20260612,163,244,348,7,3,1240.2600,1240.2600,1240.2600,1240.2600,1,1,2026-08-24T00:00:00.000
899,20260702,245,386,142,3,5,1241.6300,1241.6300,1241.6300,1241.6300,1,1,2026-08-24T00:00:00.000
900,20260716,68,306,361,6,5,1243.0000,1243.0000,1243.0000,1243.0000,1,1,2026-08-24T00:00:00.000
901,20260528,499,-1,76,8,2,1244.3700,1244.3700,1244.3700,1244.3700,1,1,2026-08-24T00:00:00.000
902,20260728,479,253,281,4,4,1245.7400,1245.7400,1245.7400,1245.7400,1,1,2026-08-24T00:00:00.000
903,20260625,233,400,447,5,1,1247.1100,1247.1100,1247.1100,1247.1100,1,1,2026-08-24T00:00:00.000
904,20260628,282,209,407,1,2,1248.4800,1248.4800,1248.4800,1248.4800,1,1,2026-08-24T00:00:00.000
905,20260531,260,377,348,1,4,1249.8500,1249.8500,1249.8500,1249.8500,1,1,2026-08-24T00:00:00.000
906,20260809,247,424,217,4,2,1251.2200,1251.2200,1251.2200,1251.2200,1,1,2026-08-24T00:00:00.000
907,20260603,307,477,93,8,3,1252.5900,1252.5900,1252.5900,1252.5900,1,1,2026-08-24T00:00:00.000
908,20260816,285,243,318,3,1,1253.9600,1253.9600,1253.9600,1253.9600,1,1,2026-08-24T00:00:00.000
909,20260801,211,78,361,2,5,1255.3300,1255.3300,1255.3300,1255.3300,1,1,2026-08-24T00:00:00.000
910,20260607,458,454,168,1,2,1256.7000,1256.7000,1256.7000,1256.7000,1,1,2026-08-24T00:00:00.000
911,20260528,353,229,377,3,3,1258.0700,1258.0700,1258.0700,1258.0700,1,1,2026-08-24T00:00:00.000
912,20260803,277,446,409,3,3,1259.4400,1259.4400,1259.4400,1259.4400,1,1,2026-08-24T00:00:00.000
913,20260712,295,425,203,5,3,1260.8100,1260.8100,1260.8100,1260.8100,1,1,2026-08-24T00:00:00.000
914,20260608,119,310,6,4,5,1262.1800,1262.1800,1262.1800,1262.1800,1,1,2026-08-24T00:00:00.000
915,20260805,266,203,2,8,3,1263.5500,1263.5500,1263.5500,1263.5500,1,1,2026-08-24T00:00:00.000
916,20260821,159,330,133,5,4,1264.9200,1264.9200,1264.9200,1264.9200,1,1,2026-08-24T00:00:00.000
917,20260802,30,329,373,3,5,1266.2900,1266.2900,1266.2900,1266.2900,1,1,2026-08-24T00:00:00.000
918,20260731,291,-1,497,8,1,1267.6600,1267.6600,1267.6600,1267.6600,1,1,2026-08-24T00:00:00.000
919,20260707,240,219,120,7,5,1269.0300,1269.0300,1269.0300,1269.0300,1,1,2026-08-24T00:00:00.000
920,20260701,41,224,261,3,5,1270.4000,1270.4000,1270.4000,1270.4000,1,1,2026-08-24T00:00:00.000
921,20260606,118,158,398,8,1,1271.7700,1271.7700,1271.7700,1271.7700,1,1,2026-08-24T00:00:00.000
922,20260612,24,124,465,8,3,1273.1400,1273.1400,1273.1400,1273.1400,1,1,2026-08-24T00:00:00.000
923,20260608,470,237,412,3,5,1274.5100,1274.5100,1274.5100,1274.5100,1,1,2026-08-24T00:00:00.000
924,20260818,3,264,59,5,4,1275.8800,1275.8800,1275.8800,1275.8800,1,1,2026-08-24T00:00:00.000
925,20260717,110,426,454,4,5,1277.2500,1277.2500,1277.2500,1277.2500,1,1,2026-08-24T00:00:00.000
926,20260823,77,183,3,8,5,1278.6200,1278.6200,1278.6200,1278.6200,1,1,2026-08-24T00:00:00.000
927,20260612,228,124,368,8,1,1279.9900,1279.9900,1279.9900,1279.9900,1,1,2026-08-24T00:00:00.000
928,20260725,409,432,110,5,1,1281.3600,1281.3600,1281.3600,1281.3600,1,1,2026-08-24T00:00:00.000
929,20260708,4,36,231,3,3,1282.7300,1282.7300,1282.7300,1282.7300,1,1,2026-08-24T00:00:00.000
930,20260612,121,406,288,5,4,1284.1000,1284.1000,1284.1000,1284.1000,1,1,2026-08-24T00:00:00.000
931,20260618,207,94,328,5,1,1285.4700,1285.4700,1285.4700,1285.4700,1,1,2026-08-24T00:00:00.000
932,20260809,333,347,233,7,2,1286.8400,1286.8400,1286.8400,1286.8400,1,1,2026-08-24T00:00:00.000
933,20260608,457,17,499,1,5,1288.2100,1288.2100,1288.2100,1288.2100,1,1,2026-08-24T00:00:00.000
934,20260714,467,428,271,3,4,1289.5800,1289.5800,1289.5800,1289.5800,1,1,2026-08-24T00:00:00.000
935,20260711,348,-1,124,3,3,1290.9500,1290.9500,1290.9500,1290.9500,1,1,2026-08-24T00:00:00.000
936,20260713,312,445,465,3,5,1292.3200,1292.3200,1292.3200,1292.3200,1,1,2026-08-24T00:00:00.000
937,20260612,148,373,2,7,2,1293.6900,1293.6900,1293.6900,1293.6900,1,1,2026-08-24T00:00:00.000
938,20260814,39,292,278,6,1,1295.0600,1295.0600,1295.0600,1295.0600,1,1,2026-08-24T00:00:00.000
939,20260603,249,440,212,5,5,1296.4300,1296.4300,1296.4300,1296.4300,1,1,2026-08-24T00:00:00.000
940,20260605,213,14,71,6,3,1297.8000,1297.8000,1297.8000,1297.8000,1,1,2026-08-24T00:00:00.000
941,20260707,168,495,207,2,2,1299.1700,1299.1700,1299.1700,1299.1700,1,1,2026-08-24T00:00:00.000
942,20260816,463,159,267,4,3,1300.5400,1300.5400,1300.5400,1300.5400,1,1,2026-08-24T00:00:00.000
943,20260630,228,40,63,3,3,1301.9100,1301.9100,1301.9100,1301.9100,1,1,2026-08-24T00:00:00.000
944,20260530,202,35,282,6,1,1303.2800,1303.2800,1303.2800,1303.2800,1,1,2026-08-24T00:00:00.000
945,20260621,214,272,101,1,3,1304.6500,1304.6500,1304.6500,1304.6500,1,1,2026-08-24T00:00:00.000
946,20260808,150,218,299,4,2,1306.0200,1306.0200,1306.0200,1306.0200,1,1,2026-08-24T00:00:00.000
947,20260621,108,270,372,3,4,1307.3900,1307.3900,1307.3900,1307.3900,1,1,2026-08-24T00:00:00.000
948,20260712,248,202,213,8,5,1308.7600,1308.7600,1308.7600,1308.7600,1,1,2026-08-24T00:00:00.000
949,20260616,149,77,388,2,2,1310.1300,1310.1300,1310.1300,1310.1300,1,1,2026-08-24T00:00:00.000
950,20260716,221,419,254,8,3,1311.5000,1311.5000,1311.5000,1311.5000,1,1,2026-08-24T00:00:00.000
951,20260823,215,231,295,5,2,1312.8700,1312.8700,1312.8700,1312.8700,1,1,2026-08-24T00:00:00.000
952,20260719,143,-1,367,4,5,1314.2400,1314.2400,1314.2400,1314.2400,1,1,2026-08-24T00:00:00.000
953,20260730,157,20,54,3,3,1315.6100,1315.6100,1315.6100,1315.6100,1,1,2026-08-24T00:00:00.000
954,20260623,441,409,262,4,4,1316.9800,1316.9800,1316.9800,1316.9800,1,1,2026-08-24T00:00:00.000
955,20260709,497,379,307,1,4,1318.3500,1318.3500,1318.3500,1318.3500,1,1,2026-08-24T00:00:00.000
956,20260719,46,394,160,1,3,1319.7200,1319.7200,1319.7200,1319.7200,1,1,2026-08-24T00:00:00.000
957,20260802,279,336,218,2,4,1321.0900,1321.0900,1321.0900,1321.0900,1,1,2026-08-24T00:00:00.000
958,20260720,323,220,407,1,2,1322.4600,1322.4600,1322.4600,1322.4600,1,1,2026-08-24T00:00:00.000
959,20260607,372,344,188,1,3,1323.8300,1323.8300,1323.8300,1323.8300,1,1,2026-08-24T00:00:00.000
960,20260630,215,243,87,3,2,1325.2000,1325.2000,1325.2000,1325.2000,1,1,2026-08-24T00:00:00.000
961,20260807,426,151,134,7,3,1326.5700,1326.5700,1326.5700,1326.5700,1,1,2026-08-24T00:00:00.000
962,20260604,461,407,225,1,5,1327.9400,1327.9400,1327.9400,1327.9400,1,1,2026-08-24T00:00:00.000
963,20260708,50,315,420,7,5,1329.3100,1329.3100,1329.3100,1329.3100,1,1,2026-08-24T00:00:00.000
964,20260724,315,52,403,1,1,1330.6800,1330.6800,1330.6800,1330.6800,1,1,2026-08-24T00:00:00.000
965,20260528,269,362,445,2,2,1332.0500,1332.0500,1332.0500,1332.0500,1,1,2026-08-24T00:00:00.000
966,20260805,399,347,294,1,3,1333.4200,1333.4200,1333.4200,1333.4200,1,1,2026-08-24T00:00:00.000
967,20260721,424,466,386,1,4,1334.7900,1334.7900,1334.7900,1334.7900,1,1,2026-08-24T00:00:00.000
968,20260715,14,126,314,2,5,1336.1600,1336.1600,1336.1600,1336.1600,1,1,2026-08-24T00:00:00.000
969,20260818,413,-1,152,7,2,1337.5300,1337.5300,1337.5300,1337.5300,1,1,2026-08-24T00:00:00.000
970,20260620,435,250,247,3,2,1338.9000,1338.9000,1338.9000,1338.9000,1,1,2026-08-24T00:00:00.000
971,20260612,113,81,99,5,4,1340.2700,1340.2700,1340.2700,1340.2700,1,1,2026-08-24T00:00:00.000
972,20260607,132,499,383,1,2,1341.6400,1341.6400,1341.6400,1341.6400,1,1,2026-08-24T00:00:00.000
973,20260712,418,290,293,3,3,1343.0100,1343.0100,1343.0100,1343.0100,1,1,2026-08-24T00:00:00.000
974,20260805,69,30,142,4,5,1344.3800,1344.3800,1344.3800,1344.3800,1,1,2026-08-24T00:00:00.000
975,20260616,380,353,326,7,4,1345.7500,1345.7500,1345.7500,1345.7500,1,1,2026-08-24T00:00:00.000
976,20260816,228,215,19,5,5,1347.1200,1347.1200,1347.1200,1347.1200,1,1,2026-08-24T00:00:00.000
977,20260705,301,424,97,3,1,1348.4900,1348.4900,1348.4900,1348.4900,1,1,2026-08-24T00:00:00.000
978,20260527,353,40,131,8,2,1349.8600,1349.8600,1349.8600,1349.8600,1,1,2026-08-24T00:00:00.000
979,20260618,102,161,184,6,2,1351.2300,1351.2300,1351.2300,1351.2300,1,1,2026-08-24T00:00:00.000
980,20260613,51,122,152,7,2,1352.6000,1352.6000,1352.6000,1352.6000,1,1,2026-08-24T00:00:00.000
981,20260627,126,31,15,4,4,1353.9700,1353.9700,1353.9700,1353.9700,1,1,2026-08-24T00:00:00.000
982,20260718,409,492,414,4,5,1355.3400,1355.3400,1355.3400,1355.3400,1,1,2026-08-24T00:00:00.000
983,20260812,20,122,69,6,4,1356.7100,1356.7100,1356.7100,1356.7100,1,1,2026-08-24T00:00:00.000
