FinanceJournalLineKey,JournalLineCode,FinanceJournalHeaderKey,GlAccountKey,CostCenterKey,FinancePostingBucketKey,FinancePostingStatusKey,CurrencyKey,JournalLineSequenceNumber,LineMemo,IsReversalLine,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
304,FJL000304,377,483,360,222,4,1,304,FinanceJournalLine-LineMemo-304,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,98dfa30c5889509c894985afa62dd4df98dfa30c5889509c894985afa62dd4df
305,FJL000305,212,160,210,396,8,2,305,FinanceJournalLine-LineMemo-305,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b22b4de2373a525e938c464ac9a3be7ab22b4de2373a525e938c464ac9a3be7a
306,FJL000306,281,208,-1,73,9,1,306,FinanceJournalLine-LineMemo-306,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a789f81026b3594e98f3121bacad8149a789f81026b3594e98f3121bacad8149
307,FJL000307,49,131,132,405,5,3,307,FinanceJournalLine-LineMemo-307,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6f4eb652e4ae5d8ab7db48a6e8b6bf6c6f4eb652e4ae5d8ab7db48a6e8b6bf6c
308,FJL000308,8,432,16,208,2,3,308,FinanceJournalLine-LineMemo-308,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bc79ab0b1bde5e019d6e07439a959c96bc79ab0b1bde5e019d6e07439a959c96
309,FJL000309,206,146,108,13,5,1,309,FinanceJournalLine-LineMemo-309,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fc81aafff5f55ae0a55740049a05df10fc81aafff5f55ae0a55740049a05df10
310,FJL000310,432,323,478,41,4,5,310,FinanceJournalLine-LineMemo-310,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ac47267983ef57a2a114963add181ed3ac47267983ef57a2a114963add181ed3
311,FJL000311,460,353,491,486,7,1,311,FinanceJournalLine-LineMemo-311,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8d82e99b05e151e2988133e450237d478d82e99b05e151e2988133e450237d47
312,FJL000312,32,441,432,143,1,5,312,FinanceJournalLine-LineMemo-312,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bcdbea1e2bdb5fc5b02eaa3c9f3d0e1fbcdbea1e2bdb5fc5b02eaa3c9f3d0e1f
313,FJL000313,69,483,220,286,8,5,313,FinanceJournalLine-LineMemo-313,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b4f6333678fb5bbc9caedb5e034ee64ab4f6333678fb5bbc9caedb5e034ee64a
314,FJL000314,39,205,154,390,9,5,314,FinanceJournalLine-LineMemo-314,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,36e3f9243f04528b87b52ca38da9c1d736e3f9243f04528b87b52ca38da9c1d7
315,FJL000315,486,153,239,135,4,2,315,FinanceJournalLine-LineMemo-315,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,592fbe7e44225140b73dcf99c22802ed592fbe7e44225140b73dcf99c22802ed
316,FJL000316,143,311,429,104,8,5,316,FinanceJournalLine-LineMemo-316,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d74ad1a1ea0e5306bde93085eec630a8d74ad1a1ea0e5306bde93085eec630a8
317,FJL000317,109,366,358,24,8,3,317,FinanceJournalLine-LineMemo-317,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a55f9cf2c76759358c814ea3a1c1c313a55f9cf2c76759358c814ea3a1c1c313
318,FJL000318,62,153,493,472,5,2,318,FinanceJournalLine-LineMemo-318,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,15f536f7094d556fade4a761f7a1095415f536f7094d556fade4a761f7a10954
319,FJL000319,392,85,77,140,9,3,319,FinanceJournalLine-LineMemo-319,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9b3b6bf14a5d5ab6bf921975ac8e705e9b3b6bf14a5d5ab6bf921975ac8e705e
320,FJL000320,5,297,350,284,7,2,320,FinanceJournalLine-LineMemo-320,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f8045228d1b955cf9552b15daaddfe8cf8045228d1b955cf9552b15daaddfe8c
321,FJL000321,4,295,298,162,9,5,321,FinanceJournalLine-LineMemo-321,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,485abe3bca635d0aa286db9c33347690485abe3bca635d0aa286db9c33347690
322,FJL000322,161,236,451,286,3,3,322,FinanceJournalLine-LineMemo-322,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,246a07e759855f558e2c4f89284b95fd246a07e759855f558e2c4f89284b95fd
323,FJL000323,492,114,-1,217,4,4,323,FinanceJournalLine-LineMemo-323,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c699288270d255428d87d4417810e9c4c699288270d255428d87d4417810e9c4
324,FJL000324,339,277,14,19,5,2,324,FinanceJournalLine-LineMemo-324,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4ec9801713b65932a4370366b19a00aa4ec9801713b65932a4370366b19a00aa
325,FJL000325,447,332,333,85,8,4,325,FinanceJournalLine-LineMemo-325,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6a26c7acd42d5ebf9da3a2602bed79416a26c7acd42d5ebf9da3a2602bed7941
326,FJL000326,225,100,76,299,2,1,326,FinanceJournalLine-LineMemo-326,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8bac07655abe5dda88362f46d1d8c64d8bac07655abe5dda88362f46d1d8c64d
327,FJL000327,72,66,155,363,8,1,327,FinanceJournalLine-LineMemo-327,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0ad41e06262a57248ef060f5d50ad4360ad41e06262a57248ef060f5d50ad436
328,FJL000328,66,392,81,29,7,5,328,FinanceJournalLine-LineMemo-328,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,408e56d7675f59e08773353ecee06bfd408e56d7675f59e08773353ecee06bfd
329,FJL000329,358,334,246,153,8,4,329,FinanceJournalLine-LineMemo-329,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2b52e7cc06125f608df2f538a670bf7f2b52e7cc06125f608df2f538a670bf7f
330,FJL000330,436,411,31,64,1,3,330,FinanceJournalLine-LineMemo-330,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b02246885439582c922282b1af095304b02246885439582c922282b1af095304
331,FJL000331,122,494,385,388,10,4,331,FinanceJournalLine-LineMemo-331,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fdf6d5c8263a548c90d4783f7f8789fffdf6d5c8263a548c90d4783f7f8789ff
332,FJL000332,480,32,259,65,7,4,332,FinanceJournalLine-LineMemo-332,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,208bb3fdcbf6546f967b6cd0e829b3b2208bb3fdcbf6546f967b6cd0e829b3b2
333,FJL000333,487,363,219,263,2,2,333,FinanceJournalLine-LineMemo-333,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,269a4bf188a75b2aa6bf4739a2d09715269a4bf188a75b2aa6bf4739a2d09715
334,FJL000334,418,461,285,460,9,5,334,FinanceJournalLine-LineMemo-334,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7b07d7324215529ca317e8ee2163b01b7b07d7324215529ca317e8ee2163b01b
335,FJL000335,210,337,299,14,3,4,335,FinanceJournalLine-LineMemo-335,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ff94e97c8c425f76b2c13de502519994ff94e97c8c425f76b2c13de502519994
336,FJL000336,397,7,228,415,10,4,336,FinanceJournalLine-LineMemo-336,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3b05d1818dc05e3aa49607b24dd582233b05d1818dc05e3aa49607b24dd58223
337,FJL000337,428,218,306,323,4,2,337,FinanceJournalLine-LineMemo-337,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,34609f4607c555aa8642a6a86879b46034609f4607c555aa8642a6a86879b460
338,FJL000338,283,399,136,65,9,2,338,FinanceJournalLine-LineMemo-338,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7db61b2f597352dfbda31c56704981c47db61b2f597352dfbda31c56704981c4
339,FJL000339,498,214,46,377,10,1,339,FinanceJournalLine-LineMemo-339,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a3ec1180a480547e8961cb848d0f7348a3ec1180a480547e8961cb848d0f7348
340,FJL000340,349,355,-1,268,9,3,340,FinanceJournalLine-LineMemo-340,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,647bcba4a01a55319e12e70f51c5e061647bcba4a01a55319e12e70f51c5e061
341,FJL000341,439,140,141,312,3,4,341,FinanceJournalLine-LineMemo-341,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cf68965b68b65827bacd5f2b02d4cf25cf68965b68b65827bacd5f2b02d4cf25
342,FJL000342,138,256,113,137,10,4,342,FinanceJournalLine-LineMemo-342,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d4517b3606115b8e94d37135c44ee86fd4517b3606115b8e94d37135c44ee86f
343,FJL000343,70,271,440,161,2,4,343,FinanceJournalLine-LineMemo-343,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2a6fedc1833b5ab381b5c948d9128a752a6fedc1833b5ab381b5c948d9128a75
344,FJL000344,84,303,281,25,2,1,344,FinanceJournalLine-LineMemo-344,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a20f56abcb75583e833c078eef85c70ba20f56abcb75583e833c078eef85c70b
345,FJL000345,117,496,2,251,5,4,345,FinanceJournalLine-LineMemo-345,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,54ba117baff359c0a21f951a9477ae6d54ba117baff359c0a21f951a9477ae6d
346,FJL000346,347,360,11,360,7,4,346,FinanceJournalLine-LineMemo-346,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,99d57a3a830056f98026ce394dac627899d57a3a830056f98026ce394dac6278
347,FJL000347,109,162,317,2,1,2,347,FinanceJournalLine-LineMemo-347,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,31d7b0b899f753fe9a4892f951877e0f31d7b0b899f753fe9a4892f951877e0f
348,FJL000348,386,353,264,93,9,3,348,FinanceJournalLine-LineMemo-348,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ff35674e56df5d889b48f1913014aabeff35674e56df5d889b48f1913014aabe
349,FJL000349,260,334,238,289,10,5,349,FinanceJournalLine-LineMemo-349,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9b3b91aa28cb5f59a4ab36f6f7fd8b699b3b91aa28cb5f59a4ab36f6f7fd8b69
350,FJL000350,413,100,328,278,9,5,350,FinanceJournalLine-LineMemo-350,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,54f4af96729350659e0a199c619a579254f4af96729350659e0a199c619a5792
351,FJL000351,314,75,495,248,8,4,351,FinanceJournalLine-LineMemo-351,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e6cd8d8f89215190964376987dc72593e6cd8d8f89215190964376987dc72593
352,FJL000352,203,200,363,226,4,3,352,FinanceJournalLine-LineMemo-352,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eab1a7f1abb852939ce41239f7edaf1eeab1a7f1abb852939ce41239f7edaf1e
353,FJL000353,25,232,160,136,6,4,353,FinanceJournalLine-LineMemo-353,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ca033691e0d9504297876f3a1905a8c2ca033691e0d9504297876f3a1905a8c2
354,FJL000354,491,239,108,333,8,1,354,FinanceJournalLine-LineMemo-354,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4b3677da89615e1cb321bd1f260108ef4b3677da89615e1cb321bd1f260108ef
355,FJL000355,97,24,478,129,3,2,355,FinanceJournalLine-LineMemo-355,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a10d90df7c8f5b8c8a362e5b8ea5d7d4a10d90df7c8f5b8c8a362e5b8ea5d7d4
356,FJL000356,57,470,287,496,10,5,356,FinanceJournalLine-LineMemo-356,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ba4830b1cdf05b27bec5e1ec9579676bba4830b1cdf05b27bec5e1ec9579676b
357,FJL000357,304,63,-1,412,8,5,357,FinanceJournalLine-LineMemo-357,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,01ee13b982c85b5fba0f39caceaae1aa01ee13b982c85b5fba0f39caceaae1aa
358,FJL000358,493,283,459,424,1,2,358,FinanceJournalLine-LineMemo-358,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6557b80d429e5b7f8612b5e9b75a4a466557b80d429e5b7f8612b5e9b75a4a46
359,FJL000359,443,276,62,228,8,1,359,FinanceJournalLine-LineMemo-359,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ce399370ec175e29ba151ef8b763ded3ce399370ec175e29ba151ef8b763ded3
360,FJL000360,190,53,423,28,5,1,360,FinanceJournalLine-LineMemo-360,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c8d3488d090a55d892eb9afcb46357d0c8d3488d090a55d892eb9afcb46357d0
361,FJL000361,484,165,386,167,8,4,361,FinanceJournalLine-LineMemo-361,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d2416a24dee852a7801a0afe429eced5d2416a24dee852a7801a0afe429eced5
362,FJL000362,396,427,287,479,5,1,362,FinanceJournalLine-LineMemo-362,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,71facdfdbdcd5d179ecddf69d57b955b71facdfdbdcd5d179ecddf69d57b955b
363,FJL000363,38,86,19,427,8,4,363,FinanceJournalLine-LineMemo-363,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,db5d10e3641d5618a020283d6185c327db5d10e3641d5618a020283d6185c327
364,FJL000364,316,17,209,29,9,2,364,FinanceJournalLine-LineMemo-364,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5899330ef2515370969c36cd5ead572f5899330ef2515370969c36cd5ead572f
365,FJL000365,412,172,210,495,5,5,365,FinanceJournalLine-LineMemo-365,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4636d2a2c8435696adda5348f7c2b6974636d2a2c8435696adda5348f7c2b697
366,FJL000366,256,294,246,387,9,4,366,FinanceJournalLine-LineMemo-366,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cd7d4ac3d47c5fcba92bcdf26e6ce62ecd7d4ac3d47c5fcba92bcdf26e6ce62e
367,FJL000367,311,425,389,392,10,1,367,FinanceJournalLine-LineMemo-367,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,528fd8f29a725c16aa6a3925951a5162528fd8f29a725c16aa6a3925951a5162
368,FJL000368,359,337,44,154,1,2,368,FinanceJournalLine-LineMemo-368,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,677967cfa8ec58609f98a7f300f91db9677967cfa8ec58609f98a7f300f91db9
369,FJL000369,164,7,327,231,5,4,369,FinanceJournalLine-LineMemo-369,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ab75dc521d7d57ac874d887dd7f59c9bab75dc521d7d57ac874d887dd7f59c9b
370,FJL000370,461,290,132,333,10,5,370,FinanceJournalLine-LineMemo-370,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5f04b3e011965587b801eb4f2adf8e715f04b3e011965587b801eb4f2adf8e71
371,FJL000371,286,184,48,67,9,2,371,FinanceJournalLine-LineMemo-371,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,998364f4de575af3bdf91de7a5a4e2c9998364f4de575af3bdf91de7a5a4e2c9
372,FJL000372,236,49,361,231,10,5,372,FinanceJournalLine-LineMemo-372,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e1e79b427f8f590d812c2169dd1d0ae4e1e79b427f8f590d812c2169dd1d0ae4
373,FJL000373,417,459,269,165,1,3,373,FinanceJournalLine-LineMemo-373,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e3db8e58fa9154848fc28e371130665de3db8e58fa9154848fc28e371130665d
374,FJL000374,346,226,-1,353,10,4,374,FinanceJournalLine-LineMemo-374,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3fe91c27eb705c37b0f6653ffedff9ba3fe91c27eb705c37b0f6653ffedff9ba
375,FJL000375,67,311,320,96,3,5,375,FinanceJournalLine-LineMemo-375,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f4a5090ee124521c8520c8d6a77e1986f4a5090ee124521c8520c8d6a77e1986
376,FJL000376,326,258,14,25,2,1,376,FinanceJournalLine-LineMemo-376,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5a20e101b60a5dabbbbd628e912889ff5a20e101b60a5dabbbbd628e912889ff
377,FJL000377,471,367,113,261,10,2,377,FinanceJournalLine-LineMemo-377,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,222a342d03c15908ad530870483f6b5f222a342d03c15908ad530870483f6b5f
378,FJL000378,134,202,96,75,5,4,378,FinanceJournalLine-LineMemo-378,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c3452f8dc5bb51a0887a8fd09f52a765c3452f8dc5bb51a0887a8fd09f52a765
379,FJL000379,417,120,197,249,4,2,379,FinanceJournalLine-LineMemo-379,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ea7410f01bb65726bc99416dad696487ea7410f01bb65726bc99416dad696487
380,FJL000380,75,173,336,451,10,3,380,FinanceJournalLine-LineMemo-380,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1c60133acfbc5b6b9b2c476210b3d4791c60133acfbc5b6b9b2c476210b3d479
381,FJL000381,93,348,384,81,4,4,381,FinanceJournalLine-LineMemo-381,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,71eeee9239925a4f93bf474e57d5255071eeee9239925a4f93bf474e57d52550
382,FJL000382,462,300,364,183,1,5,382,FinanceJournalLine-LineMemo-382,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b8c7d85fdfd658f9b4e93c8252061987b8c7d85fdfd658f9b4e93c8252061987
383,FJL000383,495,27,465,213,8,5,383,FinanceJournalLine-LineMemo-383,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f6f4f13b48425a1996927ffe429b1734f6f4f13b48425a1996927ffe429b1734
384,FJL000384,306,167,495,226,1,2,384,FinanceJournalLine-LineMemo-384,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ec924d2f05455b9180b6b412aee63fe2ec924d2f05455b9180b6b412aee63fe2
385,FJL000385,343,335,391,254,1,1,385,FinanceJournalLine-LineMemo-385,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,67196d758ad55e9b81cdc91905dc857767196d758ad55e9b81cdc91905dc8577
386,FJL000386,115,127,478,37,9,3,386,FinanceJournalLine-LineMemo-386,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7e8cdf9a466e5fec99ed998c2f3620cf7e8cdf9a466e5fec99ed998c2f3620cf
387,FJL000387,495,447,240,210,6,2,387,FinanceJournalLine-LineMemo-387,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fb29c8f7265f50a783f270be94678c32fb29c8f7265f50a783f270be94678c32
388,FJL000388,210,37,186,294,9,4,388,FinanceJournalLine-LineMemo-388,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1f247430ad705ac7aa773915008f89551f247430ad705ac7aa773915008f8955
389,FJL000389,114,324,17,479,8,4,389,FinanceJournalLine-LineMemo-389,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bdfaa1a579085c70a81a542db4970d55bdfaa1a579085c70a81a542db4970d55
390,FJL000390,450,425,232,356,10,3,390,FinanceJournalLine-LineMemo-390,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,871363e407d35167a128cb317aa41d9d871363e407d35167a128cb317aa41d9d
391,FJL000391,342,204,-1,87,10,5,391,FinanceJournalLine-LineMemo-391,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6ad03cf61321547e81422596fa4b6e846ad03cf61321547e81422596fa4b6e84
392,FJL000392,68,53,485,78,4,1,392,FinanceJournalLine-LineMemo-392,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1dc67c5798b951beae5a8a9bc7a4d1e41dc67c5798b951beae5a8a9bc7a4d1e4
393,FJL000393,194,357,6,180,1,1,393,FinanceJournalLine-LineMemo-393,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a71de8b3ff14503b887338a7889fcefda71de8b3ff14503b887338a7889fcefd
394,FJL000394,447,216,179,423,6,2,394,FinanceJournalLine-LineMemo-394,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d650801ce8a1586b888519982dbf7e9bd650801ce8a1586b888519982dbf7e9b
395,FJL000395,292,364,295,444,4,3,395,FinanceJournalLine-LineMemo-395,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ac3c70c4f3dc589faf86e003cf1ebcebac3c70c4f3dc589faf86e003cf1ebceb
396,FJL000396,244,227,296,464,7,1,396,FinanceJournalLine-LineMemo-396,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b14f07581ef45b94b6daa0f9c931adcdb14f07581ef45b94b6daa0f9c931adcd
397,FJL000397,156,67,8,250,1,4,397,FinanceJournalLine-LineMemo-397,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2e4860fb5aef58dfbbac025501c7e0062e4860fb5aef58dfbbac025501c7e006
398,FJL000398,24,101,159,227,2,5,398,FinanceJournalLine-LineMemo-398,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d3d7a380f0d75e97946549242eed4381d3d7a380f0d75e97946549242eed4381
399,FJL000399,356,374,201,297,6,3,399,FinanceJournalLine-LineMemo-399,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,17aeda93946a53efb752172ac76714d517aeda93946a53efb752172ac76714d5
400,FJL000400,466,268,139,164,10,1,400,FinanceJournalLine-LineMemo-400,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,25caa1a5c1c65c22846d441f4841278325caa1a5c1c65c22846d441f48412783
401,FJL000401,215,124,11,317,3,4,401,FinanceJournalLine-LineMemo-401,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f47d7c114239501dbdbe5e5155783c4af47d7c114239501dbdbe5e5155783c4a
402,FJL000402,66,241,364,123,4,1,402,FinanceJournalLine-LineMemo-402,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dd226119ae845a859b7ee21652b2db38dd226119ae845a859b7ee21652b2db38
403,FJL000403,335,330,142,91,5,4,403,FinanceJournalLine-LineMemo-403,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3ab845ca3e86513a9e44d98bc071c94a3ab845ca3e86513a9e44d98bc071c94a
404,FJL000404,57,293,114,430,10,4,404,FinanceJournalLine-LineMemo-404,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,52f5288db69e527b86e44c914edff60e52f5288db69e527b86e44c914edff60e
405,FJL000405,305,89,228,188,2,1,405,FinanceJournalLine-LineMemo-405,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ab6edbd86c4551cebc08776453f7feb6ab6edbd86c4551cebc08776453f7feb6
