LogisticsCustomsDeclarationKey,CustomsDeclarationNumber,LogisticsShipmentHeaderKey,LogisticsTariffItemKey,LogisticsCustomsStatusKey,OriginCountryKey,DestinationCountryKey,CurrencyKey,CustomsEntryNumber,DeclarationValueAmount,FilingDate,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
314,LCD000314,73,252,9,176,76,5,LCD000314,440.1800,2020-11-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a5815c64d8705b978f0118c1042d850da5815c64d8705b978f0118c1042d850d
315,LCD000315,375,314,7,249,235,4,LCD000315,441.5500,2020-11-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,86a0dd118bbd5b2992312b82fcd320da86a0dd118bbd5b2992312b82fcd320da
316,LCD000316,450,287,10,202,7,1,LCD000316,442.9200,2020-11-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b97a788f623f570fb548532e68b9dda7b97a788f623f570fb548532e68b9dda7
317,LCD000317,333,423,8,202,206,3,LCD000317,444.2900,2020-11-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ffefc0ca32845776a406c924f3706eccffefc0ca32845776a406c924f3706ecc
318,LCD000318,229,109,5,188,46,4,LCD000318,445.6600,2020-11-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f6de2079dca852efbf423d87e9f96ba9f6de2079dca852efbf423d87e9f96ba9
319,LCD000319,276,267,8,89,57,3,LCD000319,447.0300,2020-11-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6e6197c75d065e7bb59a80d24716d2906e6197c75d065e7bb59a80d24716d290
320,LCD000320,196,7,4,129,191,5,LCD000320,448.4000,2020-11-16,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,834d6e4be9f0520a9b254336bed34034834d6e4be9f0520a9b254336bed34034
321,LCD000321,438,49,5,145,130,5,LCD000321,449.7700,2020-11-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,06f1da72e17a568295fb6e083b8c155f06f1da72e17a568295fb6e083b8c155f
322,LCD000322,408,60,9,116,111,2,LCD000322,451.1400,2020-11-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,07b2bbaabf0758379402275458b465f407b2bbaabf0758379402275458b465f4
323,LCD000323,32,163,6,60,166,4,LCD000323,452.5100,2020-11-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ef57a369c7a45bc9819971c363850b45ef57a369c7a45bc9819971c363850b45
324,LCD000324,459,474,3,182,215,1,LCD000324,453.8800,2020-11-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,845e29ee873e5b0b80571a197cc79596845e29ee873e5b0b80571a197cc79596
325,LCD000325,185,158,9,158,152,2,LCD000325,455.2500,2020-11-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9b72cb5b86575471bf9bc12e0fd813da9b72cb5b86575471bf9bc12e0fd813da
326,LCD000326,179,481,3,124,214,5,LCD000326,456.6200,2020-11-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3c62d684865f5eecb955fbfa7376e6693c62d684865f5eecb955fbfa7376e669
327,LCD000327,391,450,4,217,227,3,LCD000327,457.9900,2020-11-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a7549d8b2fc75c0995b3f75ce0b076eba7549d8b2fc75c0995b3f75ce0b076eb
328,LCD000328,340,390,3,123,167,1,LCD000328,459.3600,2020-11-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4c504128c806551cb2b888d5d44cd14b4c504128c806551cb2b888d5d44cd14b
329,LCD000329,373,377,1,216,171,4,LCD000329,460.7300,2020-11-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7354053cff4d50fc9d1f33ff4a3497997354053cff4d50fc9d1f33ff4a349799
330,LCD000330,392,437,1,147,45,2,LCD000330,462.1000,2020-11-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a7bfbf5fa5a8516782c1fe9c94a28fa7a7bfbf5fa5a8516782c1fe9c94a28fa7
331,LCD000331,218,419,7,53,222,2,LCD000331,463.4700,2020-11-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ebc8d6111926584994859985d3314984ebc8d6111926584994859985d3314984
332,LCD000332,133,313,2,74,8,1,LCD000332,464.8400,2020-11-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7dd95774e80a58f6a9c723a75ac4dfe87dd95774e80a58f6a9c723a75ac4dfe8
333,LCD000333,102,82,10,85,196,1,LCD000333,466.2100,2020-11-29,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9945f7dd59a55c3f9a3bea34aabbb4ef9945f7dd59a55c3f9a3bea34aabbb4ef
334,LCD000334,20,404,7,104,246,5,LCD000334,467.5800,2020-11-30,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,871fdf8651ab5e86b6fdce5d80dc7477871fdf8651ab5e86b6fdce5d80dc7477
335,LCD000335,187,464,7,128,231,3,LCD000335,468.9500,2020-12-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,51eb0c8f6d1d595f9c0d8540d3e056ce51eb0c8f6d1d595f9c0d8540d3e056ce
336,LCD000336,286,302,2,180,175,3,LCD000336,470.3200,2020-12-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2f5935fe06c05e1abc08c82feb1455a22f5935fe06c05e1abc08c82feb1455a2
337,LCD000337,405,14,9,45,116,1,LCD000337,471.6900,2020-12-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bb17a0fe51e45362940a12d8b2c605c1bb17a0fe51e45362940a12d8b2c605c1
338,LCD000338,92,438,2,119,21,3,LCD000338,473.0600,2020-12-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c22185043d7d57e19d990b339f3e989cc22185043d7d57e19d990b339f3e989c
339,LCD000339,57,330,8,4,161,2,LCD000339,474.4300,2020-12-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,20ff58c5885c551c9b18fe3bdd5417ea20ff58c5885c551c9b18fe3bdd5417ea
340,LCD000340,376,101,10,236,176,2,LCD000340,475.8000,2020-12-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,02cdf4c5aeeb5cb1825997066b87267102cdf4c5aeeb5cb1825997066b872671
341,LCD000341,342,21,1,240,79,1,LCD000341,477.1700,2020-12-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,30e20e2c3143580e8b55ce0f5d17ac0c30e20e2c3143580e8b55ce0f5d17ac0c
342,LCD000342,194,401,4,112,241,2,LCD000342,478.5400,2020-12-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dd42e21c73755abc9665f1b5071b8458dd42e21c73755abc9665f1b5071b8458
343,LCD000343,279,168,4,74,97,4,LCD000343,479.9100,2020-12-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,898274415ac15c03952a626121ae67de898274415ac15c03952a626121ae67de
344,LCD000344,364,492,2,187,167,4,LCD000344,481.2800,2020-12-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6fe7f632129f5412a68687976e47d1146fe7f632129f5412a68687976e47d114
345,LCD000345,350,225,9,194,162,5,LCD000345,482.6500,2020-12-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,968b40cbd16b580da53147080bf4a72e968b40cbd16b580da53147080bf4a72e
346,LCD000346,109,435,1,247,188,3,LCD000346,484.0200,2020-12-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3cfdc757ac44590295a25b109983f0a93cfdc757ac44590295a25b109983f0a9
347,LCD000347,62,56,10,240,7,2,LCD000347,485.3900,2020-12-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5a6a46934d955ba38da6528e84f0078e5a6a46934d955ba38da6528e84f0078e
348,LCD000348,285,461,4,141,158,2,LCD000348,486.7600,2020-12-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7da182b5c3125a84ac060f2abcb6ed007da182b5c3125a84ac060f2abcb6ed00
349,LCD000349,287,293,3,161,150,4,LCD000349,488.1300,2020-12-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c39cc078ce945e1dbe2643a67ec3193fc39cc078ce945e1dbe2643a67ec3193f
350,LCD000350,254,297,7,82,219,4,LCD000350,489.5000,2020-12-16,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4a3261860b4b581ab96038117673a3b24a3261860b4b581ab96038117673a3b2
351,LCD000351,445,358,2,208,227,1,LCD000351,490.8700,2020-12-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c93bfedcf163520fad77738b53035f09c93bfedcf163520fad77738b53035f09
352,LCD000352,477,385,2,56,210,5,LCD000352,492.2400,2020-12-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c9e1e9919b2257ceab72df53da6c4382c9e1e9919b2257ceab72df53da6c4382
353,LCD000353,127,186,1,4,107,3,LCD000353,493.6100,2020-12-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4b7f18b1baa25ac098da2d88cece14124b7f18b1baa25ac098da2d88cece1412
354,LCD000354,342,474,4,146,147,2,LCD000354,494.9800,2020-12-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3ec88620dfc753cead3257bdb789ed493ec88620dfc753cead3257bdb789ed49
355,LCD000355,83,115,9,189,164,4,LCD000355,496.3500,2020-12-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c68cbec78eb95a53b831bc06065982bdc68cbec78eb95a53b831bc06065982bd
356,LCD000356,18,92,8,51,106,1,LCD000356,497.7200,2020-12-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b10fa9cb15505c779d26b8e9e26c6a70b10fa9cb15505c779d26b8e9e26c6a70
357,LCD000357,74,337,9,1,56,3,LCD000357,499.0900,2020-12-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0f2dd939f8db519cbd4d31ded5d15de20f2dd939f8db519cbd4d31ded5d15de2
358,LCD000358,360,285,6,66,54,4,LCD000358,500.4600,2020-12-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9d4ec8c5463b5283994889a089b4c70e9d4ec8c5463b5283994889a089b4c70e
359,LCD000359,31,68,10,27,20,3,LCD000359,501.8300,2020-12-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,db2fbc816fc458c5ab61c7788916f296db2fbc816fc458c5ab61c7788916f296
360,LCD000360,145,357,4,151,146,1,LCD000360,503.2000,2020-12-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7505580d2e345de2abe02e49a70dd7ff7505580d2e345de2abe02e49a70dd7ff
361,LCD000361,368,473,8,30,218,1,LCD000361,504.5700,2020-12-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c4764aa06e7e5a1c9a20d96ae56605ebc4764aa06e7e5a1c9a20d96ae56605eb
362,LCD000362,106,92,9,181,164,5,LCD000362,505.9400,2020-12-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1821c4fe46115612b0b4c98cbf10b18d1821c4fe46115612b0b4c98cbf10b18d
363,LCD000363,300,383,10,57,51,2,LCD000363,507.3100,2020-12-29,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,18e752bb20205b3b82dbfb829481758118e752bb20205b3b82dbfb8294817581
364,LCD000364,130,1,3,101,110,1,LCD000364,508.6800,2020-12-30,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fbd5d86e02f751cf831efc072edaba98fbd5d86e02f751cf831efc072edaba98
365,LCD000365,356,145,5,247,93,5,LCD000365,510.0500,2020-12-31,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,31e40fc8b473519cab5fef1bde6cc2dc31e40fc8b473519cab5fef1bde6cc2dc
366,LCD000366,437,430,7,68,110,2,LCD000366,511.4200,2021-01-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2f8d9db992a35c16b83df65ef3b2edfe2f8d9db992a35c16b83df65ef3b2edfe
367,LCD000367,294,345,3,98,34,2,LCD000367,512.7900,2021-01-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f3904ef5529856e1bad5f811e1d7d3c3f3904ef5529856e1bad5f811e1d7d3c3
368,LCD000368,177,158,2,122,226,5,LCD000368,514.1600,2021-01-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0072d7a592fc55b2be20c8a09419540a0072d7a592fc55b2be20c8a09419540a
369,LCD000369,279,394,2,3,175,3,LCD000369,515.5300,2021-01-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9c57438205995aaeb191a5decbc550d39c57438205995aaeb191a5decbc550d3
370,LCD000370,58,430,1,74,117,3,LCD000370,516.9000,2021-01-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8f609fc887e85932a2721e4afe8157ee8f609fc887e85932a2721e4afe8157ee
371,LCD000371,114,116,1,116,12,3,LCD000371,518.2700,2021-01-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b4bdab493c335a36b410abcaa68d667db4bdab493c335a36b410abcaa68d667d
372,LCD000372,116,439,8,92,140,4,LCD000372,519.6400,2021-01-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,408be464dc81570bae255c1bf44f1713408be464dc81570bae255c1bf44f1713
373,LCD000373,195,323,9,90,167,1,LCD000373,521.0100,2021-01-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8e532ed9c36b514999f5dc27113e4aa68e532ed9c36b514999f5dc27113e4aa6
374,LCD000374,489,19,7,136,190,1,LCD000374,522.3800,2021-01-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,04b0ec27dfdb54a6b7c31193f37b172a04b0ec27dfdb54a6b7c31193f37b172a
375,LCD000375,328,18,2,108,61,1,LCD000375,523.7500,2021-01-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,00951e7f249a553fa060f7fb59e25e6400951e7f249a553fa060f7fb59e25e64
376,LCD000376,57,446,3,13,73,4,LCD000376,525.1200,2021-01-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,aaa7ebc71e935348ba576f6b01fcbd6faaa7ebc71e935348ba576f6b01fcbd6f
377,LCD000377,73,386,10,212,180,1,LCD000377,526.4900,2021-01-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2a1a19bbb94755afa35324e416453b552a1a19bbb94755afa35324e416453b55
378,LCD000378,9,433,5,68,116,4,LCD000378,527.8600,2021-01-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,edffc2a3d21f562fb7dc51c527f80075edffc2a3d21f562fb7dc51c527f80075
379,LCD000379,488,97,1,248,234,4,LCD000379,529.2300,2021-01-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9b8733a4d021542585e10d3fa3711ed49b8733a4d021542585e10d3fa3711ed4
380,LCD000380,131,457,10,179,209,3,LCD000380,530.6000,2021-01-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cd6edf6f09505bf4baec7e5d53532c12cd6edf6f09505bf4baec7e5d53532c12
381,LCD000381,401,173,3,43,233,4,LCD000381,531.9700,2021-01-16,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ef29feb82a0b5422a15cc6702d42db81ef29feb82a0b5422a15cc6702d42db81
382,LCD000382,72,472,4,85,2,5,LCD000382,533.3400,2021-01-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dd9105c70a005fde88897fc84dc82689dd9105c70a005fde88897fc84dc82689
383,LCD000383,352,201,6,75,170,5,LCD000383,534.7100,2021-01-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3a72e757167052188d6d4a8d67df55333a72e757167052188d6d4a8d67df5533
384,LCD000384,245,263,5,14,183,1,LCD000384,536.0800,2021-01-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8b8b4211904a568392d1651613138d368b8b4211904a568392d1651613138d36
385,LCD000385,176,96,4,181,113,4,LCD000385,537.4500,2021-01-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9921b6c444225963aa4a8c7c48eb9c089921b6c444225963aa4a8c7c48eb9c08
386,LCD000386,193,48,10,224,19,4,LCD000386,538.8200,2021-01-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dda42e8fbe5b583dba3e11aea3e9a71adda42e8fbe5b583dba3e11aea3e9a71a
387,LCD000387,434,43,7,46,129,5,LCD000387,540.1900,2021-01-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ca6568b0889e5957bb523ba213ce5dc4ca6568b0889e5957bb523ba213ce5dc4
388,LCD000388,420,488,10,113,179,3,LCD000388,541.5600,2021-01-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,06fe9cff21635d7da1859020b104c6b206fe9cff21635d7da1859020b104c6b2
389,LCD000389,127,480,3,105,114,1,LCD000389,542.9300,2021-01-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3fc065200fe0594c87dafeaafcc9d7563fc065200fe0594c87dafeaafcc9d756
390,LCD000390,372,168,3,114,107,1,LCD000390,544.3000,2021-01-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9db5be4aeb0e5a018cac10d2cfc55c099db5be4aeb0e5a018cac10d2cfc55c09
391,LCD000391,31,148,9,106,207,1,LCD000391,545.6700,2021-01-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1526a6ae730a5f2d87f1a46c506a39101526a6ae730a5f2d87f1a46c506a3910
392,LCD000392,288,305,3,118,204,3,LCD000392,547.0400,2021-01-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b36a8ee2757f534aa5613c1c44c1a4cdb36a8ee2757f534aa5613c1c44c1a4cd
393,LCD000393,260,266,5,166,178,2,LCD000393,548.4100,2021-01-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,04fa74c809a85059bfcc81952f690c4f04fa74c809a85059bfcc81952f690c4f
394,LCD000394,447,400,9,239,221,2,LCD000394,549.7800,2021-01-29,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9a12d86f48465e6696da150e4d63a6f89a12d86f48465e6696da150e4d63a6f8
395,LCD000395,321,144,1,154,49,5,LCD000395,551.1500,2021-01-30,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e4fea4648c4e50efaca5d50458b1697de4fea4648c4e50efaca5d50458b1697d
396,LCD000396,500,264,2,239,224,1,LCD000396,552.5200,2021-01-31,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,40e83fed9d7d5505b0466a7b22c2473f40e83fed9d7d5505b0466a7b22c2473f
397,LCD000397,309,383,6,130,85,1,LCD000397,553.8900,2021-02-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1b501281f89a5fc392def7236614ea641b501281f89a5fc392def7236614ea64
398,LCD000398,378,159,5,56,148,4,LCD000398,555.2600,2021-02-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e0db873160a652eba923bc7760b6e11ee0db873160a652eba923bc7760b6e11e
399,LCD000399,107,286,8,197,237,2,LCD000399,556.6300,2021-02-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,950e4812eaa958f59cd8fae85747846f950e4812eaa958f59cd8fae85747846f
400,LCD000400,270,436,3,97,203,4,LCD000400,558.0000,2021-02-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,667df76323d95935be086ef5661b1297667df76323d95935be086ef5661b1297
401,LCD000401,139,5,3,29,93,3,LCD000401,559.3700,2021-02-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2edcec44c1a35dfd8b6b5926a987183c2edcec44c1a35dfd8b6b5926a987183c
402,LCD000402,476,179,4,187,140,2,LCD000402,560.7400,2021-02-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7259813a909f5494b269d1e12c97df1c7259813a909f5494b269d1e12c97df1c
403,LCD000403,351,3,2,193,141,4,LCD000403,562.1100,2021-02-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eb8c1a023bbf5e8a98acc07f167b3074eb8c1a023bbf5e8a98acc07f167b3074
404,LCD000404,290,459,7,114,192,4,LCD000404,563.4800,2021-02-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0011fbaed4b3535991b442d9c088ec2d0011fbaed4b3535991b442d9c088ec2d
405,LCD000405,109,422,2,229,57,4,LCD000405,564.8500,2021-02-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,67a5094913795cdbbd9091af6863c88367a5094913795cdbbd9091af6863c883
406,LCD000406,188,211,6,76,31,3,LCD000406,566.2200,2021-02-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a4513444911758bbbb65fcfdf39d58d0a4513444911758bbbb65fcfdf39d58d0
407,LCD000407,68,97,10,238,25,5,LCD000407,567.5900,2021-02-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,253dfcb6a8fc59d386c949c1add87fe3253dfcb6a8fc59d386c949c1add87fe3
408,LCD000408,252,471,3,105,190,5,LCD000408,568.9600,2021-02-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,799a55f4afe957079d9c9ee0b133eec1799a55f4afe957079d9c9ee0b133eec1
409,LCD000409,133,440,3,132,165,4,LCD000409,570.3300,2021-02-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b0a573501b375a559ee242d9814b4858b0a573501b375a559ee242d9814b4858
410,LCD000410,381,254,10,126,111,5,LCD000410,571.7000,2021-02-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e0d5d242065d50e1a5d692828e5a0264e0d5d242065d50e1a5d692828e5a0264
411,LCD000411,39,215,10,96,30,5,LCD000411,573.0700,2021-02-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2a3d9a3a4a925e22b2281b293a4b52692a3d9a3a4a925e22b2281b293a4b5269
412,LCD000412,71,166,9,104,238,5,LCD000412,574.4400,2021-02-16,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bbc074d8e57a5a3280ba1e0caa13e249bbc074d8e57a5a3280ba1e0caa13e249
413,LCD000413,445,351,8,196,219,1,LCD000413,575.8100,2021-02-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2c71022538f755dfaa39281b67a1dcb22c71022538f755dfaa39281b67a1dcb2
414,LCD000414,328,410,5,125,27,3,LCD000414,577.1800,2021-02-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ffcc19ea3a4b585fa50740340f9c845bffcc19ea3a4b585fa50740340f9c845b
415,LCD000415,330,317,3,47,118,2,LCD000415,578.5500,2021-02-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f0860e5ac6b258048034878c84e4eacef0860e5ac6b258048034878c84e4eace
416,LCD000416,338,357,4,148,113,3,LCD000416,579.9200,2021-02-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,95a35f0ee7f45acfba3cfe68648fedcf95a35f0ee7f45acfba3cfe68648fedcf
417,LCD000417,271,278,7,140,197,1,LCD000417,581.2900,2021-02-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d1fffaf3b52952aba9fa7718edae27a3d1fffaf3b52952aba9fa7718edae27a3
418,LCD000418,49,430,3,200,175,5,LCD000418,582.6600,2021-02-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8d07e45db8ae5a74be91bcf70542b9c58d07e45db8ae5a74be91bcf70542b9c5
