SafetyWasteStreamKey,WasteStreamCode,PlantKey,SafetyWasteDispositionMethodKey,UnitOfMeasureKey,WasteStreamName,IsHazardousWaste,RegulatoryWasteCode,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
315,SWS000315,12,14,5,Quartz SafetyWasteStream 315,0,SWS000315,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a5e27d699a2e5496912c9255c947d984a5e27d699a2e5496912c9255c947d984
316,SWS000316,30,8,1,Vertex SafetyWasteStream 316,1,SWS000316,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,263de215c33752859e692be9cfadcd4f263de215c33752859e692be9cfadcd4f
317,SWS000317,325,4,2,Summit SafetyWasteStream 317,1,SWS000317,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e386ff0818a75b55b42f2aac18fb0a6ee386ff0818a75b55b42f2aac18fb0a6e
318,SWS000318,317,14,7,Beacon SafetyWasteStream 318,1,SWS000318,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ee019a4a8bc456cbba0deea6e01a7a98ee019a4a8bc456cbba0deea6e01a7a98
319,SWS000319,204,14,5,Summit SafetyWasteStream 319,1,SWS000319,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,db156e80f3fa5b3d8c8e4adcdcfd5a94db156e80f3fa5b3d8c8e4adcdcfd5a94
320,SWS000320,305,13,1,Cedar SafetyWasteStream 320,0,SWS000320,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4fa56f2074bb546bacee6752059a10144fa56f2074bb546bacee6752059a1014
321,SWS000321,300,4,2,Pioneer SafetyWasteStream 321,1,SWS000321,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3a27f63447aa5e1bb6f0f28cbc725c8d3a27f63447aa5e1bb6f0f28cbc725c8d
322,SWS000322,221,16,1,Summit SafetyWasteStream 322,1,SWS000322,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7b342437af47550bbd147070261450007b342437af47550bbd14707026145000
323,SWS000323,75,15,4,Harbor SafetyWasteStream 323,1,SWS000323,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c037357fbf6f5ed19c988c18cdc5c4a5c037357fbf6f5ed19c988c18cdc5c4a5
324,SWS000324,274,16,7,Forge SafetyWasteStream 324,1,SWS000324,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2b655eed03375b1fbdc1d55a94c12e4e2b655eed03375b1fbdc1d55a94c12e4e
325,SWS000325,65,3,2,Delta SafetyWasteStream 325,0,SWS000325,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4cfac9b20f2b59689ea09761b3ae9f804cfac9b20f2b59689ea09761b3ae9f80
326,SWS000326,133,4,1,Orion SafetyWasteStream 326,1,SWS000326,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8f97e0405650548b85858878f30e6bc98f97e0405650548b85858878f30e6bc9
327,SWS000327,255,13,3,Delta SafetyWasteStream 327,1,SWS000327,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,aecb759750265be4bf2f5af43d0906fdaecb759750265be4bf2f5af43d0906fd
328,SWS000328,234,11,6,Harbor SafetyWasteStream 328,1,SWS000328,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ef2c8ea635af5c94aab2d392a5a08f18ef2c8ea635af5c94aab2d392a5a08f18
329,SWS000329,278,11,3,Cedar SafetyWasteStream 329,1,SWS000329,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ef57b8c87ec8548ab7f343c8109da585ef57b8c87ec8548ab7f343c8109da585
330,SWS000330,272,6,2,Titan SafetyWasteStream 330,0,SWS000330,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,01f1c7d5caa65c5b9d432aa51a1e32db01f1c7d5caa65c5b9d432aa51a1e32db
331,SWS000331,112,16,4,Junction SafetyWasteStream 331,1,SWS000331,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a6c35d3c832c5147b1e04637af37c285a6c35d3c832c5147b1e04637af37c285
332,SWS000332,337,3,2,Granite SafetyWasteStream 332,1,SWS000332,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9d30100800f45de1967a2f1bfd9e33699d30100800f45de1967a2f1bfd9e3369
333,SWS000333,326,2,5,Keystone SafetyWasteStream 333,1,SWS000333,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,aeabe4c77b815467a28d7ac16d851b35aeabe4c77b815467a28d7ac16d851b35
334,SWS000334,127,4,1,Forge SafetyWasteStream 334,1,SWS000334,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,741ee48db3fc593da0670ca1dcf0a754741ee48db3fc593da0670ca1dcf0a754
335,SWS000335,87,6,2,Cedar SafetyWasteStream 335,0,SWS000335,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1f4336b95ce15f80ace25a9e3901b17e1f4336b95ce15f80ace25a9e3901b17e
336,SWS000336,248,9,5,Keystone SafetyWasteStream 336,1,SWS000336,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5a7392d6c636547b9d69781bc403c4125a7392d6c636547b9d69781bc403c412
337,SWS000337,44,8,1,Vertex SafetyWasteStream 337,1,SWS000337,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7aa40132b4df5ce68c186901631ec4037aa40132b4df5ce68c186901631ec403
338,SWS000338,175,7,3,Harbor SafetyWasteStream 338,1,SWS000338,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e3effb0c1096568fb672eb02440df7aee3effb0c1096568fb672eb02440df7ae
339,SWS000339,276,2,6,Ion SafetyWasteStream 339,1,SWS000339,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fd30ba0d655f5b1a949a25cf4e29f74efd30ba0d655f5b1a949a25cf4e29f74e
340,SWS000340,293,12,4,Titan SafetyWasteStream 340,0,SWS000340,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,46e2b68a6bfe5fec912253b1f62146fc46e2b68a6bfe5fec912253b1f62146fc
341,SWS000341,274,6,2,Beacon SafetyWasteStream 341,1,SWS000341,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cd029e31e1035523a0831623b862973acd029e31e1035523a0831623b862973a
342,SWS000342,33,7,6,Ion SafetyWasteStream 342,1,SWS000342,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d1bec8fdcd2b531292da9095702c1a36d1bec8fdcd2b531292da9095702c1a36
343,SWS000343,163,10,4,Atlas SafetyWasteStream 343,1,SWS000343,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,70b18c9db5825f0799c4d1dd7a86013570b18c9db5825f0799c4d1dd7a860135
344,SWS000344,181,4,6,Vertex SafetyWasteStream 344,1,SWS000344,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3a2d891b756b59848a71782ca644c5a93a2d891b756b59848a71782ca644c5a9
345,SWS000345,75,11,3,Orion SafetyWasteStream 345,0,SWS000345,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bc69424f081d59ff9f676e5875318e9fbc69424f081d59ff9f676e5875318e9f
346,SWS000346,127,10,3,Keystone SafetyWasteStream 346,1,SWS000346,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,aaca6a1fa2175762a1f816c5c4e47145aaca6a1fa2175762a1f816c5c4e47145
347,SWS000347,350,11,7,Zenith SafetyWasteStream 347,1,SWS000347,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d6f9ad87c8ce51e9b08249481feb7012d6f9ad87c8ce51e9b08249481feb7012
348,SWS000348,229,7,2,Evergreen SafetyWasteStream 348,1,SWS000348,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,72c1743469835334bb452354edc5c6d072c1743469835334bb452354edc5c6d0
349,SWS000349,92,3,6,Junction SafetyWasteStream 349,1,SWS000349,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,20da59df8d6c576d9055070056debdcd20da59df8d6c576d9055070056debdcd
350,SWS000350,268,7,7,Zenith SafetyWasteStream 350,0,SWS000350,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bd41077646a9567d97409f1cc91d8f11bd41077646a9567d97409f1cc91d8f11
351,SWS000351,18,8,6,Unity SafetyWasteStream 351,1,SWS000351,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,09996e0e4d89588fa14f8d77e6cb8b3b09996e0e4d89588fa14f8d77e6cb8b3b
352,SWS000352,214,16,2,Delta SafetyWasteStream 352,1,SWS000352,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dd7d853c0f875f17b7694e629640db61dd7d853c0f875f17b7694e629640db61
353,SWS000353,76,4,3,Meridian SafetyWasteStream 353,1,SWS000353,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d390847e05d456d8a8e90638a5dd3527d390847e05d456d8a8e90638a5dd3527
354,SWS000354,229,5,2,Keystone SafetyWasteStream 354,1,SWS000354,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9e3759d77db655b19ee5633360861dc99e3759d77db655b19ee5633360861dc9
355,SWS000355,4,2,1,Keystone SafetyWasteStream 355,0,SWS000355,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,45ca1c03a8eb5a4ea7031a2e652652f945ca1c03a8eb5a4ea7031a2e652652f9
356,SWS000356,41,2,4,Liberty SafetyWasteStream 356,1,SWS000356,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,debd087fa9b15e27b3919e2cd2bcaa9edebd087fa9b15e27b3919e2cd2bcaa9e
357,SWS000357,315,12,3,Granite SafetyWasteStream 357,1,SWS000357,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,067a7df6c47c5862a1d6c40f03d885ff067a7df6c47c5862a1d6c40f03d885ff
358,SWS000358,103,5,6,Junction SafetyWasteStream 358,1,SWS000358,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,536fe2b60df55ebd9bdfc14bdb8d324e536fe2b60df55ebd9bdfc14bdb8d324e
359,SWS000359,155,2,7,Forge SafetyWasteStream 359,1,SWS000359,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e0260b8ec4af5e96a67d4cd81541223ce0260b8ec4af5e96a67d4cd81541223c
360,SWS000360,334,8,3,Granite SafetyWasteStream 360,0,SWS000360,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,72adda8eb72e5d7ea4bd99e783510a9872adda8eb72e5d7ea4bd99e783510a98
361,SWS000361,283,1,5,Harbor SafetyWasteStream 361,1,SWS000361,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,43e0b5997d2a5418a4ba811cc2fa451043e0b5997d2a5418a4ba811cc2fa4510
362,SWS000362,287,2,1,Unity SafetyWasteStream 362,1,SWS000362,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4fad99665aba5c3db413f5fc1e4488344fad99665aba5c3db413f5fc1e448834
363,SWS000363,41,6,3,Evergreen SafetyWasteStream 363,1,SWS000363,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,310964b898a25f06a01d4152e72f0077310964b898a25f06a01d4152e72f0077
364,SWS000364,270,3,1,Northstar SafetyWasteStream 364,1,SWS000364,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,37381d01f2d55cf0be30813488ad5d0037381d01f2d55cf0be30813488ad5d00
365,SWS000365,42,3,1,Riverton SafetyWasteStream 365,0,SWS000365,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d073c0ffd14c5982827b0bd4831d8e78d073c0ffd14c5982827b0bd4831d8e78
366,SWS000366,59,9,2,Atlas SafetyWasteStream 366,1,SWS000366,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3b28cb74419a53fcac781d9615511c483b28cb74419a53fcac781d9615511c48
367,SWS000367,4,13,4,Willow SafetyWasteStream 367,1,SWS000367,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,130aa403561d5e48a493b65ffab874b6130aa403561d5e48a493b65ffab874b6
368,SWS000368,123,2,5,Beacon SafetyWasteStream 368,1,SWS000368,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a67a925fcfce590e964e6fee966b3936a67a925fcfce590e964e6fee966b3936
369,SWS000369,247,15,6,Delta SafetyWasteStream 369,1,SWS000369,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4f9875799a0c515890ea57a8044952c54f9875799a0c515890ea57a8044952c5
370,SWS000370,167,4,5,Quartz SafetyWasteStream 370,0,SWS000370,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0289bd5f48f95661b3897509a3209e870289bd5f48f95661b3897509a3209e87
371,SWS000371,286,16,6,Cedar SafetyWasteStream 371,1,SWS000371,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9b91041a81c75dc0ab8a20c53f9a324f9b91041a81c75dc0ab8a20c53f9a324f
372,SWS000372,323,13,5,Liberty SafetyWasteStream 372,1,SWS000372,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,61d43847133c56b3be1426c4b18cf49d61d43847133c56b3be1426c4b18cf49d
373,SWS000373,339,2,6,Beacon SafetyWasteStream 373,1,SWS000373,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3c6debd060725772a068e36d7306af503c6debd060725772a068e36d7306af50
374,SWS000374,60,15,5,Northstar SafetyWasteStream 374,1,SWS000374,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2d6d4b62038e59c28e279eb7f7a1dcf72d6d4b62038e59c28e279eb7f7a1dcf7
375,SWS000375,70,12,7,Delta SafetyWasteStream 375,0,SWS000375,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6385c5aeb9985fb3980b076961a884b06385c5aeb9985fb3980b076961a884b0
376,SWS000376,163,5,6,Zenith SafetyWasteStream 376,1,SWS000376,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cbbb634621a75f8c9d216af6f5891434cbbb634621a75f8c9d216af6f5891434
377,SWS000377,20,10,2,Northstar SafetyWasteStream 377,1,SWS000377,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6cb26aad6bfd572bbacbc077aaff21fc6cb26aad6bfd572bbacbc077aaff21fc
378,SWS000378,262,4,2,Delta SafetyWasteStream 378,1,SWS000378,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e7a35a193c2c5694837a779b2452bf61e7a35a193c2c5694837a779b2452bf61
379,SWS000379,252,15,2,Junction SafetyWasteStream 379,1,SWS000379,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,513d8d4422e6512c8d6c1b407e30582a513d8d4422e6512c8d6c1b407e30582a
380,SWS000380,345,6,5,Atlas SafetyWasteStream 380,0,SWS000380,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0b3b955b7d1453e49fb59421fc30bb640b3b955b7d1453e49fb59421fc30bb64
381,SWS000381,336,7,4,Forge SafetyWasteStream 381,1,SWS000381,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b172709241ee5f03a645e9d5e09d90b6b172709241ee5f03a645e9d5e09d90b6
382,SWS000382,48,7,5,Beacon SafetyWasteStream 382,1,SWS000382,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,62d18299b8845b8f8cf44262396bb71562d18299b8845b8f8cf44262396bb715
383,SWS000383,185,6,2,Titan SafetyWasteStream 383,1,SWS000383,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fe34ae3a3ae352a29b6bf1ec3a5bdcedfe34ae3a3ae352a29b6bf1ec3a5bdced
384,SWS000384,174,15,3,Keystone SafetyWasteStream 384,1,SWS000384,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6d39eecca2f458bbb3171ec86ec881786d39eecca2f458bbb3171ec86ec88178
385,SWS000385,108,5,1,Atlas SafetyWasteStream 385,0,SWS000385,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f301c744c887590598055b998fddcb65f301c744c887590598055b998fddcb65
386,SWS000386,225,11,4,Unity SafetyWasteStream 386,1,SWS000386,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,73234456b27b5ad4ad9dd23f64397f7c73234456b27b5ad4ad9dd23f64397f7c
387,SWS000387,227,2,4,Evergreen SafetyWasteStream 387,1,SWS000387,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,22d9caafa2b65a3c8487c3acbf5ac84922d9caafa2b65a3c8487c3acbf5ac849
388,SWS000388,95,14,4,Junction SafetyWasteStream 388,1,SWS000388,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4355c908dfe05600a52442bc5745820d4355c908dfe05600a52442bc5745820d
389,SWS000389,95,1,7,Zenith SafetyWasteStream 389,1,SWS000389,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a0038905e12e56359634aa6013c840c3a0038905e12e56359634aa6013c840c3
390,SWS000390,116,15,5,Harbor SafetyWasteStream 390,0,SWS000390,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,00a3c2a6e17d544e8b37b42599ac795d00a3c2a6e17d544e8b37b42599ac795d
391,SWS000391,319,4,2,Beacon SafetyWasteStream 391,1,SWS000391,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,487db97432e5534e9c3e0899470db9f5487db97432e5534e9c3e0899470db9f5
392,SWS000392,23,4,7,Willow SafetyWasteStream 392,1,SWS000392,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2c4014f88adc52268a7e9b121e33c1d82c4014f88adc52268a7e9b121e33c1d8
393,SWS000393,134,12,6,Unity SafetyWasteStream 393,1,SWS000393,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1b3e9e8228fd5a2198050ec75fe688ff1b3e9e8228fd5a2198050ec75fe688ff
394,SWS000394,22,11,1,Harbor SafetyWasteStream 394,1,SWS000394,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ce77168a4e995dd19a83c128fe021213ce77168a4e995dd19a83c128fe021213
395,SWS000395,71,14,4,Evergreen SafetyWasteStream 395,0,SWS000395,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7411691207f957408a6e6d5d1e278b887411691207f957408a6e6d5d1e278b88
396,SWS000396,238,2,5,Meridian SafetyWasteStream 396,1,SWS000396,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,060b4da290785a47977645a2463553d5060b4da290785a47977645a2463553d5
397,SWS000397,45,13,6,Keystone SafetyWasteStream 397,1,SWS000397,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6dd59277d6d85340b7e18694b433b9ee6dd59277d6d85340b7e18694b433b9ee
398,SWS000398,170,8,7,Meridian SafetyWasteStream 398,1,SWS000398,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e148b417ac2d59d8a1f8daf587b5dde3e148b417ac2d59d8a1f8daf587b5dde3
399,SWS000399,346,3,4,Vertex SafetyWasteStream 399,1,SWS000399,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c50c90ca73bb5aa6ad0c94f5e98793a2c50c90ca73bb5aa6ad0c94f5e98793a2
400,SWS000400,230,16,6,Willow SafetyWasteStream 400,0,SWS000400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ed8aefff53435b12922cb1d10b668f12ed8aefff53435b12922cb1d10b668f12
401,SWS000401,252,15,1,Forge SafetyWasteStream 401,1,SWS000401,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4fcebf3bcad852ce94a73028b50de1364fcebf3bcad852ce94a73028b50de136
402,SWS000402,252,16,3,Zenith SafetyWasteStream 402,1,SWS000402,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,33c5dfc3f6755ffebe82c2a67973ed2933c5dfc3f6755ffebe82c2a67973ed29
403,SWS000403,72,9,5,Vertex SafetyWasteStream 403,1,SWS000403,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ed769e174a295bb296ee4ff17d998e3fed769e174a295bb296ee4ff17d998e3f
404,SWS000404,178,5,4,Beacon SafetyWasteStream 404,1,SWS000404,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6886648c914d592cb5673df19c714ba96886648c914d592cb5673df19c714ba9
405,SWS000405,209,7,7,Junction SafetyWasteStream 405,0,SWS000405,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e2748f1e6338537ea32cc1e104eacc06e2748f1e6338537ea32cc1e104eacc06
406,SWS000406,41,16,3,Ion SafetyWasteStream 406,1,SWS000406,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bf2f9efae5b858309dbe13d63796d741bf2f9efae5b858309dbe13d63796d741
407,SWS000407,193,4,5,Riverton SafetyWasteStream 407,1,SWS000407,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b9c22ffa44225fbd81b4a1ccc9fbdebdb9c22ffa44225fbd81b4a1ccc9fbdebd
408,SWS000408,251,15,2,Liberty SafetyWasteStream 408,1,SWS000408,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cf2b5c839d715b76b6a8f8db8db5d248cf2b5c839d715b76b6a8f8db8db5d248
409,SWS000409,310,5,7,Delta SafetyWasteStream 409,1,SWS000409,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ebafa14c4f035d21aeb0ac054c668941ebafa14c4f035d21aeb0ac054c668941
410,SWS000410,78,16,4,Vertex SafetyWasteStream 410,0,SWS000410,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,51d9734665725fb28749e5762d6b1fa451d9734665725fb28749e5762d6b1fa4
411,SWS000411,130,3,3,Keystone SafetyWasteStream 411,1,SWS000411,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ed096bc0d13c5594862e17b5440780c2ed096bc0d13c5594862e17b5440780c2
412,SWS000412,195,10,1,Summit SafetyWasteStream 412,1,SWS000412,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,508cc694c47c56e6a7cbeb2c7312a770508cc694c47c56e6a7cbeb2c7312a770
413,SWS000413,204,12,4,Pioneer SafetyWasteStream 413,1,SWS000413,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,235f5e6116245797ac3d683f892b75ca235f5e6116245797ac3d683f892b75ca
414,SWS000414,141,7,4,Quartz SafetyWasteStream 414,1,SWS000414,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,18d42ddaca7556efafb97152499dfc4218d42ddaca7556efafb97152499dfc42
415,SWS000415,47,3,7,Meridian SafetyWasteStream 415,0,SWS000415,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,14bdb8be804a5e5c969f23e6ba9158eb14bdb8be804a5e5c969f23e6ba9158eb
416,SWS000416,255,13,4,Junction SafetyWasteStream 416,1,SWS000416,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3fe644d8757c54beb976def9cf1079723fe644d8757c54beb976def9cf107972
417,SWS000417,71,13,6,Harbor SafetyWasteStream 417,1,SWS000417,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,38d2c8c79ad55175b786792b566656cc38d2c8c79ad55175b786792b566656cc
418,SWS000418,217,4,1,Northstar SafetyWasteStream 418,1,SWS000418,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3ebd2fead8f5586cbaf78eecc6989dfd3ebd2fead8f5586cbaf78eecc6989dfd
419,SWS000419,350,13,5,Harbor SafetyWasteStream 419,1,SWS000419,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,df8902c2afa65878b2aca9608fcb8a4bdf8902c2afa65878b2aca9608fcb8a4b
