MachineSensorTagKey,SensorTagName,MachineKey,MachineStationKey,MachineSensorTypeKey,UnitOfMeasureKey,MachineSensorTagName,RevisionCode,ActiveFlag,StandardValue,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
285,Junction MachineSensorTag 285,269,114,4,2,Keystone MachineSensorTag 285,MST000285,0,400.4500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,96febfe9a86d5b3f9db10596d69f578796febfe9a86d5b3f9db10596d69f5787
286,Ion MachineSensorTag 286,398,421,3,3,Junction MachineSensorTag 286,MST000286,1,401.8200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f64eba30a9205931a4c3962fe4da3c04f64eba30a9205931a4c3962fe4da3c04
287,Northstar MachineSensorTag 287,259,233,2,7,Quartz MachineSensorTag 287,MST000287,1,403.1900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ec84dd336b1257339d6f59f4a85087afec84dd336b1257339d6f59f4a85087af
288,Granite MachineSensorTag 288,209,230,5,5,Titan MachineSensorTag 288,MST000288,1,404.5600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3459ca06649b5861b2ca93ae828572c23459ca06649b5861b2ca93ae828572c2
289,Willow MachineSensorTag 289,114,30,11,6,Titan MachineSensorTag 289,MST000289,1,405.9300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,005e404d9edc58ff99445744ba30ce3e005e404d9edc58ff99445744ba30ce3e
290,Vertex MachineSensorTag 290,388,431,6,3,Titan MachineSensorTag 290,MST000290,0,407.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,96125830ee385e8a9b2d2e0e8c5b2a2c96125830ee385e8a9b2d2e0e8c5b2a2c
291,Granite MachineSensorTag 291,170,24,8,4,Willow MachineSensorTag 291,MST000291,1,408.6700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,05c46aa33bed51bb8edab878b4f5714a05c46aa33bed51bb8edab878b4f5714a
292,Quartz MachineSensorTag 292,427,355,3,7,Riverton MachineSensorTag 292,MST000292,1,410.0400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0f9f9fb940fb52a7b2881111c4c0e9270f9f9fb940fb52a7b2881111c4c0e927
293,Summit MachineSensorTag 293,60,467,6,7,Quartz MachineSensorTag 293,MST000293,1,411.4100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,10d195e2cccd53e9bdcb2a0ccfdf790010d195e2cccd53e9bdcb2a0ccfdf7900
294,Beacon MachineSensorTag 294,70,470,6,6,Willow MachineSensorTag 294,MST000294,1,412.7800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2063398663af53088700b4710047c6262063398663af53088700b4710047c626
295,Keystone MachineSensorTag 295,248,421,9,6,Northstar MachineSensorTag 295,MST000295,0,414.1500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7f5e0d2f88105feb8096b9a8f4db71ee7f5e0d2f88105feb8096b9a8f4db71ee
296,Beacon MachineSensorTag 296,320,229,4,6,Ion MachineSensorTag 296,MST000296,1,415.5200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,48f801f5adbc5956beeb0ac82fd8c64348f801f5adbc5956beeb0ac82fd8c643
297,Harbor MachineSensorTag 297,375,23,1,3,Liberty MachineSensorTag 297,MST000297,1,416.8900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8a87c18866755f0c8a0f3c016d8077de8a87c18866755f0c8a0f3c016d8077de
298,Liberty MachineSensorTag 298,255,298,10,4,Zenith MachineSensorTag 298,MST000298,1,418.2600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e6547e66a344541aa5cd600f729b12dfe6547e66a344541aa5cd600f729b12df
299,Granite MachineSensorTag 299,171,232,11,3,Delta MachineSensorTag 299,MST000299,1,419.6300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f1fc68f22ee35b07801a5ab9bd1868cff1fc68f22ee35b07801a5ab9bd1868cf
300,Meridian MachineSensorTag 300,271,330,2,3,Riverton MachineSensorTag 300,MST000300,0,421.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,02e99594b4715ca38f093676172ce1e002e99594b4715ca38f093676172ce1e0
301,Forge MachineSensorTag 301,287,270,5,2,Vertex MachineSensorTag 301,MST000301,1,422.3700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,22780b086c8758c2a52ed4af3185066b22780b086c8758c2a52ed4af3185066b
302,Harbor MachineSensorTag 302,196,232,12,5,Meridian MachineSensorTag 302,MST000302,1,423.7400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c1238c464c7d5f4cbcc696163d3c596fc1238c464c7d5f4cbcc696163d3c596f
303,Pioneer MachineSensorTag 303,340,258,8,1,Evergreen MachineSensorTag 303,MST000303,1,425.1100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,df770e3c13de5c7f817336d87a32f14edf770e3c13de5c7f817336d87a32f14e
304,Granite MachineSensorTag 304,456,84,5,5,Junction MachineSensorTag 304,MST000304,1,426.4800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,48fc9eb16cda513e8af5baf2ba62c54548fc9eb16cda513e8af5baf2ba62c545
305,Meridian MachineSensorTag 305,481,309,6,5,Harbor MachineSensorTag 305,MST000305,0,427.8500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7274b3428a6f59228743f8cebb4d3ee97274b3428a6f59228743f8cebb4d3ee9
306,Delta MachineSensorTag 306,19,101,4,3,Unity MachineSensorTag 306,MST000306,1,429.2200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,57914955269459e38d09495eee68716157914955269459e38d09495eee687161
307,Delta MachineSensorTag 307,61,452,6,5,Beacon MachineSensorTag 307,MST000307,1,430.5900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,de3a4bf782ec51ffae3c550421b0c865de3a4bf782ec51ffae3c550421b0c865
308,Beacon MachineSensorTag 308,119,79,12,1,Evergreen MachineSensorTag 308,MST000308,1,431.9600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ddf3032ed9d45e49b49e8200e4795020ddf3032ed9d45e49b49e8200e4795020
309,Zenith MachineSensorTag 309,4,90,2,4,Northstar MachineSensorTag 309,MST000309,1,433.3300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6c171086639b5d7388e5a4c0578c793d6c171086639b5d7388e5a4c0578c793d
310,Unity MachineSensorTag 310,201,436,6,3,Ion MachineSensorTag 310,MST000310,0,434.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8e5dbf0f82825b21aded40fdfd79512b8e5dbf0f82825b21aded40fdfd79512b
311,Beacon MachineSensorTag 311,69,356,1,1,Liberty MachineSensorTag 311,MST000311,1,436.0700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,07a0437a3c1457b284c12ef8ef6f300807a0437a3c1457b284c12ef8ef6f3008
312,Granite MachineSensorTag 312,363,173,1,2,Atlas MachineSensorTag 312,MST000312,1,437.4400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5615b4382ba55a62a6fec61b2edb831e5615b4382ba55a62a6fec61b2edb831e
313,Titan MachineSensorTag 313,31,495,12,6,Zenith MachineSensorTag 313,MST000313,1,438.8100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9f08b81a968c5ef78dedf6f1fffeec939f08b81a968c5ef78dedf6f1fffeec93
314,Atlas MachineSensorTag 314,348,338,10,2,Evergreen MachineSensorTag 314,MST000314,1,440.1800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,607c91732b135a3ab4813e5e2a6394e3607c91732b135a3ab4813e5e2a6394e3
315,Liberty MachineSensorTag 315,452,131,7,6,Willow MachineSensorTag 315,MST000315,0,441.5500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0350820eca46559597e50585e5f0ab030350820eca46559597e50585e5f0ab03
316,Zenith MachineSensorTag 316,101,27,2,4,Vertex MachineSensorTag 316,MST000316,1,442.9200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e917db998e5d550693be893cf6e65080e917db998e5d550693be893cf6e65080
317,Keystone MachineSensorTag 317,291,67,7,1,Delta MachineSensorTag 317,MST000317,1,444.2900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,59a09d66136550d5acd3688269a9537f59a09d66136550d5acd3688269a9537f
318,Quartz MachineSensorTag 318,327,206,7,7,Summit MachineSensorTag 318,MST000318,1,445.6600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e3938813e6e65bee87f9a72ca22cc4c8e3938813e6e65bee87f9a72ca22cc4c8
319,Evergreen MachineSensorTag 319,428,399,1,7,Ion MachineSensorTag 319,MST000319,1,447.0300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,121a8cb6ac135855a71502e8ae9d80e4121a8cb6ac135855a71502e8ae9d80e4
320,Granite MachineSensorTag 320,288,111,9,7,Quartz MachineSensorTag 320,MST000320,0,448.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0a0fa4e872b25f518d341d7ea71eebaa0a0fa4e872b25f518d341d7ea71eebaa
321,Beacon MachineSensorTag 321,306,421,11,6,Pioneer MachineSensorTag 321,MST000321,1,449.7700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,57cf8beb628855938d8d385a056ad7c157cf8beb628855938d8d385a056ad7c1
322,Willow MachineSensorTag 322,42,373,2,7,Zenith MachineSensorTag 322,MST000322,1,451.1400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,58c5e61a0f0b551da3148c3aa41fdb4c58c5e61a0f0b551da3148c3aa41fdb4c
323,Ion MachineSensorTag 323,251,391,2,7,Granite MachineSensorTag 323,MST000323,1,452.5100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e51692b574b45bff95ced5e0cd44e2e9e51692b574b45bff95ced5e0cd44e2e9
324,Granite MachineSensorTag 324,48,378,2,5,Harbor MachineSensorTag 324,MST000324,1,453.8800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0d7c6d1125365bc280c6aeda682661360d7c6d1125365bc280c6aeda68266136
325,Pioneer MachineSensorTag 325,417,184,6,5,Atlas MachineSensorTag 325,MST000325,0,455.2500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6fe4a9415a26502f875ceecb8676bbf86fe4a9415a26502f875ceecb8676bbf8
326,Harbor MachineSensorTag 326,39,405,12,7,Ion MachineSensorTag 326,MST000326,1,456.6200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d67b392390f955f8ac175edc32ad2095d67b392390f955f8ac175edc32ad2095
327,Riverton MachineSensorTag 327,278,352,10,1,Pioneer MachineSensorTag 327,MST000327,1,457.9900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,edf3298e5ebe5e778a60a92cac7da927edf3298e5ebe5e778a60a92cac7da927
328,Unity MachineSensorTag 328,86,3,2,3,Delta MachineSensorTag 328,MST000328,1,459.3600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f5107699ea1752f680d9c4ba2c7e5798f5107699ea1752f680d9c4ba2c7e5798
329,Pioneer MachineSensorTag 329,247,455,2,1,Beacon MachineSensorTag 329,MST000329,1,460.7300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cdc338f0f5e65c53ac272e1598499a3dcdc338f0f5e65c53ac272e1598499a3d
330,Northstar MachineSensorTag 330,270,407,6,4,Orion MachineSensorTag 330,MST000330,0,462.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f38ddabcc8225c12bf59abf750a88bfff38ddabcc8225c12bf59abf750a88bff
331,Northstar MachineSensorTag 331,274,418,6,6,Northstar MachineSensorTag 331,MST000331,1,463.4700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6c297ef4998556ffb12e7235b20ea0606c297ef4998556ffb12e7235b20ea060
332,Junction MachineSensorTag 332,104,171,2,4,Unity MachineSensorTag 332,MST000332,1,464.8400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c6f2f2494a865f0d90f0fc5ab169081cc6f2f2494a865f0d90f0fc5ab169081c
333,Granite MachineSensorTag 333,403,300,2,5,Evergreen MachineSensorTag 333,MST000333,1,466.2100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fd9441d01c9d54a3b4a2aa8bf039c5c1fd9441d01c9d54a3b4a2aa8bf039c5c1
334,Summit MachineSensorTag 334,420,320,6,4,Quartz MachineSensorTag 334,MST000334,1,467.5800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4926b0cfd1e9556ebd0682f0cb0255f94926b0cfd1e9556ebd0682f0cb0255f9
335,Forge MachineSensorTag 335,273,23,1,6,Quartz MachineSensorTag 335,MST000335,0,468.9500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1841a7fdbb605a4a96187e3e8157644a1841a7fdbb605a4a96187e3e8157644a
336,Zenith MachineSensorTag 336,477,416,2,7,Summit MachineSensorTag 336,MST000336,1,470.3200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,86a7433eb5935b56bb4320c8f176560986a7433eb5935b56bb4320c8f1765609
337,Northstar MachineSensorTag 337,148,419,5,5,Pioneer MachineSensorTag 337,MST000337,1,471.6900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6f1d220174c55db291ec886a2256d8c26f1d220174c55db291ec886a2256d8c2
338,Pioneer MachineSensorTag 338,384,366,1,6,Quartz MachineSensorTag 338,MST000338,1,473.0600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b1101f4c5c2755098feb4941613f679cb1101f4c5c2755098feb4941613f679c
339,Summit MachineSensorTag 339,357,411,6,1,Liberty MachineSensorTag 339,MST000339,1,474.4300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,40ede40ebfce5b35b3bf37ceb8a5d42140ede40ebfce5b35b3bf37ceb8a5d421
340,Evergreen MachineSensorTag 340,48,288,9,1,Orion MachineSensorTag 340,MST000340,0,475.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b8b536a4f65053c9922307131b7e8f2db8b536a4f65053c9922307131b7e8f2d
341,Pioneer MachineSensorTag 341,199,326,4,1,Delta MachineSensorTag 341,MST000341,1,477.1700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1598aae18b7154599d5811061d24d5371598aae18b7154599d5811061d24d537
342,Quartz MachineSensorTag 342,490,321,5,6,Atlas MachineSensorTag 342,MST000342,1,478.5400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9a745be9bdee5cfa801c2e6686341c239a745be9bdee5cfa801c2e6686341c23
343,Vertex MachineSensorTag 343,497,100,4,4,Unity MachineSensorTag 343,MST000343,1,479.9100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,54878fdbaf8a5bd7bac4c180abfff07f54878fdbaf8a5bd7bac4c180abfff07f
344,Ion MachineSensorTag 344,218,291,10,7,Evergreen MachineSensorTag 344,MST000344,1,481.2800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,472d7522d05d5eacbc088460bc502f98472d7522d05d5eacbc088460bc502f98
345,Harbor MachineSensorTag 345,371,254,11,4,Meridian MachineSensorTag 345,MST000345,0,482.6500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dffa0d4b28c8518ab6d363f9263a8212dffa0d4b28c8518ab6d363f9263a8212
346,Ion MachineSensorTag 346,97,407,9,7,Meridian MachineSensorTag 346,MST000346,1,484.0200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,54c03e072a8e5d7497cfaa8b8d5917a754c03e072a8e5d7497cfaa8b8d5917a7
347,Beacon MachineSensorTag 347,24,236,1,2,Zenith MachineSensorTag 347,MST000347,1,485.3900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,565a52cd21d25d6b980aa0d65524b1db565a52cd21d25d6b980aa0d65524b1db
348,Meridian MachineSensorTag 348,48,384,7,7,Liberty MachineSensorTag 348,MST000348,1,486.7600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8c4b9533eeed5d22b65732c5d57918088c4b9533eeed5d22b65732c5d5791808
349,Vertex MachineSensorTag 349,320,169,10,1,Vertex MachineSensorTag 349,MST000349,1,488.1300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,87d2a1f0879556f2bd9cba9ab9c871c487d2a1f0879556f2bd9cba9ab9c871c4
350,Northstar MachineSensorTag 350,184,245,6,7,Willow MachineSensorTag 350,MST000350,0,489.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d65c6b7722365d7cb57c098752306dbdd65c6b7722365d7cb57c098752306dbd
351,Evergreen MachineSensorTag 351,93,197,7,7,Northstar MachineSensorTag 351,MST000351,1,490.8700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1c8b3c97941a5f7f9347cd353d6b2b1a1c8b3c97941a5f7f9347cd353d6b2b1a
352,Quartz MachineSensorTag 352,315,352,9,3,Junction MachineSensorTag 352,MST000352,1,492.2400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e6aa77d07ee55cd08e066686baf9c4ace6aa77d07ee55cd08e066686baf9c4ac
353,Orion MachineSensorTag 353,252,365,11,3,Meridian MachineSensorTag 353,MST000353,1,493.6100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2aec477b8b50511bab4d1f16d5f70a0c2aec477b8b50511bab4d1f16d5f70a0c
354,Vertex MachineSensorTag 354,31,361,10,3,Forge MachineSensorTag 354,MST000354,1,494.9800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ba13febce549588b892f7df60493555aba13febce549588b892f7df60493555a
355,Orion MachineSensorTag 355,209,181,8,6,Meridian MachineSensorTag 355,MST000355,0,496.3500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fc93e3d3be5f57a1b961f908ffe5cc2efc93e3d3be5f57a1b961f908ffe5cc2e
356,Cedar MachineSensorTag 356,147,414,10,1,Liberty MachineSensorTag 356,MST000356,1,497.7200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3175f27088b756db94b2061aed5fb2b63175f27088b756db94b2061aed5fb2b6
357,Keystone MachineSensorTag 357,495,42,8,3,Keystone MachineSensorTag 357,MST000357,1,499.0900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1b58f15261a550e09093faf565611e6d1b58f15261a550e09093faf565611e6d
358,Delta MachineSensorTag 358,24,151,6,3,Harbor MachineSensorTag 358,MST000358,1,500.4600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ac691316cb775def896278468e5ef5c0ac691316cb775def896278468e5ef5c0
359,Beacon MachineSensorTag 359,217,341,2,2,Titan MachineSensorTag 359,MST000359,1,501.8300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,aa6377f56f665b5ea748c1d29704b4bfaa6377f56f665b5ea748c1d29704b4bf
360,Junction MachineSensorTag 360,167,420,4,5,Willow MachineSensorTag 360,MST000360,0,503.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,44607f3215085c19bb74527b4c82450344607f3215085c19bb74527b4c824503
361,Summit MachineSensorTag 361,324,146,11,7,Forge MachineSensorTag 361,MST000361,1,504.5700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,db6eed82fb905a38a2689986603f9b6bdb6eed82fb905a38a2689986603f9b6b
362,Quartz MachineSensorTag 362,391,296,9,1,Granite MachineSensorTag 362,MST000362,1,505.9400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,194d95242df65f89a4c870fb313b9fd7194d95242df65f89a4c870fb313b9fd7
363,Delta MachineSensorTag 363,488,23,8,3,Liberty MachineSensorTag 363,MST000363,1,507.3100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0bedd0f3b2cf592e8566a39b7ff79e610bedd0f3b2cf592e8566a39b7ff79e61
364,Beacon MachineSensorTag 364,67,457,3,5,Vertex MachineSensorTag 364,MST000364,1,508.6800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dd72ae0014055b1196d35bb0df95cfb1dd72ae0014055b1196d35bb0df95cfb1
365,Atlas MachineSensorTag 365,289,471,8,7,Keystone MachineSensorTag 365,MST000365,0,510.0500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bdee3f910dd15a5a883d8c2932ec7ba1bdee3f910dd15a5a883d8c2932ec7ba1
366,Atlas MachineSensorTag 366,430,451,10,1,Cedar MachineSensorTag 366,MST000366,1,511.4200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0aa17fd0afaf5bbb8ea7bf35b440a5c40aa17fd0afaf5bbb8ea7bf35b440a5c4
367,Ion MachineSensorTag 367,286,176,12,7,Summit MachineSensorTag 367,MST000367,1,512.7900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5bb81402756b5de2a6b2a3b871ca563d5bb81402756b5de2a6b2a3b871ca563d
368,Titan MachineSensorTag 368,460,348,11,2,Atlas MachineSensorTag 368,MST000368,1,514.1600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a89165c8b8625937bb693ac586079d26a89165c8b8625937bb693ac586079d26
369,Forge MachineSensorTag 369,347,23,2,4,Delta MachineSensorTag 369,MST000369,1,515.5300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b48551c741a35a5c938058b4ab4b05a1b48551c741a35a5c938058b4ab4b05a1
370,Titan MachineSensorTag 370,267,370,1,6,Liberty MachineSensorTag 370,MST000370,0,516.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,39258eab83bd554580e71df5e09684fb39258eab83bd554580e71df5e09684fb
371,Titan MachineSensorTag 371,368,12,1,1,Evergreen MachineSensorTag 371,MST000371,1,518.2700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e2b7464c817d53fea778741f2ca129dde2b7464c817d53fea778741f2ca129dd
372,Zenith MachineSensorTag 372,203,208,10,7,Evergreen MachineSensorTag 372,MST000372,1,519.6400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,aec2ca93a68059cc8b78daccf32a3852aec2ca93a68059cc8b78daccf32a3852
373,Pioneer MachineSensorTag 373,489,46,10,1,Forge MachineSensorTag 373,MST000373,1,521.0100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2b9aac0a7b255165b2391690b9ac097e2b9aac0a7b255165b2391690b9ac097e
374,Orion MachineSensorTag 374,486,365,6,3,Zenith MachineSensorTag 374,MST000374,1,522.3800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a44b12ac66765b29aca9bf3e50a4d13da44b12ac66765b29aca9bf3e50a4d13d
375,Vertex MachineSensorTag 375,16,223,5,3,Pioneer MachineSensorTag 375,MST000375,0,523.7500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,024348964a3558dfa937577dc89038bc024348964a3558dfa937577dc89038bc
376,Evergreen MachineSensorTag 376,79,301,1,4,Quartz MachineSensorTag 376,MST000376,1,525.1200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,46b494be7b3e545085c4b3f9aefff8c346b494be7b3e545085c4b3f9aefff8c3
377,Cedar MachineSensorTag 377,1,432,10,1,Harbor MachineSensorTag 377,MST000377,1,526.4900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2177a71c8e065c9cbf4b76ffd82093d82177a71c8e065c9cbf4b76ffd82093d8
378,Vertex MachineSensorTag 378,57,188,11,5,Meridian MachineSensorTag 378,MST000378,1,527.8600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d365e88216165bc7ae6a785659868d38d365e88216165bc7ae6a785659868d38
379,Keystone MachineSensorTag 379,242,125,8,7,Harbor MachineSensorTag 379,MST000379,1,529.2300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6d2d46584ad4539db23cf8bc859440396d2d46584ad4539db23cf8bc85944039
