EnergyMeterPointKey,MeterPointNumber,PlantKey,SiteKey,EnergyMeterPointClassKey,EnergySubmeterZoneKey,EnergySourceKey,UnitOfMeasureKey,MeterPointName,MeterSerialNumber,MultiplierValue,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
291,EMP000291,184,84,104,310,9,1,Summit EnergyMeterPoint 291,EMP000291,408.670000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4689a374224d5d3f97238da2264ee1344689a374224d5d3f97238da2264ee134
292,EMP000292,79,356,121,340,6,4,Cedar EnergyMeterPoint 292,EMP000292,410.040000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ba93551693da54d4a7feaf57262704a8ba93551693da54d4a7feaf57262704a8
293,EMP000293,329,413,202,218,14,3,Evergreen EnergyMeterPoint 293,EMP000293,411.410000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7df5e341d5385951838018c2f9c41b077df5e341d5385951838018c2f9c41b07
294,EMP000294,169,118,344,271,3,6,Northstar EnergyMeterPoint 294,EMP000294,412.780000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,72a6edb54ee7589f8830c38b854d2dea72a6edb54ee7589f8830c38b854d2dea
295,EMP000295,80,208,398,239,16,3,Forge EnergyMeterPoint 295,EMP000295,414.150000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3cd58f65ead15d2c83f40193babf453a3cd58f65ead15d2c83f40193babf453a
296,EMP000296,275,309,309,344,12,7,Riverton EnergyMeterPoint 296,EMP000296,415.520000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8fa5dcacfadf5f8793965a6b64fbde218fa5dcacfadf5f8793965a6b64fbde21
297,EMP000297,211,489,36,28,13,1,Summit EnergyMeterPoint 297,EMP000297,416.890000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8ec4ca8110c55f95b38e408f4f9f9fba8ec4ca8110c55f95b38e408f4f9f9fba
298,EMP000298,97,206,207,104,8,6,Keystone EnergyMeterPoint 298,EMP000298,418.260000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,78210dfa723b589f8a5852b7d76b068d78210dfa723b589f8a5852b7d76b068d
299,EMP000299,323,317,21,102,2,4,Riverton EnergyMeterPoint 299,EMP000299,419.630000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8ce3e7ef0e73581898ac91e50ae631258ce3e7ef0e73581898ac91e50ae63125
300,EMP000300,347,171,130,38,11,4,Unity EnergyMeterPoint 300,EMP000300,421.000000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,78f1d9f90038591c8107f3593f0724fc78f1d9f90038591c8107f3593f0724fc
301,EMP000301,37,472,181,232,3,1,Atlas EnergyMeterPoint 301,EMP000301,422.370000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,322106482ad85f37a6424cd86b1ec866322106482ad85f37a6424cd86b1ec866
302,EMP000302,35,226,186,379,12,7,Delta EnergyMeterPoint 302,EMP000302,423.740000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b37f5e675e8955028f1d07c1516967b4b37f5e675e8955028f1d07c1516967b4
303,EMP000303,49,342,107,191,6,5,Quartz EnergyMeterPoint 303,EMP000303,425.110000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3ac7e250f6bc5d078d22e9dfeb29cca13ac7e250f6bc5d078d22e9dfeb29cca1
304,EMP000304,57,85,206,314,6,3,Harbor EnergyMeterPoint 304,EMP000304,426.480000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,49cbf5b6265a55ffbb44c040a3567fd649cbf5b6265a55ffbb44c040a3567fd6
305,EMP000305,131,390,336,251,5,3,Cedar EnergyMeterPoint 305,EMP000305,427.850000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,90e0887dd0415dafb184b638d469a15690e0887dd0415dafb184b638d469a156
306,EMP000306,41,-1,138,232,14,1,Cedar EnergyMeterPoint 306,EMP000306,429.220000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b59d1ebed6365b51872878d0d4f2afe6b59d1ebed6365b51872878d0d4f2afe6
307,EMP000307,228,238,8,56,1,4,Titan EnergyMeterPoint 307,EMP000307,430.590000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8a45815b7772584596e5558f2d53dd3b8a45815b7772584596e5558f2d53dd3b
308,EMP000308,9,429,443,46,6,1,Vertex EnergyMeterPoint 308,EMP000308,431.960000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0ac3ae693fd25552a49f68fe6b2a0e0f0ac3ae693fd25552a49f68fe6b2a0e0f
309,EMP000309,112,288,13,154,4,4,Junction EnergyMeterPoint 309,EMP000309,433.330000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,61bc9bd28f12562499164fe7f1820f6f61bc9bd28f12562499164fe7f1820f6f
310,EMP000310,98,155,53,169,3,4,Northstar EnergyMeterPoint 310,EMP000310,434.700000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e6eca0f6fc86584981b002727e8f3ce7e6eca0f6fc86584981b002727e8f3ce7
311,EMP000311,119,239,73,126,5,5,Pioneer EnergyMeterPoint 311,EMP000311,436.070000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bd0a09cdc9a55f5e8ef711e2d26107dcbd0a09cdc9a55f5e8ef711e2d26107dc
312,EMP000312,322,498,254,299,6,2,Meridian EnergyMeterPoint 312,EMP000312,437.440000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e48392aa23db5e65a1ea5e487d691b56e48392aa23db5e65a1ea5e487d691b56
313,EMP000313,256,324,443,37,3,2,Orion EnergyMeterPoint 313,EMP000313,438.810000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,07ec005bf65d542bb775d9029f7f6c9a07ec005bf65d542bb775d9029f7f6c9a
314,EMP000314,170,230,49,186,13,2,Zenith EnergyMeterPoint 314,EMP000314,440.180000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,be52d45cd651503a97d6a2c23f04231bbe52d45cd651503a97d6a2c23f04231b
315,EMP000315,256,381,94,12,1,3,Northstar EnergyMeterPoint 315,EMP000315,441.550000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e4444be2ca4a5964ba2be7d50b6fd536e4444be2ca4a5964ba2be7d50b6fd536
316,EMP000316,43,430,433,39,4,6,Pioneer EnergyMeterPoint 316,EMP000316,442.920000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d529b144b061566fa602be2f958bd5b9d529b144b061566fa602be2f958bd5b9
317,EMP000317,10,310,294,104,8,2,Delta EnergyMeterPoint 317,EMP000317,444.290000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,19fed401b4745d40bc4cd27644dc328319fed401b4745d40bc4cd27644dc3283
318,EMP000318,115,496,444,50,1,3,Ion EnergyMeterPoint 318,EMP000318,445.660000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9e4e76aeb8985f54923fc1386e5321cd9e4e76aeb8985f54923fc1386e5321cd
319,EMP000319,63,357,445,108,14,2,Forge EnergyMeterPoint 319,EMP000319,447.030000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,11029a27f424564ba777653670e2b73111029a27f424564ba777653670e2b731
320,EMP000320,21,301,116,194,11,4,Summit EnergyMeterPoint 320,EMP000320,448.400000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,76cb1a7b49115c41b3645d7fb0b88bfc76cb1a7b49115c41b3645d7fb0b88bfc
321,EMP000321,39,482,155,167,11,6,Delta EnergyMeterPoint 321,EMP000321,449.770000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,57a7b75fd05c5020ae1b87ebae8cef4e57a7b75fd05c5020ae1b87ebae8cef4e
322,EMP000322,330,430,153,87,16,5,Zenith EnergyMeterPoint 322,EMP000322,451.140000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5b3d58a626cd5bf7a140d5ead4beeb555b3d58a626cd5bf7a140d5ead4beeb55
323,EMP000323,269,-1,418,342,11,5,Summit EnergyMeterPoint 323,EMP000323,452.510000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e90b9812ab5b5a8f88bf956eac70e594e90b9812ab5b5a8f88bf956eac70e594
324,EMP000324,83,276,354,384,8,5,Titan EnergyMeterPoint 324,EMP000324,453.880000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d87e9e1d0f015252badd1222a968db44d87e9e1d0f015252badd1222a968db44
325,EMP000325,75,175,373,451,6,6,Quartz EnergyMeterPoint 325,EMP000325,455.250000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,96a66973904a50e7a353507bf4ef111496a66973904a50e7a353507bf4ef1114
326,EMP000326,4,465,23,166,10,1,Cedar EnergyMeterPoint 326,EMP000326,456.620000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ffe924bb518d5db3ae8403139174d855ffe924bb518d5db3ae8403139174d855
327,EMP000327,337,17,307,214,14,5,Pioneer EnergyMeterPoint 327,EMP000327,457.990000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,410c3b7c258855c19599b10e2c7feb09410c3b7c258855c19599b10e2c7feb09
328,EMP000328,33,80,328,153,16,7,Summit EnergyMeterPoint 328,EMP000328,459.360000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3865b85003d755ee8219ec7bc7caf31a3865b85003d755ee8219ec7bc7caf31a
329,EMP000329,170,127,357,427,13,6,Forge EnergyMeterPoint 329,EMP000329,460.730000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d28446ffda315d94b307d95a8a13110fd28446ffda315d94b307d95a8a13110f
330,EMP000330,12,93,252,143,3,3,Unity EnergyMeterPoint 330,EMP000330,462.100000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,90862be5bdc9590197df0304a5fedf3e90862be5bdc9590197df0304a5fedf3e
331,EMP000331,135,356,441,112,2,3,Atlas EnergyMeterPoint 331,EMP000331,463.470000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bfdf20c480d35c92ada3b62f2d149c10bfdf20c480d35c92ada3b62f2d149c10
332,EMP000332,317,179,464,395,5,3,Harbor EnergyMeterPoint 332,EMP000332,464.840000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5644189b9bf95e7d97f9345b0337b0d85644189b9bf95e7d97f9345b0337b0d8
333,EMP000333,103,409,338,490,5,7,Evergreen EnergyMeterPoint 333,EMP000333,466.210000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7340370f943a533098d7e8fc88451a877340370f943a533098d7e8fc88451a87
334,EMP000334,65,118,145,174,5,3,Atlas EnergyMeterPoint 334,EMP000334,467.580000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,839812b4424d598caf588bb9fddd8d92839812b4424d598caf588bb9fddd8d92
335,EMP000335,348,178,403,212,5,2,Evergreen EnergyMeterPoint 335,EMP000335,468.950000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b151d21a9f18596b9940be8cad741aacb151d21a9f18596b9940be8cad741aac
336,EMP000336,214,477,397,424,16,6,Ion EnergyMeterPoint 336,EMP000336,470.320000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9d730406ce95544fb8a7ec9a5401bd5d9d730406ce95544fb8a7ec9a5401bd5d
337,EMP000337,18,105,333,340,2,1,Willow EnergyMeterPoint 337,EMP000337,471.690000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bc2a2b88de4351d284fae37c562e215dbc2a2b88de4351d284fae37c562e215d
338,EMP000338,257,368,443,209,13,4,Ion EnergyMeterPoint 338,EMP000338,473.060000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c0e9938984cd5346a8a3307cec951f77c0e9938984cd5346a8a3307cec951f77
339,EMP000339,203,141,497,395,4,2,Northstar EnergyMeterPoint 339,EMP000339,474.430000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a194dfe4850058979b78d82c7095568ba194dfe4850058979b78d82c7095568b
340,EMP000340,92,-1,388,428,7,6,Quartz EnergyMeterPoint 340,EMP000340,475.800000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9f3f642310d856819aae298dc8aa7f889f3f642310d856819aae298dc8aa7f88
341,EMP000341,136,483,275,247,7,2,Vertex EnergyMeterPoint 341,EMP000341,477.170000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ad5a6e9eb14455348c179b5bb1351784ad5a6e9eb14455348c179b5bb1351784
342,EMP000342,298,249,127,5,1,7,Quartz EnergyMeterPoint 342,EMP000342,478.540000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5131305dab1c53bea0d64e63f1630a7b5131305dab1c53bea0d64e63f1630a7b
343,EMP000343,78,249,152,34,8,7,Delta EnergyMeterPoint 343,EMP000343,479.910000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,10b055307ffc54aba75c73b566c4136e10b055307ffc54aba75c73b566c4136e
344,EMP000344,110,267,464,378,13,5,Liberty EnergyMeterPoint 344,EMP000344,481.280000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7b94f0b2ca305feea2873682959468637b94f0b2ca305feea287368295946863
345,EMP000345,225,466,350,464,8,6,Summit EnergyMeterPoint 345,EMP000345,482.650000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0e19e5056fbe5faea45421443e90eb0a0e19e5056fbe5faea45421443e90eb0a
346,EMP000346,328,353,228,21,2,3,Orion EnergyMeterPoint 346,EMP000346,484.020000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6cc941b1f80959cb95e660ab5c92d85f6cc941b1f80959cb95e660ab5c92d85f
347,EMP000347,9,470,318,87,15,7,Northstar EnergyMeterPoint 347,EMP000347,485.390000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,26ae7f8ba44c558a89a58bbde70adc4326ae7f8ba44c558a89a58bbde70adc43
348,EMP000348,172,126,218,128,1,1,Cedar EnergyMeterPoint 348,EMP000348,486.760000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,756c6c22175950038914166f4fa0f056756c6c22175950038914166f4fa0f056
349,EMP000349,113,308,234,36,1,4,Pioneer EnergyMeterPoint 349,EMP000349,488.130000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0dca3980eed354059773becbb326190a0dca3980eed354059773becbb326190a
350,EMP000350,258,406,152,458,1,4,Meridian EnergyMeterPoint 350,EMP000350,489.500000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f7b5d11794285c8f8433ddf90c04a252f7b5d11794285c8f8433ddf90c04a252
351,EMP000351,175,293,432,426,14,4,Ion EnergyMeterPoint 351,EMP000351,490.870000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d6fcb31ec50d5b6a88281b327673920ad6fcb31ec50d5b6a88281b327673920a
352,EMP000352,242,465,253,325,10,7,Liberty EnergyMeterPoint 352,EMP000352,492.240000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,32c8338a43485ca49889d90996f4e10432c8338a43485ca49889d90996f4e104
353,EMP000353,73,194,207,445,5,5,Granite EnergyMeterPoint 353,EMP000353,493.610000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d2005e2e137a5034a672c4141d8b3687d2005e2e137a5034a672c4141d8b3687
354,EMP000354,227,390,345,192,16,5,Vertex EnergyMeterPoint 354,EMP000354,494.980000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,22e862f7a6a051a78d1216aa2fd8d2b922e862f7a6a051a78d1216aa2fd8d2b9
355,EMP000355,87,407,247,410,6,3,Evergreen EnergyMeterPoint 355,EMP000355,496.350000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2b6dd65580dd530d93b2c650a45074a62b6dd65580dd530d93b2c650a45074a6
356,EMP000356,139,213,65,470,16,7,Orion EnergyMeterPoint 356,EMP000356,497.720000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4660ec9681fd5583af012ee3b53f66ad4660ec9681fd5583af012ee3b53f66ad
357,EMP000357,269,-1,335,433,5,7,Northstar EnergyMeterPoint 357,EMP000357,499.090000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3da77ad95f3d5bb59989662fd0b3cc6a3da77ad95f3d5bb59989662fd0b3cc6a
358,EMP000358,326,26,252,9,5,6,Willow EnergyMeterPoint 358,EMP000358,500.460000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f7e86951f3445b528c346852fa36350df7e86951f3445b528c346852fa36350d
359,EMP000359,13,313,428,334,5,2,Junction EnergyMeterPoint 359,EMP000359,501.830000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4fb08a45b1c150cc8965426a4833e0784fb08a45b1c150cc8965426a4833e078
360,EMP000360,26,330,162,170,3,5,Forge EnergyMeterPoint 360,EMP000360,503.200000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1c994b750e7153d78b2384c2df1cfaac1c994b750e7153d78b2384c2df1cfaac
361,EMP000361,16,134,381,101,11,3,Harbor EnergyMeterPoint 361,EMP000361,504.570000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b2b18a2d6115514cb803e6946f24776bb2b18a2d6115514cb803e6946f24776b
362,EMP000362,215,423,66,203,11,6,Delta EnergyMeterPoint 362,EMP000362,505.940000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7af422c6c45b57d0be8d9effe6ae6f547af422c6c45b57d0be8d9effe6ae6f54
363,EMP000363,317,88,121,33,2,1,Keystone EnergyMeterPoint 363,EMP000363,507.310000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2803099a8e6c5b3cb5db1225133154272803099a8e6c5b3cb5db122513315427
364,EMP000364,345,415,35,386,8,7,Junction EnergyMeterPoint 364,EMP000364,508.680000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,df2c79b0bea15ce4b3d9d171efdd4a31df2c79b0bea15ce4b3d9d171efdd4a31
365,EMP000365,303,332,279,177,9,6,Willow EnergyMeterPoint 365,EMP000365,510.050000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7203e2322be25adea96f3a2f4882f5ae7203e2322be25adea96f3a2f4882f5ae
366,EMP000366,113,117,4,124,15,6,Titan EnergyMeterPoint 366,EMP000366,511.420000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,32e08fff4e5c58c4b0749fed6546611932e08fff4e5c58c4b0749fed65466119
367,EMP000367,267,300,500,410,11,6,Willow EnergyMeterPoint 367,EMP000367,512.790000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4d6f10e2a5e9512a8c671430e1c756424d6f10e2a5e9512a8c671430e1c75642
368,EMP000368,108,472,374,341,14,3,Orion EnergyMeterPoint 368,EMP000368,514.160000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1d12ef2a458c5f9282105a1ec3cd8eae1d12ef2a458c5f9282105a1ec3cd8eae
369,EMP000369,145,64,335,158,6,3,Ion EnergyMeterPoint 369,EMP000369,515.530000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,525248d699b7581db2b3b82ef6f103fe525248d699b7581db2b3b82ef6f103fe
370,EMP000370,81,197,383,31,1,5,Ion EnergyMeterPoint 370,EMP000370,516.900000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,987e168e64af5ae694f3a4e11182bffc987e168e64af5ae694f3a4e11182bffc
371,EMP000371,64,311,332,168,14,4,Northstar EnergyMeterPoint 371,EMP000371,518.270000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1702d4b530825b4c8cd1d99c13c78fd31702d4b530825b4c8cd1d99c13c78fd3
372,EMP000372,270,494,131,86,11,5,Granite EnergyMeterPoint 372,EMP000372,519.640000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b50ffb60b303568a82df875748363dcfb50ffb60b303568a82df875748363dcf
373,EMP000373,83,241,480,406,2,3,Titan EnergyMeterPoint 373,EMP000373,521.010000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,41a74bb1d47c5ba68a7935d74c4dc9a341a74bb1d47c5ba68a7935d74c4dc9a3
374,EMP000374,204,-1,395,199,5,3,Atlas EnergyMeterPoint 374,EMP000374,522.380000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f5ae3a7be2e552a3999a7542c642a5eaf5ae3a7be2e552a3999a7542c642a5ea
375,EMP000375,312,376,253,279,4,2,Keystone EnergyMeterPoint 375,EMP000375,523.750000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f8f88c00fed7523f996f3b5a9cefee44f8f88c00fed7523f996f3b5a9cefee44
376,EMP000376,112,89,500,195,12,3,Keystone EnergyMeterPoint 376,EMP000376,525.120000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fdc06e15ae855d4a98f4ed12b02a2e70fdc06e15ae855d4a98f4ed12b02a2e70
377,EMP000377,279,219,65,391,12,2,Orion EnergyMeterPoint 377,EMP000377,526.490000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8a4f982d146653be8afef208d08869a48a4f982d146653be8afef208d08869a4
378,EMP000378,179,181,346,156,3,2,Evergreen EnergyMeterPoint 378,EMP000378,527.860000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0bbce8a49756509392e07653a38b08870bbce8a49756509392e07653a38b0887
379,EMP000379,62,368,89,126,6,1,Forge EnergyMeterPoint 379,EMP000379,529.230000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d4626a3ba49455669a84e45d0ce9fecfd4626a3ba49455669a84e45d0ce9fecf
380,EMP000380,280,473,357,378,15,3,Summit EnergyMeterPoint 380,EMP000380,530.600000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3faa580db02b545ea67292318411bce23faa580db02b545ea67292318411bce2
381,EMP000381,260,174,117,261,9,7,Orion EnergyMeterPoint 381,EMP000381,531.970000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dcd345bf8fba571188972abc0edddf2bdcd345bf8fba571188972abc0edddf2b
382,EMP000382,73,338,489,314,10,7,Keystone EnergyMeterPoint 382,EMP000382,533.340000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6c25612b1d6a57b4ac35d361f33049c66c25612b1d6a57b4ac35d361f33049c6
383,EMP000383,307,215,188,21,16,1,Riverton EnergyMeterPoint 383,EMP000383,534.710000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8ba8ebbe77ec513eb1b62d3e608e6eae8ba8ebbe77ec513eb1b62d3e608e6eae
384,EMP000384,61,474,108,118,5,6,Zenith EnergyMeterPoint 384,EMP000384,536.080000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,878ab6ddfda755ff99477099390f85eb878ab6ddfda755ff99477099390f85eb
385,EMP000385,128,493,151,211,8,1,Meridian EnergyMeterPoint 385,EMP000385,537.450000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0ff4f7335807557ea37840f56f88797a0ff4f7335807557ea37840f56f88797a
386,EMP000386,99,204,57,61,12,2,Liberty EnergyMeterPoint 386,EMP000386,538.820000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e9a4fd19ee48566abdeffff9c771a867e9a4fd19ee48566abdeffff9c771a867
387,EMP000387,47,33,431,156,12,6,Summit EnergyMeterPoint 387,EMP000387,540.190000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f3653c71a7155139bb881985588745cdf3653c71a7155139bb881985588745cd
388,EMP000388,94,13,241,410,5,3,Vertex EnergyMeterPoint 388,EMP000388,541.560000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2cd242f9e6f25fd19e1575a4400f14152cd242f9e6f25fd19e1575a4400f1415
