PlantKey,PlantCode,GeoPostalCodeKey,OrgBusinessUnitKey,PlantTypeKey,PlantCampusKey,CurrencyKey,TimeZoneKey,RecordStatusKey,CountryKey,PlantName,LegalEntityCode,PlantManagerName,OpenedDate,ClosedDate,TotalFloorAreaSquareMeter,DefaultCurrencyCode,TimeZoneName,LatitudeValue,LongitudeValue,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
227,P000227,26,36,2,78,1,42,4,67,Titan Plant 227,P000227,Zenith Plant 227,2020-08-15,2020-08-15,228.00,JPY,Beacon Plant 227,320.990000,320.990000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1b255ef5b00255c59ed891812f34b5141b255ef5b00255c59ed891812f34b514
228,P000228,347,70,17,221,1,54,3,120,Delta Plant 228,P000228,Evergreen Plant 228,2020-08-16,2020-08-16,229.00,USD,Keystone Plant 228,322.360000,322.360000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3e798a0705715468b66ae6ba9543bdad3e798a0705715468b66ae6ba9543bdad
229,P000229,250,123,9,249,4,58,4,4,Liberty Plant 229,P000229,Delta Plant 229,2020-08-17,2020-08-17,230.00,EUR,Unity Plant 229,323.730000,323.730000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7570935ce3075c68a7ad698fca2077dd7570935ce3075c68a7ad698fca2077dd
230,P000230,188,90,17,13,3,57,2,241,Ion Plant 230,P000230,Summit Plant 230,2020-08-18,2020-08-18,231.00,GBP,Summit Plant 230,325.100000,325.100000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5f000973b4fe5ad6b9e942dac8d38cc25f000973b4fe5ad6b9e942dac8d38cc2
231,P000231,481,157,1,90,4,11,3,243,Summit Plant 231,P000231,Vertex Plant 231,2020-08-19,2020-08-19,232.00,CAD,Pioneer Plant 231,326.470000,326.470000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,14b94aa5c2475345beaca11e67582ff114b94aa5c2475345beaca11e67582ff1
232,P000232,13,53,2,5,1,29,3,92,Granite Plant 232,P000232,Quartz Plant 232,2020-08-20,2020-08-20,233.00,MXN,Orion Plant 232,327.840000,327.840000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,67f0e2a97ccf563e961af05fcafd74a467f0e2a97ccf563e961af05fcafd74a4
233,P000233,240,88,14,115,5,17,4,178,Vertex Plant 233,P000233,Orion Plant 233,2020-08-21,2020-08-21,234.00,JPY,Forge Plant 233,329.210000,329.210000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1325952f23ab587c9bd657b63ff3eb2f1325952f23ab587c9bd657b63ff3eb2f
234,P000234,412,83,3,130,2,36,4,243,Evergreen Plant 234,P000234,Cedar Plant 234,2020-08-22,2020-08-22,235.00,USD,Zenith Plant 234,330.580000,330.580000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fd2c88b780a4541a8900d47bea232b46fd2c88b780a4541a8900d47bea232b46
235,P000235,75,97,15,110,3,22,2,124,Junction Plant 235,P000235,Northstar Plant 235,2020-08-23,2020-08-23,236.00,EUR,Evergreen Plant 235,331.950000,331.950000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,df1733442f82525389f4178324dd999adf1733442f82525389f4178324dd999a
236,P000236,397,71,13,6,4,53,3,208,Granite Plant 236,P000236,Beacon Plant 236,2020-08-24,2020-08-24,237.00,GBP,Orion Plant 236,333.320000,333.320000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9dc82e67a3085471941497e63ca0e9349dc82e67a3085471941497e63ca0e934
237,P000237,468,78,10,103,3,38,2,214,Harbor Plant 237,P000237,Willow Plant 237,2020-08-25,2020-08-25,238.00,CAD,Quartz Plant 237,334.690000,334.690000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3b8a079e4ec65e64a7ce4add817eeabd3b8a079e4ec65e64a7ce4add817eeabd
238,P000238,5,95,10,152,4,15,1,228,Orion Plant 238,P000238,Orion Plant 238,2020-08-26,2020-08-26,239.00,MXN,Atlas Plant 238,336.060000,336.060000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cf40977ddadb57feaad7c69d7539f87acf40977ddadb57feaad7c69d7539f87a
239,P000239,195,150,16,250,3,51,2,108,Evergreen Plant 239,P000239,Titan Plant 239,2020-08-27,2020-08-27,240.00,JPY,Pioneer Plant 239,337.430000,337.430000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,40f3c9910cd05985b51db83d5de6492b40f3c9910cd05985b51db83d5de6492b
240,P000240,146,130,8,234,3,33,3,132,Beacon Plant 240,P000240,Summit Plant 240,2020-08-28,2020-08-28,241.00,USD,Summit Plant 240,338.800000,338.800000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e65f2a1aeaba5a118a07b4b9554a9b4de65f2a1aeaba5a118a07b4b9554a9b4d
241,P000241,400,13,14,138,5,48,3,116,Northstar Plant 241,P000241,Riverton Plant 241,2020-08-29,2020-08-29,242.00,EUR,Meridian Plant 241,340.170000,340.170000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,66683d524ef052698968a80e5284d17266683d524ef052698968a80e5284d172
242,P000242,447,33,14,30,3,28,1,110,Titan Plant 242,P000242,Summit Plant 242,2020-08-30,2020-08-30,243.00,GBP,Forge Plant 242,341.540000,341.540000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b7edc18f69b15b079c19a22c70c207c4b7edc18f69b15b079c19a22c70c207c4
243,P000243,117,33,6,233,1,1,4,43,Quartz Plant 243,P000243,Granite Plant 243,2020-08-31,2020-08-31,244.00,CAD,Zenith Plant 243,342.910000,342.910000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,883756d1787950be948ce758f73eeae6883756d1787950be948ce758f73eeae6
244,P000244,350,123,11,152,4,14,2,117,Summit Plant 244,P000244,Harbor Plant 244,2020-09-01,2020-09-01,245.00,MXN,Pioneer Plant 244,344.280000,344.280000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d7006865b2b658c7b4456a3b453efd45d7006865b2b658c7b4456a3b453efd45
245,P000245,225,155,18,237,1,5,3,39,Ion Plant 245,P000245,Harbor Plant 245,2020-09-02,2020-09-02,246.00,JPY,Delta Plant 245,345.650000,345.650000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d1e55b2e911f58cd996f890b6197f362d1e55b2e911f58cd996f890b6197f362
246,P000246,466,78,19,270,4,24,4,148,Meridian Plant 246,P000246,Zenith Plant 246,2020-09-03,2020-09-03,247.00,USD,Meridian Plant 246,347.020000,347.020000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cd6047de99a45cc0b3436d02eeca0cb7cd6047de99a45cc0b3436d02eeca0cb7
247,P000247,7,6,16,7,5,23,4,112,Cedar Plant 247,P000247,Northstar Plant 247,2020-09-04,2020-09-04,248.00,EUR,Cedar Plant 247,348.390000,348.390000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,71e4366c293150dbb8736213aeb984bb71e4366c293150dbb8736213aeb984bb
248,P000248,306,12,17,55,2,50,2,243,Summit Plant 248,P000248,Summit Plant 248,2020-09-05,2020-09-05,249.00,GBP,Unity Plant 248,349.760000,349.760000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6eed0951d7ad59d8a1d67136ee0907906eed0951d7ad59d8a1d67136ee090790
249,P000249,207,27,8,251,3,53,1,99,Meridian Plant 249,P000249,Zenith Plant 249,2020-09-06,2020-09-06,250.00,CAD,Meridian Plant 249,351.130000,351.130000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e92f0b9a255951e7866a0d337ce46111e92f0b9a255951e7866a0d337ce46111
250,P000250,157,82,8,107,2,60,1,7,Titan Plant 250,P000250,Northstar Plant 250,2020-09-07,2020-09-07,251.00,MXN,Pioneer Plant 250,352.500000,352.500000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ec9a4db0527459fabda531e45516a5f1ec9a4db0527459fabda531e45516a5f1
251,P000251,79,147,14,104,1,26,2,209,Unity Plant 251,P000251,Titan Plant 251,2020-09-08,2020-09-08,252.00,JPY,Liberty Plant 251,353.870000,353.870000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c9245814af4b5baa8fd07bb7547e5983c9245814af4b5baa8fd07bb7547e5983
252,P000252,479,126,1,213,4,59,4,66,Pioneer Plant 252,P000252,Vertex Plant 252,2020-09-09,2020-09-09,253.00,USD,Liberty Plant 252,355.240000,355.240000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e056ba28903856318c454d23454c88cee056ba28903856318c454d23454c88ce
253,P000253,172,140,14,118,4,16,4,67,Meridian Plant 253,P000253,Orion Plant 253,2020-09-10,2020-09-10,254.00,EUR,Vertex Plant 253,356.610000,356.610000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,554168d4ff9953ee983d4c1c9c9afb73554168d4ff9953ee983d4c1c9c9afb73
254,P000254,380,146,5,182,3,45,1,134,Summit Plant 254,P000254,Junction Plant 254,2020-09-11,2020-09-11,255.00,GBP,Ion Plant 254,357.980000,357.980000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fea9a9ea21945806b8cdf373b3b92e25fea9a9ea21945806b8cdf373b3b92e25
255,P000255,124,21,9,195,4,31,3,105,Cedar Plant 255,P000255,Vertex Plant 255,2020-09-12,2020-09-12,256.00,CAD,Atlas Plant 255,359.350000,359.350000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,713c8edb04ba5def92ae6ac135fe9e1d713c8edb04ba5def92ae6ac135fe9e1d
256,P000256,183,57,17,44,2,49,2,163,Titan Plant 256,P000256,Willow Plant 256,2020-09-13,2020-09-13,257.00,MXN,Zenith Plant 256,360.720000,360.720000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9749f2c37a725b1884e4d84aedf931079749f2c37a725b1884e4d84aedf93107
257,P000257,436,98,18,104,4,32,3,92,Riverton Plant 257,P000257,Evergreen Plant 257,2020-09-14,2020-09-14,258.00,JPY,Unity Plant 257,362.090000,362.090000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,94ccd60b86ae5db2b1bdfaa3f657dccd94ccd60b86ae5db2b1bdfaa3f657dccd
258,P000258,183,93,14,65,2,47,3,205,Northstar Plant 258,P000258,Orion Plant 258,2020-09-15,2020-09-15,259.00,USD,Beacon Plant 258,363.460000,363.460000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3b121dce0f325089aad0fc8f27334b8b3b121dce0f325089aad0fc8f27334b8b
259,P000259,393,39,5,220,4,2,1,181,Junction Plant 259,P000259,Granite Plant 259,2020-09-16,2020-09-16,260.00,EUR,Liberty Plant 259,364.830000,364.830000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1281a06a09635f86a021a4c6284976f41281a06a09635f86a021a4c6284976f4
260,P000260,422,14,5,238,3,25,2,72,Summit Plant 260,P000260,Ion Plant 260,2020-09-17,2020-09-17,261.00,GBP,Liberty Plant 260,366.200000,366.200000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d101a8fc107c5d63823fdf9ddabe3d29d101a8fc107c5d63823fdf9ddabe3d29
261,P000261,179,155,4,58,5,46,4,75,Quartz Plant 261,P000261,Orion Plant 261,2020-09-18,2020-09-18,262.00,CAD,Keystone Plant 261,367.570000,367.570000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6102c62d011c5d389359db2d444b83296102c62d011c5d389359db2d444b8329
262,P000262,149,99,1,97,2,42,1,18,Harbor Plant 262,P000262,Unity Plant 262,2020-09-19,2020-09-19,263.00,MXN,Summit Plant 262,368.940000,368.940000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3c477bbf097d5c7cbf98ddf9c8ffba7d3c477bbf097d5c7cbf98ddf9c8ffba7d
263,P000263,71,59,17,10,2,20,3,68,Summit Plant 263,P000263,Quartz Plant 263,2020-09-20,2020-09-20,264.00,JPY,Cedar Plant 263,370.310000,370.310000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,51866d6c81125205b3e2c66644943a5e51866d6c81125205b3e2c66644943a5e
264,P000264,124,143,16,259,4,35,1,143,Cedar Plant 264,P000264,Pioneer Plant 264,2020-09-21,2020-09-21,265.00,USD,Northstar Plant 264,371.680000,371.680000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2f421fb2b84550998261db41291f16222f421fb2b84550998261db41291f1622
265,P000265,271,153,6,116,5,58,1,157,Riverton Plant 265,P000265,Riverton Plant 265,2020-09-22,2020-09-22,266.00,EUR,Willow Plant 265,373.050000,373.050000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,99403dffd04c5041aaca474ff6d1da1799403dffd04c5041aaca474ff6d1da17
266,P000266,362,47,2,56,3,56,4,121,Willow Plant 266,P000266,Orion Plant 266,2020-09-23,2020-09-23,267.00,GBP,Vertex Plant 266,374.420000,374.420000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8e37aa237a5350c39a56a2f5165e05728e37aa237a5350c39a56a2f5165e0572
267,P000267,278,88,16,252,2,19,2,80,Liberty Plant 267,P000267,Junction Plant 267,2020-09-24,2020-09-24,268.00,CAD,Harbor Plant 267,375.790000,375.790000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,48cdcb1da4415a4d8ff55cc62f35684748cdcb1da4415a4d8ff55cc62f356847
268,P000268,354,47,13,40,5,44,4,149,Willow Plant 268,P000268,Summit Plant 268,2020-09-25,2020-09-25,269.00,MXN,Vertex Plant 268,377.160000,377.160000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3c68ba296411503888045aad4ac118843c68ba296411503888045aad4ac11884
269,P000269,395,150,15,81,2,36,3,66,Beacon Plant 269,P000269,Granite Plant 269,2020-09-26,2020-09-26,270.00,JPY,Meridian Plant 269,378.530000,378.530000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6cddf4be5ed15e428a45aef32a3213526cddf4be5ed15e428a45aef32a321352
270,P000270,293,57,10,293,2,16,4,114,Willow Plant 270,P000270,Junction Plant 270,2020-09-27,2020-09-27,271.00,USD,Cedar Plant 270,379.900000,379.900000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6756aab8dd825b168ec8a6f515b0eaaa6756aab8dd825b168ec8a6f515b0eaaa
271,P000271,393,55,5,91,5,49,3,65,Vertex Plant 271,P000271,Meridian Plant 271,2020-09-28,2020-09-28,272.00,EUR,Northstar Plant 271,381.270000,381.270000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5ddd821b3a7852cf81d7093ba90a8ce15ddd821b3a7852cf81d7093ba90a8ce1
272,P000272,149,123,2,2,1,30,3,28,Riverton Plant 272,P000272,Unity Plant 272,2020-09-29,2020-09-29,273.00,GBP,Atlas Plant 272,382.640000,382.640000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bd8820cf7b4f58f985bde61c80f5d1d6bd8820cf7b4f58f985bde61c80f5d1d6
273,P000273,370,147,13,97,5,27,4,61,Cedar Plant 273,P000273,Ion Plant 273,2020-09-30,2020-09-30,274.00,CAD,Willow Plant 273,384.010000,384.010000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,479811cffef25099af91fbb88240f29c479811cffef25099af91fbb88240f29c
274,P000274,106,13,19,18,4,56,2,220,Vertex Plant 274,P000274,Keystone Plant 274,2020-10-01,2020-10-01,275.00,MXN,Harbor Plant 274,385.380000,385.380000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ca8a8dd0d1b454e680022c6616526559ca8a8dd0d1b454e680022c6616526559
275,P000275,166,111,15,173,3,38,2,44,Meridian Plant 275,P000275,Meridian Plant 275,2020-10-02,2020-10-02,276.00,JPY,Evergreen Plant 275,386.750000,386.750000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5c5c6c690f305b0f837a0710059954c35c5c6c690f305b0f837a0710059954c3
276,P000276,250,131,11,35,3,4,2,218,Junction Plant 276,P000276,Liberty Plant 276,2020-10-03,2020-10-03,277.00,USD,Summit Plant 276,388.120000,388.120000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e8e7206b0bc1597aa48beb3f08ae0c44e8e7206b0bc1597aa48beb3f08ae0c44
277,P000277,30,96,17,106,5,14,3,217,Forge Plant 277,P000277,Unity Plant 277,2020-10-04,2020-10-04,278.00,EUR,Zenith Plant 277,389.490000,389.490000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7d937284b579587098e6557052b1b0db7d937284b579587098e6557052b1b0db
278,P000278,221,117,12,35,2,31,4,54,Junction Plant 278,P000278,Titan Plant 278,2020-10-05,2020-10-05,279.00,GBP,Pioneer Plant 278,390.860000,390.860000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c147fa86ad545b1f95da4a577b666be9c147fa86ad545b1f95da4a577b666be9
279,P000279,142,107,20,240,4,27,2,140,Delta Plant 279,P000279,Northstar Plant 279,2020-10-06,2020-10-06,280.00,CAD,Evergreen Plant 279,392.230000,392.230000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4450dd988d8a5f1eaf7da3cc512d79c74450dd988d8a5f1eaf7da3cc512d79c7
280,P000280,20,139,6,85,3,31,1,6,Keystone Plant 280,P000280,Granite Plant 280,2020-10-07,2020-10-07,281.00,MXN,Willow Plant 280,393.600000,393.600000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4b2bd35eacd85ae3b0784eae242ab7fd4b2bd35eacd85ae3b0784eae242ab7fd
281,P000281,469,44,5,42,1,23,1,96,Liberty Plant 281,P000281,Atlas Plant 281,2020-10-08,2020-10-08,282.00,JPY,Harbor Plant 281,394.970000,394.970000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d7409883847251ed8d587774dcd6e36cd7409883847251ed8d587774dcd6e36c
282,P000282,492,103,13,5,2,55,1,175,Keystone Plant 282,P000282,Meridian Plant 282,2020-10-09,2020-10-09,283.00,USD,Granite Plant 282,396.340000,396.340000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7d216e35db8e5750b22b3fcebde39c2c7d216e35db8e5750b22b3fcebde39c2c
283,P000283,117,15,16,251,4,46,2,189,Northstar Plant 283,P000283,Quartz Plant 283,2020-10-10,2020-10-10,284.00,EUR,Evergreen Plant 283,397.710000,397.710000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,543c7aacd4da5fc8b463f3eff23b8d61543c7aacd4da5fc8b463f3eff23b8d61
284,P000284,29,89,12,90,1,53,3,123,Zenith Plant 284,P000284,Zenith Plant 284,2020-10-11,2020-10-11,285.00,GBP,Quartz Plant 284,399.080000,399.080000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,98554b55ee2057cdabfc577c76a9255098554b55ee2057cdabfc577c76a92550
285,P000285,126,81,9,205,5,30,1,44,Liberty Plant 285,P000285,Zenith Plant 285,2020-10-12,2020-10-12,286.00,CAD,Ion Plant 285,400.450000,400.450000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0520505e10ce5c7ba26b19dd8dd89fee0520505e10ce5c7ba26b19dd8dd89fee
286,P000286,431,63,10,64,1,9,1,100,Evergreen Plant 286,P000286,Titan Plant 286,2020-10-13,2020-10-13,287.00,MXN,Meridian Plant 286,401.820000,401.820000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d4f5b33337d6515e94507e65ce5255b5d4f5b33337d6515e94507e65ce5255b5
287,P000287,43,25,7,184,5,21,4,17,Unity Plant 287,P000287,Quartz Plant 287,2020-10-14,2020-10-14,288.00,JPY,Liberty Plant 287,403.190000,403.190000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d658defcffb65852aeff3a1e2c88e548d658defcffb65852aeff3a1e2c88e548
288,P000288,127,138,4,291,2,34,1,33,Harbor Plant 288,P000288,Northstar Plant 288,2020-10-15,2020-10-15,289.00,USD,Meridian Plant 288,404.560000,404.560000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,47df8de4b5105ea2893476a41063662f47df8de4b5105ea2893476a41063662f
289,P000289,43,6,7,99,4,24,2,22,Evergreen Plant 289,P000289,Junction Plant 289,2020-10-16,2020-10-16,290.00,EUR,Forge Plant 289,405.930000,405.930000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,77deb3cee9e157ba99059f6a0a72720a77deb3cee9e157ba99059f6a0a72720a
290,P000290,459,83,18,269,5,28,1,151,Granite Plant 290,P000290,Orion Plant 290,2020-10-17,2020-10-17,291.00,GBP,Orion Plant 290,407.300000,407.300000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,557631a8b4ff564492a992018ee4134b557631a8b4ff564492a992018ee4134b
291,P000291,404,100,10,106,5,35,4,32,Beacon Plant 291,P000291,Delta Plant 291,2020-10-18,2020-10-18,292.00,CAD,Junction Plant 291,408.670000,408.670000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0265239667b45606a05e4b6659ca303d0265239667b45606a05e4b6659ca303d
292,P000292,59,86,19,122,5,11,4,186,Meridian Plant 292,P000292,Keystone Plant 292,2020-10-19,2020-10-19,293.00,MXN,Orion Plant 292,410.040000,410.040000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,302152239134520a84527dc10689577b302152239134520a84527dc10689577b
293,P000293,84,5,6,209,1,2,1,192,Riverton Plant 293,P000293,Pioneer Plant 293,2020-10-20,2020-10-20,294.00,JPY,Beacon Plant 293,411.410000,411.410000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c7e0c4cbea2f57baa808e0cc0fe6cc85c7e0c4cbea2f57baa808e0cc0fe6cc85
294,P000294,422,153,15,65,4,9,3,99,Forge Plant 294,P000294,Keystone Plant 294,2020-10-21,2020-10-21,295.00,USD,Delta Plant 294,412.780000,412.780000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,033b8b0a217e584c988d2d06a4745642033b8b0a217e584c988d2d06a4745642
295,P000295,165,43,5,181,2,3,3,174,Quartz Plant 295,P000295,Ion Plant 295,2020-10-22,2020-10-22,296.00,EUR,Junction Plant 295,414.150000,414.150000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d16208e906135a80a45c119260ae646cd16208e906135a80a45c119260ae646c
296,P000296,168,10,8,240,3,40,1,190,Quartz Plant 296,P000296,Ion Plant 296,2020-10-23,2020-10-23,297.00,GBP,Keystone Plant 296,415.520000,415.520000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dea6ba8c1a3c57068bae585141ad88d3dea6ba8c1a3c57068bae585141ad88d3
297,P000297,181,93,15,277,3,31,3,204,Harbor Plant 297,P000297,Granite Plant 297,2020-10-24,2020-10-24,298.00,CAD,Meridian Plant 297,416.890000,416.890000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,454adc1839a15829a9c19836215d96ad454adc1839a15829a9c19836215d96ad
298,P000298,85,81,9,91,2,23,3,43,Northstar Plant 298,P000298,Forge Plant 298,2020-10-25,2020-10-25,299.00,MXN,Riverton Plant 298,418.260000,418.260000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,491669090f5257ef83c00193f7668f78491669090f5257ef83c00193f7668f78
299,P000299,191,23,18,12,5,29,3,160,Evergreen Plant 299,P000299,Junction Plant 299,2020-10-26,2020-10-26,300.00,JPY,Vertex Plant 299,419.630000,419.630000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,72fd0f1a6905541291658a533359606e72fd0f1a6905541291658a533359606e
300,P000300,403,112,3,68,5,50,3,73,Meridian Plant 300,P000300,Quartz Plant 300,2020-10-27,2020-10-27,301.00,USD,Willow Plant 300,421.000000,421.000000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,32bb445ada0d5a63a7d36afecb5ff5f332bb445ada0d5a63a7d36afecb5ff5f3
301,P000301,454,117,16,152,2,59,4,49,Beacon Plant 301,P000301,Meridian Plant 301,2020-10-28,2020-10-28,302.00,EUR,Delta Plant 301,422.370000,422.370000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,02b3291b9e8753748b1f08ac09ab643602b3291b9e8753748b1f08ac09ab6436
302,P000302,27,25,11,249,2,33,1,201,Cedar Plant 302,P000302,Vertex Plant 302,2020-10-29,2020-10-29,303.00,GBP,Delta Plant 302,423.740000,423.740000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0ec3002098c5588ab22d00e6acbb2ffd0ec3002098c5588ab22d00e6acbb2ffd
