SalesOrderHeaderKey,SalesOrderNumber,CustomerKey,SellingPlantKey,SalesChannelSegmentKey,SalesTerritoryPodKey,SalesOrderLifecycleStatusKey,SalesCreditStatusKey,CurrencyKey,SalesOrderName,CustomerPurchaseOrderNumber,RequestedShipDate,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
284,SOH000284,239,68,287,393,3,8,1,Orion SalesOrderHeader 284,SOH000284,2020-10-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9bd77735617c5abfbb349f30d9d8703f9bd77735617c5abfbb349f30d9d8703f
285,SOH000285,283,314,19,429,10,7,3,Granite SalesOrderHeader 285,SOH000285,2020-10-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bb60b1d50212506d9bf03b7631326fc6bb60b1d50212506d9bf03b7631326fc6
286,SOH000286,306,220,489,254,14,5,2,Atlas SalesOrderHeader 286,SOH000286,2020-10-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1e0a456c287e52ec8488d5ad60e0aaab1e0a456c287e52ec8488d5ad60e0aaab
287,SOH000287,2,158,198,136,13,1,4,Summit SalesOrderHeader 287,SOH000287,2020-10-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,63e192a537775fe38345e90e8d2436ae63e192a537775fe38345e90e8d2436ae
288,SOH000288,366,106,60,235,3,3,5,Meridian SalesOrderHeader 288,SOH000288,2020-10-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,95b64b3511c8526c9912b1390eb63a4795b64b3511c8526c9912b1390eb63a47
289,SOH000289,465,-1,366,450,3,6,3,Pioneer SalesOrderHeader 289,SOH000289,2020-10-16,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ef2530c3d72c536daf1bf1000b63442fef2530c3d72c536daf1bf1000b63442f
290,SOH000290,139,259,413,164,3,2,4,Evergreen SalesOrderHeader 290,SOH000290,2020-10-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,122cfc95c023599ea9037644f75aea0c122cfc95c023599ea9037644f75aea0c
291,SOH000291,182,291,36,319,4,5,2,Northstar SalesOrderHeader 291,SOH000291,2020-10-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0b4fc255df635fd3892e0317ec29439c0b4fc255df635fd3892e0317ec29439c
292,SOH000292,347,106,13,116,4,8,5,Zenith SalesOrderHeader 292,SOH000292,2020-10-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7435ebe9cef35268a5343eb7b783808c7435ebe9cef35268a5343eb7b783808c
293,SOH000293,392,7,245,358,10,5,2,Pioneer SalesOrderHeader 293,SOH000293,2020-10-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2dcd8dc752be57c8aa8c14fb3e9e9e5d2dcd8dc752be57c8aa8c14fb3e9e9e5d
294,SOH000294,295,79,457,388,12,6,2,Harbor SalesOrderHeader 294,SOH000294,2020-10-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b7f8c5e4e99853e28d168dff18a80299b7f8c5e4e99853e28d168dff18a80299
295,SOH000295,335,113,359,312,9,4,1,Cedar SalesOrderHeader 295,SOH000295,2020-10-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2c45b0027d7a53b4bddc8bca10f01ad62c45b0027d7a53b4bddc8bca10f01ad6
296,SOH000296,97,104,130,480,5,1,4,Keystone SalesOrderHeader 296,SOH000296,2020-10-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,503876e1f62c5747a7852ecb6b530e04503876e1f62c5747a7852ecb6b530e04
297,SOH000297,430,304,14,34,12,2,1,Atlas SalesOrderHeader 297,SOH000297,2020-10-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,869ead94477b513fae2bb9dae66af76e869ead94477b513fae2bb9dae66af76e
298,SOH000298,393,188,215,193,12,2,1,Delta SalesOrderHeader 298,SOH000298,2020-10-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a5aba8dd2ba258c9984aa579a05f3263a5aba8dd2ba258c9984aa579a05f3263
299,SOH000299,149,82,138,325,5,1,1,Evergreen SalesOrderHeader 299,SOH000299,2020-10-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cab0db93248f5fd2a0f85801359f2824cab0db93248f5fd2a0f85801359f2824
300,SOH000300,26,96,45,201,6,8,2,Granite SalesOrderHeader 300,SOH000300,2020-10-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1b1b4c94a88d5419a94ff9ec67a351681b1b4c94a88d5419a94ff9ec67a35168
301,SOH000301,456,205,136,273,8,5,2,Orion SalesOrderHeader 301,SOH000301,2020-10-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,aaadec20b8d45831999aa2a4b88b1b61aaadec20b8d45831999aa2a4b88b1b61
302,SOH000302,185,117,10,409,1,6,2,Pioneer SalesOrderHeader 302,SOH000302,2020-10-29,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a890956086935ad3a467c6956d3e9ecda890956086935ad3a467c6956d3e9ecd
303,SOH000303,424,127,439,40,6,8,5,Meridian SalesOrderHeader 303,SOH000303,2020-10-30,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1c197a65f066537da67e79767d5fbc161c197a65f066537da67e79767d5fbc16
304,SOH000304,223,130,280,488,5,2,5,Vertex SalesOrderHeader 304,SOH000304,2020-10-31,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7b3969e71a0b5397ba4a691e53bd5e0f7b3969e71a0b5397ba4a691e53bd5e0f
305,SOH000305,164,96,238,237,14,4,4,Titan SalesOrderHeader 305,SOH000305,2020-11-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0d2393254758593d9e692e358a3783a70d2393254758593d9e692e358a3783a7
306,SOH000306,112,-1,169,468,12,1,1,Atlas SalesOrderHeader 306,SOH000306,2020-11-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,705cd3f27a0c5000a634e54082d58d86705cd3f27a0c5000a634e54082d58d86
307,SOH000307,183,60,218,443,8,6,2,Delta SalesOrderHeader 307,SOH000307,2020-11-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e41b6de35b5a5757bb6096437f69d508e41b6de35b5a5757bb6096437f69d508
308,SOH000308,457,273,286,62,2,5,2,Forge SalesOrderHeader 308,SOH000308,2020-11-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e86d58bbf60d5a1680a72b29e0cdebfae86d58bbf60d5a1680a72b29e0cdebfa
309,SOH000309,382,67,220,234,6,6,4,Keystone SalesOrderHeader 309,SOH000309,2020-11-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,323b9182ccb758fdb2007243756a2cb4323b9182ccb758fdb2007243756a2cb4
310,SOH000310,196,86,291,127,13,7,3,Evergreen SalesOrderHeader 310,SOH000310,2020-11-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6768468ea8775b44be9acef455a8c7c66768468ea8775b44be9acef455a8c7c6
311,SOH000311,479,152,186,327,3,8,2,Junction SalesOrderHeader 311,SOH000311,2020-11-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0a555f394795511590d19d232ff041610a555f394795511590d19d232ff04161
312,SOH000312,457,50,360,409,12,7,3,Meridian SalesOrderHeader 312,SOH000312,2020-11-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,97f9c93356c0579fa30062dd7f31ecc797f9c93356c0579fa30062dd7f31ecc7
313,SOH000313,151,304,121,249,1,6,1,Summit SalesOrderHeader 313,SOH000313,2020-11-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,22d47a9ce8415bd4a5cfa35eabc9545722d47a9ce8415bd4a5cfa35eabc95457
314,SOH000314,376,81,88,242,14,6,3,Orion SalesOrderHeader 314,SOH000314,2020-11-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8736be17854958ba8eab6e22496d5cd48736be17854958ba8eab6e22496d5cd4
315,SOH000315,128,210,352,263,11,6,4,Meridian SalesOrderHeader 315,SOH000315,2020-11-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fec04d9b3c4455568e82fe6d5264fe7efec04d9b3c4455568e82fe6d5264fe7e
316,SOH000316,300,132,90,126,7,8,2,Keystone SalesOrderHeader 316,SOH000316,2020-11-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8d0018ffc8bd5a9d8289b621108df8d98d0018ffc8bd5a9d8289b621108df8d9
317,SOH000317,78,33,314,229,11,2,2,Northstar SalesOrderHeader 317,SOH000317,2020-11-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fff6946cf5615aae93f54b17814ff518fff6946cf5615aae93f54b17814ff518
318,SOH000318,397,324,237,10,12,5,2,Delta SalesOrderHeader 318,SOH000318,2020-11-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,635a72c869755bee80a3951f0e229266635a72c869755bee80a3951f0e229266
319,SOH000319,28,195,387,183,6,2,4,Atlas SalesOrderHeader 319,SOH000319,2020-11-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,aa8884dc29af57ff9dad4aa83fa4f000aa8884dc29af57ff9dad4aa83fa4f000
320,SOH000320,61,27,331,169,1,6,5,Summit SalesOrderHeader 320,SOH000320,2020-11-16,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e4e56dc1b4ef59ca9835b075de19da0fe4e56dc1b4ef59ca9835b075de19da0f
321,SOH000321,407,253,420,118,5,5,1,Junction SalesOrderHeader 321,SOH000321,2020-11-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,993f934549a45f299b05b22609d91655993f934549a45f299b05b22609d91655
322,SOH000322,9,171,415,347,2,2,4,Quartz SalesOrderHeader 322,SOH000322,2020-11-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2a4dfbf2d6465708be60988068dba0e12a4dfbf2d6465708be60988068dba0e1
323,SOH000323,239,-1,333,129,3,2,4,Cedar SalesOrderHeader 323,SOH000323,2020-11-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2fcd45370d4f5020889e0366c12c0c582fcd45370d4f5020889e0366c12c0c58
324,SOH000324,205,101,29,198,12,1,5,Unity SalesOrderHeader 324,SOH000324,2020-11-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4e3500d30e855756aa5c616db9c5430b4e3500d30e855756aa5c616db9c5430b
325,SOH000325,496,266,165,425,4,1,3,Keystone SalesOrderHeader 325,SOH000325,2020-11-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,72516b97a1535c8dacdce0e44e92703472516b97a1535c8dacdce0e44e927034
326,SOH000326,47,245,16,84,7,3,1,Northstar SalesOrderHeader 326,SOH000326,2020-11-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2da896664194526f83722e6ddb03e4682da896664194526f83722e6ddb03e468
327,SOH000327,344,309,269,135,12,2,2,Pioneer SalesOrderHeader 327,SOH000327,2020-11-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,01fd2ce0d2725d6e8380ad1abbc3d4ec01fd2ce0d2725d6e8380ad1abbc3d4ec
328,SOH000328,250,141,211,104,10,5,4,Ion SalesOrderHeader 328,SOH000328,2020-11-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3c708506c420584cbf6dbddecdc562bc3c708506c420584cbf6dbddecdc562bc
329,SOH000329,41,137,272,307,13,2,2,Atlas SalesOrderHeader 329,SOH000329,2020-11-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ba3c2aa43edc5e6dab9535705eb68d43ba3c2aa43edc5e6dab9535705eb68d43
330,SOH000330,99,141,283,388,13,3,1,Titan SalesOrderHeader 330,SOH000330,2020-11-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cc4ca81477c1566bb06dc34de4cb65bacc4ca81477c1566bb06dc34de4cb65ba
331,SOH000331,493,193,42,181,13,7,5,Orion SalesOrderHeader 331,SOH000331,2020-11-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a4d7558c7830533e806178225390fce6a4d7558c7830533e806178225390fce6
332,SOH000332,90,247,87,248,4,8,1,Riverton SalesOrderHeader 332,SOH000332,2020-11-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3a4bc1a2134058928c13551909a02bc63a4bc1a2134058928c13551909a02bc6
333,SOH000333,400,221,243,12,8,5,1,Liberty SalesOrderHeader 333,SOH000333,2020-11-29,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e31798faa79555c1b6a0ac85991c645be31798faa79555c1b6a0ac85991c645b
334,SOH000334,415,349,200,380,5,2,4,Granite SalesOrderHeader 334,SOH000334,2020-11-30,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7eeac759326f5bd6befef94416ffd84e7eeac759326f5bd6befef94416ffd84e
335,SOH000335,102,102,355,479,12,3,1,Atlas SalesOrderHeader 335,SOH000335,2020-12-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c5cc66601ce4556ca377f946e8482dc8c5cc66601ce4556ca377f946e8482dc8
336,SOH000336,408,97,290,309,2,4,1,Summit SalesOrderHeader 336,SOH000336,2020-12-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c195510c76fb5592a46a7d381e8b3013c195510c76fb5592a46a7d381e8b3013
337,SOH000337,111,145,19,208,7,2,1,Orion SalesOrderHeader 337,SOH000337,2020-12-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,995b09ba2483502896ffc34eaaa94137995b09ba2483502896ffc34eaaa94137
338,SOH000338,239,288,310,63,3,8,3,Orion SalesOrderHeader 338,SOH000338,2020-12-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d1436a6878255ea0b48d2cf359f9dafed1436a6878255ea0b48d2cf359f9dafe
339,SOH000339,33,216,484,184,10,2,4,Ion SalesOrderHeader 339,SOH000339,2020-12-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d850853c3cff53e1b6155ff6fde8a7b5d850853c3cff53e1b6155ff6fde8a7b5
340,SOH000340,274,-1,400,420,1,8,1,Northstar SalesOrderHeader 340,SOH000340,2020-12-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2278a05c45b05c5395dbc5dd699889242278a05c45b05c5395dbc5dd69988924
341,SOH000341,179,93,4,266,11,4,4,Northstar SalesOrderHeader 341,SOH000341,2020-12-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6fc3010b5990529ebefe8b99899b46a66fc3010b5990529ebefe8b99899b46a6
342,SOH000342,409,318,269,386,3,1,1,Atlas SalesOrderHeader 342,SOH000342,2020-12-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e7c45e28c6065735bef157a05863cc23e7c45e28c6065735bef157a05863cc23
343,SOH000343,172,332,215,362,11,5,3,Summit SalesOrderHeader 343,SOH000343,2020-12-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,00348e182c3e58378fb9ca841be4607e00348e182c3e58378fb9ca841be4607e
344,SOH000344,381,269,426,479,9,8,2,Ion SalesOrderHeader 344,SOH000344,2020-12-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,82c1e9d19b0656b587152c45ced97f5a82c1e9d19b0656b587152c45ced97f5a
345,SOH000345,155,309,122,7,1,5,3,Harbor SalesOrderHeader 345,SOH000345,2020-12-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9d029d08c34d5a608074f8cd3a9911b59d029d08c34d5a608074f8cd3a9911b5
346,SOH000346,278,84,337,148,10,8,1,Northstar SalesOrderHeader 346,SOH000346,2020-12-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8c5087fc6e125a3e86605cd147bd1c488c5087fc6e125a3e86605cd147bd1c48
347,SOH000347,403,180,63,374,9,5,1,Ion SalesOrderHeader 347,SOH000347,2020-12-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f84678fcbb6b582099599f8e654e46ecf84678fcbb6b582099599f8e654e46ec
348,SOH000348,10,242,287,466,2,6,2,Willow SalesOrderHeader 348,SOH000348,2020-12-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,059359c3c8e95e119b76970ec417f486059359c3c8e95e119b76970ec417f486
349,SOH000349,148,310,483,470,14,3,1,Pioneer SalesOrderHeader 349,SOH000349,2020-12-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7f116b3c325d524fa52d85bf641726707f116b3c325d524fa52d85bf64172670
350,SOH000350,63,331,317,310,1,7,3,Evergreen SalesOrderHeader 350,SOH000350,2020-12-16,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7599b2b7ac51587d967b3e65292a069d7599b2b7ac51587d967b3e65292a069d
351,SOH000351,195,156,428,152,2,3,3,Zenith SalesOrderHeader 351,SOH000351,2020-12-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,66029cf365de5bfcbbaa36c8ffef7e3f66029cf365de5bfcbbaa36c8ffef7e3f
352,SOH000352,419,20,404,95,10,4,5,Granite SalesOrderHeader 352,SOH000352,2020-12-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f383a0e0f3ab534fbdfee4345d653e2af383a0e0f3ab534fbdfee4345d653e2a
353,SOH000353,212,77,243,42,8,3,5,Beacon SalesOrderHeader 353,SOH000353,2020-12-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,369b8065d5525ab6850de126027c4de8369b8065d5525ab6850de126027c4de8
354,SOH000354,219,276,107,468,4,5,3,Meridian SalesOrderHeader 354,SOH000354,2020-12-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c737671f23295b2287e101edecafd3adc737671f23295b2287e101edecafd3ad
355,SOH000355,211,2,72,238,13,8,1,Keystone SalesOrderHeader 355,SOH000355,2020-12-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,aa042609c2e9599596c156c55d9d9e3caa042609c2e9599596c156c55d9d9e3c
356,SOH000356,384,232,117,30,12,6,1,Liberty SalesOrderHeader 356,SOH000356,2020-12-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e80f77cc10a65a6e84dd928e1e97220be80f77cc10a65a6e84dd928e1e97220b
357,SOH000357,220,-1,267,24,8,3,5,Harbor SalesOrderHeader 357,SOH000357,2020-12-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8a68510c5d555c9b91e9d10a55de6e5e8a68510c5d555c9b91e9d10a55de6e5e
358,SOH000358,265,84,384,142,1,2,2,Delta SalesOrderHeader 358,SOH000358,2020-12-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b8bb9734c3e35c9991e6124f114fdae1b8bb9734c3e35c9991e6124f114fdae1
359,SOH000359,172,264,472,281,10,6,3,Harbor SalesOrderHeader 359,SOH000359,2020-12-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,648101dc4630506fbbcae14ef604aa31648101dc4630506fbbcae14ef604aa31
360,SOH000360,398,251,258,152,8,4,5,Granite SalesOrderHeader 360,SOH000360,2020-12-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,256d92668dee54c9b7fb765a279eab2e256d92668dee54c9b7fb765a279eab2e
361,SOH000361,337,113,165,336,11,3,5,Junction SalesOrderHeader 361,SOH000361,2020-12-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cf18157e416e59e288e3658b2240ef39cf18157e416e59e288e3658b2240ef39
362,SOH000362,272,24,335,54,1,7,3,Northstar SalesOrderHeader 362,SOH000362,2020-12-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2eda5d4e01d057b7a87053ec28bbbcc22eda5d4e01d057b7a87053ec28bbbcc2
363,SOH000363,1,145,184,339,6,4,4,Quartz SalesOrderHeader 363,SOH000363,2020-12-29,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bd1f948e8f775138ad6ac3772365d3b4bd1f948e8f775138ad6ac3772365d3b4
364,SOH000364,41,186,209,194,10,8,1,Northstar SalesOrderHeader 364,SOH000364,2020-12-30,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4b4761d43b17517da2d7ff0ffb8ad86b4b4761d43b17517da2d7ff0ffb8ad86b
365,SOH000365,94,287,174,394,14,8,2,Meridian SalesOrderHeader 365,SOH000365,2020-12-31,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1895c44a9fdf5f71ae59b43a84a5e4c21895c44a9fdf5f71ae59b43a84a5e4c2
366,SOH000366,477,196,149,467,13,6,2,Willow SalesOrderHeader 366,SOH000366,2021-01-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,360e10f0e0e6595a9597a3d096ac2c6b360e10f0e0e6595a9597a3d096ac2c6b
367,SOH000367,208,269,67,55,3,3,5,Harbor SalesOrderHeader 367,SOH000367,2021-01-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cfcae50d960f503d83e6e3232d3931d6cfcae50d960f503d83e6e3232d3931d6
368,SOH000368,233,263,4,121,12,4,5,Granite SalesOrderHeader 368,SOH000368,2021-01-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a0e883fe46d1533582b2b34a5e53954ca0e883fe46d1533582b2b34a5e53954c
369,SOH000369,40,246,147,40,12,1,5,Zenith SalesOrderHeader 369,SOH000369,2021-01-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4add31892e7c510780a80b6a1a97da714add31892e7c510780a80b6a1a97da71
370,SOH000370,389,336,453,266,8,6,2,Titan SalesOrderHeader 370,SOH000370,2021-01-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,93e396f5a4125437905cfc9017c276d693e396f5a4125437905cfc9017c276d6
371,SOH000371,310,193,352,239,12,1,3,Willow SalesOrderHeader 371,SOH000371,2021-01-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,015a4d9f8c3c55619b85baa7c9b15a04015a4d9f8c3c55619b85baa7c9b15a04
372,SOH000372,227,296,226,243,8,2,2,Delta SalesOrderHeader 372,SOH000372,2021-01-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a083e533e8575c5a844e6cd0e126c026a083e533e8575c5a844e6cd0e126c026
373,SOH000373,331,4,255,420,10,6,1,Northstar SalesOrderHeader 373,SOH000373,2021-01-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5171e3aedcc95a9b9fe4e75293319aba5171e3aedcc95a9b9fe4e75293319aba
374,SOH000374,50,-1,84,395,12,5,1,Ion SalesOrderHeader 374,SOH000374,2021-01-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fc2b2404674e51f08cbef09fbc0b720cfc2b2404674e51f08cbef09fbc0b720c
375,SOH000375,98,58,223,81,9,3,5,Summit SalesOrderHeader 375,SOH000375,2021-01-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eea86599acbc51e5995d876fb9309a52eea86599acbc51e5995d876fb9309a52
376,SOH000376,27,274,489,252,13,4,1,Delta SalesOrderHeader 376,SOH000376,2021-01-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bf166315b05858489604f3ae90d35eedbf166315b05858489604f3ae90d35eed
377,SOH000377,80,270,108,341,9,7,3,Granite SalesOrderHeader 377,SOH000377,2021-01-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,64fbf94ade205cb8a4f84aa04c324ec964fbf94ade205cb8a4f84aa04c324ec9
378,SOH000378,107,215,419,392,13,7,4,Quartz SalesOrderHeader 378,SOH000378,2021-01-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d5c4a37c15185be8a076fd270921457ed5c4a37c15185be8a076fd270921457e
