RoutingHeaderKey,RoutingNumber,ProductKey,RoutingOperationTypeKey,EngineeringLifecycleStatusKey,RoutingHeaderName,RevisionCode,ActiveFlag,StandardValue,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
311,RH000311,247,36,7,Riverton RoutingHeader 311,RH000311,1,436.0700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a4270b0264e35fcc94eb369ea2a70eb5a4270b0264e35fcc94eb369ea2a70eb5
312,RH000312,201,226,10,Orion RoutingHeader 312,RH000312,1,437.4400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3bb9ecef0dda5e90a59280c6d91c2ebc3bb9ecef0dda5e90a59280c6d91c2ebc
313,RH000313,128,247,4,Northstar RoutingHeader 313,RH000313,1,438.8100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7d2103676e03527dad603e3e732e46147d2103676e03527dad603e3e732e4614
314,RH000314,49,111,10,Junction RoutingHeader 314,RH000314,1,440.1800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4315d661ccda580dbdb825630a60178c4315d661ccda580dbdb825630a60178c
315,RH000315,146,6,10,Harbor RoutingHeader 315,RH000315,0,441.5500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,872e383167e95eeca80903bbdfc804b2872e383167e95eeca80903bbdfc804b2
316,RH000316,129,39,2,Keystone RoutingHeader 316,RH000316,1,442.9200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,198afe6b45625922b57d3b8bf25a1f16198afe6b45625922b57d3b8bf25a1f16
317,RH000317,403,28,5,Evergreen RoutingHeader 317,RH000317,1,444.2900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3b6297d7da79556a951bdafb9977e6463b6297d7da79556a951bdafb9977e646
318,RH000318,73,494,4,Meridian RoutingHeader 318,RH000318,1,445.6600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e96f033699d75c31a65ff0ea3d061a72e96f033699d75c31a65ff0ea3d061a72
319,RH000319,114,259,5,Northstar RoutingHeader 319,RH000319,1,447.0300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,beb2c6279faa51dba94164d55679a38fbeb2c6279faa51dba94164d55679a38f
320,RH000320,481,390,1,Cedar RoutingHeader 320,RH000320,0,448.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,719497589274567e8ce703ad0e988678719497589274567e8ce703ad0e988678
321,RH000321,416,166,4,Northstar RoutingHeader 321,RH000321,1,449.7700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2d87dfa6b4ec5b7195a753cbd0ea041c2d87dfa6b4ec5b7195a753cbd0ea041c
322,RH000322,483,302,3,Ion RoutingHeader 322,RH000322,1,451.1400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,df7db4de57475c6da017b10700db9159df7db4de57475c6da017b10700db9159
323,RH000323,484,72,10,Riverton RoutingHeader 323,RH000323,1,452.5100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1e260dc3e9b15c08b26a19d144f4b1871e260dc3e9b15c08b26a19d144f4b187
324,RH000324,267,20,5,Unity RoutingHeader 324,RH000324,1,453.8800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b66edf824c525913afe66761de1147eab66edf824c525913afe66761de1147ea
325,RH000325,8,479,7,Willow RoutingHeader 325,RH000325,0,455.2500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fbe6021b87d75c7c8b756cd45132ff56fbe6021b87d75c7c8b756cd45132ff56
326,RH000326,100,101,4,Zenith RoutingHeader 326,RH000326,1,456.6200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f30d84f1f52b5e74850a246888bcde6cf30d84f1f52b5e74850a246888bcde6c
327,RH000327,282,462,5,Titan RoutingHeader 327,RH000327,1,457.9900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6b31447726805a69b9797d9d22f8db5e6b31447726805a69b9797d9d22f8db5e
328,RH000328,377,170,9,Keystone RoutingHeader 328,RH000328,1,459.3600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,74cee7b6265a56288be7f24287fe73b974cee7b6265a56288be7f24287fe73b9
329,RH000329,247,201,5,Meridian RoutingHeader 329,RH000329,1,460.7300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,13eb07e307385860a50b5651417ed6ca13eb07e307385860a50b5651417ed6ca
330,RH000330,261,485,4,Pioneer RoutingHeader 330,RH000330,0,462.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,62a2b7702c2b51818e87d5f4b0e302c062a2b7702c2b51818e87d5f4b0e302c0
331,RH000331,396,375,2,Willow RoutingHeader 331,RH000331,1,463.4700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6f42275847dd5477ac50990c4e71b33a6f42275847dd5477ac50990c4e71b33a
332,RH000332,386,390,3,Vertex RoutingHeader 332,RH000332,1,464.8400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bda8ddda53af53ed980a868da48c33dcbda8ddda53af53ed980a868da48c33dc
333,RH000333,91,109,1,Forge RoutingHeader 333,RH000333,1,466.2100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ea077e34662459488e7a5461d282700bea077e34662459488e7a5461d282700b
334,RH000334,38,120,2,Beacon RoutingHeader 334,RH000334,1,467.5800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,67a005b4a9dd5ab6a2118d617708d5bf67a005b4a9dd5ab6a2118d617708d5bf
335,RH000335,494,77,7,Zenith RoutingHeader 335,RH000335,0,468.9500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,19b7b1f38a3e5205ae0515f0b4b595a419b7b1f38a3e5205ae0515f0b4b595a4
336,RH000336,349,72,8,Summit RoutingHeader 336,RH000336,1,470.3200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cfbff3e79eb95e448da795dcc0c11fcecfbff3e79eb95e448da795dcc0c11fce
337,RH000337,211,475,4,Delta RoutingHeader 337,RH000337,1,471.6900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1ef3cc58a75554abb19a7b301ae81c531ef3cc58a75554abb19a7b301ae81c53
338,RH000338,197,345,6,Keystone RoutingHeader 338,RH000338,1,473.0600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d6999914d8c256478430b5c7d5b685d3d6999914d8c256478430b5c7d5b685d3
339,RH000339,121,231,1,Delta RoutingHeader 339,RH000339,1,474.4300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c5d85e3bfb2153aba0deef5fb466791bc5d85e3bfb2153aba0deef5fb466791b
340,RH000340,280,409,4,Quartz RoutingHeader 340,RH000340,0,475.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ca41e744cdcd54aca009190400d0a55fca41e744cdcd54aca009190400d0a55f
341,RH000341,93,273,6,Zenith RoutingHeader 341,RH000341,1,477.1700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d68ca75665b0522d91d611558c57f0cfd68ca75665b0522d91d611558c57f0cf
342,RH000342,330,149,10,Harbor RoutingHeader 342,RH000342,1,478.5400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ce119687edda5c06a51efe241f69625bce119687edda5c06a51efe241f69625b
343,RH000343,61,51,10,Willow RoutingHeader 343,RH000343,1,479.9100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,49aac613359a50c59a06e4a7670fe2f449aac613359a50c59a06e4a7670fe2f4
344,RH000344,471,474,10,Beacon RoutingHeader 344,RH000344,1,481.2800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,52c2cca636235217b42c101e810a3c5852c2cca636235217b42c101e810a3c58
345,RH000345,431,72,9,Atlas RoutingHeader 345,RH000345,0,482.6500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2bab1acf0ace5497bfc1cc94551222002bab1acf0ace5497bfc1cc9455122200
346,RH000346,119,128,1,Orion RoutingHeader 346,RH000346,1,484.0200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e9432e423da75f148eff94bed812f03fe9432e423da75f148eff94bed812f03f
347,RH000347,172,47,10,Atlas RoutingHeader 347,RH000347,1,485.3900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0f37b8574d635454a73fb0c08bfeaf630f37b8574d635454a73fb0c08bfeaf63
348,RH000348,378,196,8,Vertex RoutingHeader 348,RH000348,1,486.7600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dcb8f6f8b6db50508b022a631d72c1fcdcb8f6f8b6db50508b022a631d72c1fc
349,RH000349,23,459,5,Pioneer RoutingHeader 349,RH000349,1,488.1300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ee854028d48b5503b1476b31067c2260ee854028d48b5503b1476b31067c2260
350,RH000350,392,410,8,Harbor RoutingHeader 350,RH000350,0,489.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e38ea037363859d893f496ce349a19f4e38ea037363859d893f496ce349a19f4
351,RH000351,248,406,9,Riverton RoutingHeader 351,RH000351,1,490.8700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9e318fb6e4fe55549c729ffa75793eae9e318fb6e4fe55549c729ffa75793eae
352,RH000352,174,298,10,Northstar RoutingHeader 352,RH000352,1,492.2400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,23dd1a31ad3551b795ac5403208eba5423dd1a31ad3551b795ac5403208eba54
353,RH000353,441,486,6,Orion RoutingHeader 353,RH000353,1,493.6100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1f2baf2b4f265b86b85d125849ee9cf81f2baf2b4f265b86b85d125849ee9cf8
354,RH000354,55,17,5,Zenith RoutingHeader 354,RH000354,1,494.9800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6e8c97cedc59536093741f42e7f4475c6e8c97cedc59536093741f42e7f4475c
355,RH000355,248,156,7,Keystone RoutingHeader 355,RH000355,0,496.3500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fef7515d1254570bb5dc7986611cf6ecfef7515d1254570bb5dc7986611cf6ec
356,RH000356,263,292,9,Harbor RoutingHeader 356,RH000356,1,497.7200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,01c0972b815c56958d596157ca6c7f7c01c0972b815c56958d596157ca6c7f7c
357,RH000357,127,283,9,Riverton RoutingHeader 357,RH000357,1,499.0900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7af5d6d7b46653779a8714d67306bdd87af5d6d7b46653779a8714d67306bdd8
358,RH000358,220,70,1,Liberty RoutingHeader 358,RH000358,1,500.4600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3ca193ce6e1d5b959de3aebcd839de9d3ca193ce6e1d5b959de3aebcd839de9d
359,RH000359,493,407,6,Keystone RoutingHeader 359,RH000359,1,501.8300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8550d42b3b7b50c6997a5cc49402b2c48550d42b3b7b50c6997a5cc49402b2c4
360,RH000360,116,311,1,Ion RoutingHeader 360,RH000360,0,503.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,20a0b00cdd995ca79f2a9506ef62ff9820a0b00cdd995ca79f2a9506ef62ff98
361,RH000361,301,109,5,Junction RoutingHeader 361,RH000361,1,504.5700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8b36131a39df57b69662bd1dfbafd1828b36131a39df57b69662bd1dfbafd182
362,RH000362,204,419,10,Orion RoutingHeader 362,RH000362,1,505.9400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,95d59ad52171580bbf600f66fdd2c67195d59ad52171580bbf600f66fdd2c671
363,RH000363,256,353,10,Atlas RoutingHeader 363,RH000363,1,507.3100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f5878d1ac56b53c59ff8640fca36a812f5878d1ac56b53c59ff8640fca36a812
364,RH000364,96,448,4,Cedar RoutingHeader 364,RH000364,1,508.6800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f07cce52b19d5e6aa24a5ba9cd5bc8f8f07cce52b19d5e6aa24a5ba9cd5bc8f8
365,RH000365,480,256,10,Northstar RoutingHeader 365,RH000365,0,510.0500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f8cb424c5ae15d019eef7831a93f25d7f8cb424c5ae15d019eef7831a93f25d7
366,RH000366,396,9,10,Meridian RoutingHeader 366,RH000366,1,511.4200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,24a92bd862b858328ff6638048cabf1e24a92bd862b858328ff6638048cabf1e
367,RH000367,136,223,7,Northstar RoutingHeader 367,RH000367,1,512.7900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ffe00c64e4a05817a3c1c6e7ecf19696ffe00c64e4a05817a3c1c6e7ecf19696
368,RH000368,12,370,1,Harbor RoutingHeader 368,RH000368,1,514.1600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e9a89d5dc04d52bc822c576568bc39ffe9a89d5dc04d52bc822c576568bc39ff
369,RH000369,194,359,10,Summit RoutingHeader 369,RH000369,1,515.5300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d26dbc6a9bf05780a0cab01f285754b9d26dbc6a9bf05780a0cab01f285754b9
370,RH000370,348,197,6,Summit RoutingHeader 370,RH000370,0,516.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,33acc02e4039515ea2cb765ef3a5754433acc02e4039515ea2cb765ef3a57544
371,RH000371,173,466,7,Riverton RoutingHeader 371,RH000371,1,518.2700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6cc54eb0c30556b19e3636ee54e854e46cc54eb0c30556b19e3636ee54e854e4
372,RH000372,57,319,9,Northstar RoutingHeader 372,RH000372,1,519.6400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3001d80bec16515bb83916ac19d6607b3001d80bec16515bb83916ac19d6607b
373,RH000373,264,39,3,Liberty RoutingHeader 373,RH000373,1,521.0100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e57198141db6523f9af9edec30c27315e57198141db6523f9af9edec30c27315
374,RH000374,307,430,6,Quartz RoutingHeader 374,RH000374,1,522.3800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,037a5e2102155c00bfea24ecd00be497037a5e2102155c00bfea24ecd00be497
375,RH000375,282,417,8,Liberty RoutingHeader 375,RH000375,0,523.7500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3ebdaa87f8455b49b791f27494b6c6933ebdaa87f8455b49b791f27494b6c693
376,RH000376,218,289,5,Harbor RoutingHeader 376,RH000376,1,525.1200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,94d364d3ae0b55b396c1f59d2d642ca694d364d3ae0b55b396c1f59d2d642ca6
377,RH000377,368,223,1,Granite RoutingHeader 377,RH000377,1,526.4900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,955f3932406051c1974776b935cc0513955f3932406051c1974776b935cc0513
378,RH000378,331,280,9,Ion RoutingHeader 378,RH000378,1,527.8600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3601ef25d2755bd283c8de85be5648a33601ef25d2755bd283c8de85be5648a3
379,RH000379,267,62,4,Beacon RoutingHeader 379,RH000379,1,529.2300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,12dac4db53f85920affd35d798e566ab12dac4db53f85920affd35d798e566ab
380,RH000380,97,158,6,Northstar RoutingHeader 380,RH000380,0,530.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,45bc2f096e6854dabe0449ab109d6b8545bc2f096e6854dabe0449ab109d6b85
381,RH000381,310,397,9,Keystone RoutingHeader 381,RH000381,1,531.9700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a980f05866e75dcba118509da2e0ccf3a980f05866e75dcba118509da2e0ccf3
382,RH000382,386,398,2,Unity RoutingHeader 382,RH000382,1,533.3400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3b98534663dd597689c07d455c9695f33b98534663dd597689c07d455c9695f3
383,RH000383,228,70,1,Northstar RoutingHeader 383,RH000383,1,534.7100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,36269d4956b152c4bb2bde59cdb011e636269d4956b152c4bb2bde59cdb011e6
384,RH000384,43,330,10,Orion RoutingHeader 384,RH000384,1,536.0800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,35e5265132b5577eb352018cb40faf0535e5265132b5577eb352018cb40faf05
385,RH000385,126,119,4,Pioneer RoutingHeader 385,RH000385,0,537.4500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4bc36497afb056e693f6fdb2c3e027784bc36497afb056e693f6fdb2c3e02778
386,RH000386,213,209,3,Unity RoutingHeader 386,RH000386,1,538.8200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3a673c6a6479536ca2eefaec16b2cedb3a673c6a6479536ca2eefaec16b2cedb
387,RH000387,295,459,4,Ion RoutingHeader 387,RH000387,1,540.1900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7fc84cc3cb735632b8957f179c8bbb1f7fc84cc3cb735632b8957f179c8bbb1f
388,RH000388,102,103,2,Evergreen RoutingHeader 388,RH000388,1,541.5600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cdf08ac4ebfe567c9ed6a4ddf916b5ddcdf08ac4ebfe567c9ed6a4ddf916b5dd
389,RH000389,146,233,4,Cedar RoutingHeader 389,RH000389,1,542.9300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a35122342c425fb98a3f76d36c75d228a35122342c425fb98a3f76d36c75d228
390,RH000390,385,185,3,Unity RoutingHeader 390,RH000390,0,544.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3e29ae4337465e1981720eb10217b60f3e29ae4337465e1981720eb10217b60f
391,RH000391,185,214,1,Pioneer RoutingHeader 391,RH000391,1,545.6700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e230faed42335e7eb23fe7a445297024e230faed42335e7eb23fe7a445297024
392,RH000392,70,168,9,Unity RoutingHeader 392,RH000392,1,547.0400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7efe8aa511fd5200a3f77222664eb4c07efe8aa511fd5200a3f77222664eb4c0
393,RH000393,205,179,9,Keystone RoutingHeader 393,RH000393,1,548.4100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c76c36451ce45b88b0076785e8844dc0c76c36451ce45b88b0076785e8844dc0
394,RH000394,387,219,2,Vertex RoutingHeader 394,RH000394,1,549.7800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,648ec54979b25b30ad17c5e12d7c2355648ec54979b25b30ad17c5e12d7c2355
395,RH000395,413,214,10,Atlas RoutingHeader 395,RH000395,0,551.1500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,69b2cf7cd2de5cad843794902915c9c869b2cf7cd2de5cad843794902915c9c8
396,RH000396,47,311,7,Ion RoutingHeader 396,RH000396,1,552.5200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,deabaffcbd065006be1c7459080046eedeabaffcbd065006be1c7459080046ee
397,RH000397,313,36,3,Delta RoutingHeader 397,RH000397,1,553.8900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,96a7e2077de956f08265eb3a3a79a59396a7e2077de956f08265eb3a3a79a593
398,RH000398,192,332,10,Meridian RoutingHeader 398,RH000398,1,555.2600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c911ab793ed4528080e2fe2945e6f54fc911ab793ed4528080e2fe2945e6f54f
399,RH000399,482,290,6,Atlas RoutingHeader 399,RH000399,1,556.6300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0c574b95e5e958569b11dff2b23c55a70c574b95e5e958569b11dff2b23c55a7
400,RH000400,425,100,8,Beacon RoutingHeader 400,RH000400,0,558.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,98b88d85d48059dd9d9f989ae3c6dea498b88d85d48059dd9d9f989ae3c6dea4
401,RH000401,209,227,5,Keystone RoutingHeader 401,RH000401,1,559.3700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,468d15343f6e5d799421777d6b2b92da468d15343f6e5d799421777d6b2b92da
402,RH000402,114,361,3,Atlas RoutingHeader 402,RH000402,1,560.7400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e867ae2787675ccaacea7eadda09ad73e867ae2787675ccaacea7eadda09ad73
403,RH000403,169,221,9,Cedar RoutingHeader 403,RH000403,1,562.1100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4eba5beaf508565cbbe8109afda46f584eba5beaf508565cbbe8109afda46f58
404,RH000404,274,77,3,Quartz RoutingHeader 404,RH000404,1,563.4800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,70f3f839c13958b0b25e09202c7d04ec70f3f839c13958b0b25e09202c7d04ec
405,RH000405,439,103,9,Keystone RoutingHeader 405,RH000405,0,564.8500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f7f1e1e2a9d15b99b025a751228290f1f7f1e1e2a9d15b99b025a751228290f1
406,RH000406,284,25,2,Titan RoutingHeader 406,RH000406,1,566.2200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ef008f2835e9501f9b294829a9d2ca9fef008f2835e9501f9b294829a9d2ca9f
407,RH000407,426,130,7,Atlas RoutingHeader 407,RH000407,1,567.5900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,551b0a5b8fb15db6ba5dd268c0d71ee3551b0a5b8fb15db6ba5dd268c0d71ee3
408,RH000408,269,165,8,Zenith RoutingHeader 408,RH000408,1,568.9600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,96ecd9930b635a3f8a5f0ec1df9b2aa996ecd9930b635a3f8a5f0ec1df9b2aa9
409,RH000409,369,475,6,Liberty RoutingHeader 409,RH000409,1,570.3300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3288724886835ae891d4d81de78635f43288724886835ae891d4d81de78635f4
410,RH000410,142,135,10,Liberty RoutingHeader 410,RH000410,0,571.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5b953fb314575d0e963c78aa99b57da25b953fb314575d0e963c78aa99b57da2
411,RH000411,311,23,10,Keystone RoutingHeader 411,RH000411,1,573.0700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3b2ab5b5ba935e069ea1e2d7bc2f23bf3b2ab5b5ba935e069ea1e2d7bc2f23bf
412,RH000412,235,61,10,Keystone RoutingHeader 412,RH000412,1,574.4400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,da8418e464af5fccb2cc0d2b28f53760da8418e464af5fccb2cc0d2b28f53760
413,RH000413,265,15,3,Evergreen RoutingHeader 413,RH000413,1,575.8100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,19b3f36c2a2e5bb89a9d6f93ea732fd219b3f36c2a2e5bb89a9d6f93ea732fd2
414,RH000414,7,485,1,Orion RoutingHeader 414,RH000414,1,577.1800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0493290f5b4059659a504ce379f1ec5c0493290f5b4059659a504ce379f1ec5c
