ProductionCrewKey,ProductionCrewCode,ProductionCrewRoleKey,CostCenterKey,ProductionCrewName,RevisionCode,ActiveFlag,StandardValue,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
318,PC000318,394,331,Vertex ProductionCrew 318,PC000318,1,445.6600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3886f3f32da25b7f85278f03cf7efa1a3886f3f32da25b7f85278f03cf7efa1a
319,PC000319,273,303,Delta ProductionCrew 319,PC000319,1,447.0300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,85169e659e685118b43152355ed5dfe885169e659e685118b43152355ed5dfe8
320,PC000320,214,399,Junction ProductionCrew 320,PC000320,0,448.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,17cf7e51f2e759799fcb684f566d62ee17cf7e51f2e759799fcb684f566d62ee
321,PC000321,97,175,Atlas ProductionCrew 321,PC000321,1,449.7700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,69d4187877f455adba39889a98380a6e69d4187877f455adba39889a98380a6e
322,PC000322,190,345,Summit ProductionCrew 322,PC000322,1,451.1400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d10fa5c397be59f184b70c667fb826f4d10fa5c397be59f184b70c667fb826f4
323,PC000323,149,145,Granite ProductionCrew 323,PC000323,1,452.5100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c352af643e9f5b38a4797acdc1ed9978c352af643e9f5b38a4797acdc1ed9978
324,PC000324,129,272,Unity ProductionCrew 324,PC000324,1,453.8800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d445b1b4e1fb59d19bcfcc9f2dbe6dd3d445b1b4e1fb59d19bcfcc9f2dbe6dd3
325,PC000325,452,145,Junction ProductionCrew 325,PC000325,0,455.2500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,49c1f69af8655576806def3d0e91401d49c1f69af8655576806def3d0e91401d
326,PC000326,124,67,Keystone ProductionCrew 326,PC000326,1,456.6200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5038a959c27b5981a2953c25b62c49715038a959c27b5981a2953c25b62c4971
327,PC000327,179,358,Evergreen ProductionCrew 327,PC000327,1,457.9900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ba78f7da787d572fb0feac4ebda41c94ba78f7da787d572fb0feac4ebda41c94
328,PC000328,172,79,Meridian ProductionCrew 328,PC000328,1,459.3600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,08f661c0c41e54679c8b14324cdee94908f661c0c41e54679c8b14324cdee949
329,PC000329,131,36,Vertex ProductionCrew 329,PC000329,1,460.7300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,16ae32b5bc1557b781b28a8d9cdfbd6616ae32b5bc1557b781b28a8d9cdfbd66
330,PC000330,327,414,Ion ProductionCrew 330,PC000330,0,462.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6fbd671f3b9959d186b4430e54152f086fbd671f3b9959d186b4430e54152f08
331,PC000331,388,214,Junction ProductionCrew 331,PC000331,1,463.4700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,501e615436ee5dc38636d564b929f3ca501e615436ee5dc38636d564b929f3ca
332,PC000332,153,301,Harbor ProductionCrew 332,PC000332,1,464.8400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ce1e3b891ce6557aa2cb02a027de651dce1e3b891ce6557aa2cb02a027de651d
333,PC000333,434,98,Vertex ProductionCrew 333,PC000333,1,466.2100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,26c4b18d59355d41bcd6b6188d1cdb1f26c4b18d59355d41bcd6b6188d1cdb1f
334,PC000334,103,126,Zenith ProductionCrew 334,PC000334,1,467.5800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,404dd54e145958f68c276f4c54b67f4f404dd54e145958f68c276f4c54b67f4f
335,PC000335,196,372,Evergreen ProductionCrew 335,PC000335,0,468.9500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,575d9b08229e548bb476fc9f4e18a521575d9b08229e548bb476fc9f4e18a521
336,PC000336,179,103,Granite ProductionCrew 336,PC000336,1,470.3200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fc9ca6dc699d57dfa37f8b1c9d48714bfc9ca6dc699d57dfa37f8b1c9d48714b
337,PC000337,40,74,Junction ProductionCrew 337,PC000337,1,471.6900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f3084cce8ea154c2b0ccd11a7ae7dadaf3084cce8ea154c2b0ccd11a7ae7dada
338,PC000338,39,461,Willow ProductionCrew 338,PC000338,1,473.0600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5a3f32c4d7025a0bb3bf95643805a0c25a3f32c4d7025a0bb3bf95643805a0c2
339,PC000339,419,445,Keystone ProductionCrew 339,PC000339,1,474.4300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8f23fda92fda5f63b8248e860c5126098f23fda92fda5f63b8248e860c512609
340,PC000340,271,61,Summit ProductionCrew 340,PC000340,0,475.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,130dd0b34ed15e048d88f53cc5b4b5cf130dd0b34ed15e048d88f53cc5b4b5cf
341,PC000341,276,266,Harbor ProductionCrew 341,PC000341,1,477.1700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3b9ca76c350f5de9bfef62a424bb4aa73b9ca76c350f5de9bfef62a424bb4aa7
342,PC000342,470,183,Ion ProductionCrew 342,PC000342,1,478.5400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d206891f520b58e792ad3d54294dfaabd206891f520b58e792ad3d54294dfaab
343,PC000343,446,230,Granite ProductionCrew 343,PC000343,1,479.9100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,967a44a7e57f5337a4ebea00cf0d463e967a44a7e57f5337a4ebea00cf0d463e
344,PC000344,81,34,Forge ProductionCrew 344,PC000344,1,481.2800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0857ca11b0a751b391a7a39b97ab24410857ca11b0a751b391a7a39b97ab2441
345,PC000345,265,321,Willow ProductionCrew 345,PC000345,0,482.6500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d1649008e25b5390b08b63e8e05df2f0d1649008e25b5390b08b63e8e05df2f0
346,PC000346,163,146,Granite ProductionCrew 346,PC000346,1,484.0200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,361149a1e40751cea0d30bfa862ab3a4361149a1e40751cea0d30bfa862ab3a4
347,PC000347,32,384,Atlas ProductionCrew 347,PC000347,1,485.3900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dc5a91fe5c9c5001a73cb2306651f0c1dc5a91fe5c9c5001a73cb2306651f0c1
348,PC000348,336,487,Evergreen ProductionCrew 348,PC000348,1,486.7600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e6df8fc2fd8e52fc908840757da041eae6df8fc2fd8e52fc908840757da041ea
349,PC000349,111,344,Meridian ProductionCrew 349,PC000349,1,488.1300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c2ad8de103a4553f8dfe57361c2192bec2ad8de103a4553f8dfe57361c2192be
350,PC000350,55,18,Granite ProductionCrew 350,PC000350,0,489.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c7b2d2febddb5618a2e26e037943e9d7c7b2d2febddb5618a2e26e037943e9d7
351,PC000351,200,297,Titan ProductionCrew 351,PC000351,1,490.8700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ccfcb011c99f56498f8653d6333e8a31ccfcb011c99f56498f8653d6333e8a31
352,PC000352,195,473,Evergreen ProductionCrew 352,PC000352,1,492.2400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d309313b2b875b4dace34400b8d52464d309313b2b875b4dace34400b8d52464
353,PC000353,323,100,Beacon ProductionCrew 353,PC000353,1,493.6100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ef6c122836755b169bc61ef22e641178ef6c122836755b169bc61ef22e641178
354,PC000354,62,264,Forge ProductionCrew 354,PC000354,1,494.9800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d6200aab3a025886830e8cc0ddb6b364d6200aab3a025886830e8cc0ddb6b364
355,PC000355,470,142,Zenith ProductionCrew 355,PC000355,0,496.3500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,199692083a685033a37b6f284470d638199692083a685033a37b6f284470d638
356,PC000356,301,428,Summit ProductionCrew 356,PC000356,1,497.7200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ef8bb399e3c2557a82d6463dad31233cef8bb399e3c2557a82d6463dad31233c
357,PC000357,91,325,Orion ProductionCrew 357,PC000357,1,499.0900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6667fb278e555e23ba11c27e894a22006667fb278e555e23ba11c27e894a2200
358,PC000358,257,379,Orion ProductionCrew 358,PC000358,1,500.4600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e67e79f3a1675b7384cb761f29cfd3d1e67e79f3a1675b7384cb761f29cfd3d1
359,PC000359,43,215,Summit ProductionCrew 359,PC000359,1,501.8300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,733af685b55250baa690b1cd1e557232733af685b55250baa690b1cd1e557232
360,PC000360,93,70,Forge ProductionCrew 360,PC000360,0,503.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a56471af69f254138b427b1581dbbc43a56471af69f254138b427b1581dbbc43
361,PC000361,255,479,Harbor ProductionCrew 361,PC000361,1,504.5700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eb264ffc1ede56ebaa415ed75ac1160feb264ffc1ede56ebaa415ed75ac1160f
362,PC000362,37,308,Liberty ProductionCrew 362,PC000362,1,505.9400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2a4a83bf602a57aaa0a1b86162b15d012a4a83bf602a57aaa0a1b86162b15d01
363,PC000363,299,363,Beacon ProductionCrew 363,PC000363,1,507.3100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,63b763be742f55328539d0750c07750d63b763be742f55328539d0750c07750d
364,PC000364,268,329,Atlas ProductionCrew 364,PC000364,1,508.6800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,18edfbbd829d5f75a3ea6ea454104fa418edfbbd829d5f75a3ea6ea454104fa4
365,PC000365,431,333,Northstar ProductionCrew 365,PC000365,0,510.0500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cdca3b30fa4a5f4390cda68c042155accdca3b30fa4a5f4390cda68c042155ac
366,PC000366,312,219,Delta ProductionCrew 366,PC000366,1,511.4200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cb8c9a2612af524ca3f471a367ee3182cb8c9a2612af524ca3f471a367ee3182
367,PC000367,209,73,Willow ProductionCrew 367,PC000367,1,512.7900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6727d1913b185406afe0e1c9ab1814956727d1913b185406afe0e1c9ab181495
368,PC000368,21,299,Cedar ProductionCrew 368,PC000368,1,514.1600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bc61b78ba9b35a6586f7700b53d175e6bc61b78ba9b35a6586f7700b53d175e6
369,PC000369,270,292,Beacon ProductionCrew 369,PC000369,1,515.5300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,db162865b8ef53da862134d88a9ecacfdb162865b8ef53da862134d88a9ecacf
370,PC000370,277,343,Zenith ProductionCrew 370,PC000370,0,516.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d7f1f5c1d38a5f1f8c165e37c23cc1ded7f1f5c1d38a5f1f8c165e37c23cc1de
371,PC000371,82,472,Quartz ProductionCrew 371,PC000371,1,518.2700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2b3679d1decc539bb99f70a0bb64c99b2b3679d1decc539bb99f70a0bb64c99b
372,PC000372,366,27,Meridian ProductionCrew 372,PC000372,1,519.6400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,997c6785f05250428819d53c26f20719997c6785f05250428819d53c26f20719
373,PC000373,45,69,Northstar ProductionCrew 373,PC000373,1,521.0100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0aae5117224150dab1823f6ca60002210aae5117224150dab1823f6ca6000221
374,PC000374,16,229,Harbor ProductionCrew 374,PC000374,1,522.3800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cedf623266ce53a6ba8abdf74c6ca1b3cedf623266ce53a6ba8abdf74c6ca1b3
375,PC000375,415,44,Vertex ProductionCrew 375,PC000375,0,523.7500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cb5fd2277d1b562aa6d34312f8b2ff05cb5fd2277d1b562aa6d34312f8b2ff05
376,PC000376,494,112,Keystone ProductionCrew 376,PC000376,1,525.1200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fc9ae61f6ac55b079c7a948dd2d72bc3fc9ae61f6ac55b079c7a948dd2d72bc3
377,PC000377,24,281,Harbor ProductionCrew 377,PC000377,1,526.4900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,66729b03da3151c1b3bebf8a461ff44e66729b03da3151c1b3bebf8a461ff44e
378,PC000378,340,88,Riverton ProductionCrew 378,PC000378,1,527.8600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6d5da7d1f486596eb87a6f29ecc039866d5da7d1f486596eb87a6f29ecc03986
379,PC000379,23,153,Evergreen ProductionCrew 379,PC000379,1,529.2300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,18b9b6e36efb5f5e8f1eaa58bb269f2718b9b6e36efb5f5e8f1eaa58bb269f27
380,PC000380,270,322,Cedar ProductionCrew 380,PC000380,0,530.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0f40a4d2dd045a05822024c689b966330f40a4d2dd045a05822024c689b96633
381,PC000381,243,158,Willow ProductionCrew 381,PC000381,1,531.9700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,50f5d8cb490d57fab1f34b66aa6b61e850f5d8cb490d57fab1f34b66aa6b61e8
382,PC000382,404,229,Northstar ProductionCrew 382,PC000382,1,533.3400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eb8f9c8b9dc657cf9ffcbe46499c5728eb8f9c8b9dc657cf9ffcbe46499c5728
383,PC000383,367,289,Delta ProductionCrew 383,PC000383,1,534.7100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2d5e7639cf6355cc920dc2a6d18aa0082d5e7639cf6355cc920dc2a6d18aa008
384,PC000384,77,390,Titan ProductionCrew 384,PC000384,1,536.0800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,623fa290f7c7504eb108b24d238ad550623fa290f7c7504eb108b24d238ad550
385,PC000385,126,166,Keystone ProductionCrew 385,PC000385,0,537.4500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b611a4d49b955f0bba31c083423e889bb611a4d49b955f0bba31c083423e889b
386,PC000386,496,258,Titan ProductionCrew 386,PC000386,1,538.8200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1f143ac7723e53dda02429a8902e4a9b1f143ac7723e53dda02429a8902e4a9b
387,PC000387,95,485,Summit ProductionCrew 387,PC000387,1,540.1900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c99d11161a4e5c6eb84cf69f3c6ff0f2c99d11161a4e5c6eb84cf69f3c6ff0f2
388,PC000388,1,397,Orion ProductionCrew 388,PC000388,1,541.5600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dce57a3ac7ce5ac29afd90e5845c6e76dce57a3ac7ce5ac29afd90e5845c6e76
389,PC000389,97,21,Titan ProductionCrew 389,PC000389,1,542.9300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d5d3f9355d47589990a2625a3f52bb84d5d3f9355d47589990a2625a3f52bb84
390,PC000390,45,92,Meridian ProductionCrew 390,PC000390,0,544.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f8af9183ebb05672924da5fc3b153d6cf8af9183ebb05672924da5fc3b153d6c
391,PC000391,305,309,Vertex ProductionCrew 391,PC000391,1,545.6700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ed0a2183516f5bb1bbe78bbb1de70ec2ed0a2183516f5bb1bbe78bbb1de70ec2
392,PC000392,92,55,Keystone ProductionCrew 392,PC000392,1,547.0400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2d04aa7fa12c5e82bb869f4a8fafe1da2d04aa7fa12c5e82bb869f4a8fafe1da
393,PC000393,125,5,Willow ProductionCrew 393,PC000393,1,548.4100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,793eb8c58cf7581ba1987651dba512c8793eb8c58cf7581ba1987651dba512c8
394,PC000394,254,79,Forge ProductionCrew 394,PC000394,1,549.7800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9e1e92436bfb5fe28a5493f52a7a04c29e1e92436bfb5fe28a5493f52a7a04c2
395,PC000395,497,297,Zenith ProductionCrew 395,PC000395,0,551.1500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,49b0e145e7c55e80a27f3e8a06c679cb49b0e145e7c55e80a27f3e8a06c679cb
396,PC000396,34,499,Meridian ProductionCrew 396,PC000396,1,552.5200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,34023d5fb95555f7acab5d973522185a34023d5fb95555f7acab5d973522185a
397,PC000397,153,378,Vertex ProductionCrew 397,PC000397,1,553.8900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dbe6a4889f2e59d784523cbc88750e00dbe6a4889f2e59d784523cbc88750e00
398,PC000398,168,459,Unity ProductionCrew 398,PC000398,1,555.2600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2a3684ca7139552792fabf3d829bddfd2a3684ca7139552792fabf3d829bddfd
399,PC000399,54,480,Quartz ProductionCrew 399,PC000399,1,556.6300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7063ec90ca8a5bc98eb346087b431cc77063ec90ca8a5bc98eb346087b431cc7
400,PC000400,51,76,Ion ProductionCrew 400,PC000400,0,558.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,244e0d1449715189930df0e65eb9295c244e0d1449715189930df0e65eb9295c
401,PC000401,264,452,Willow ProductionCrew 401,PC000401,1,559.3700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8ef346f61d1252a18710f8b7d8a764ee8ef346f61d1252a18710f8b7d8a764ee
402,PC000402,407,96,Granite ProductionCrew 402,PC000402,1,560.7400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a8f1673a6150589d9a6eda855d4f3929a8f1673a6150589d9a6eda855d4f3929
403,PC000403,489,3,Atlas ProductionCrew 403,PC000403,1,562.1100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5e18b764b01d53cd830298e7fbfcc8cc5e18b764b01d53cd830298e7fbfcc8cc
404,PC000404,430,420,Forge ProductionCrew 404,PC000404,1,563.4800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,272c581bbfc45ad09f474d86a9e54c4f272c581bbfc45ad09f474d86a9e54c4f
405,PC000405,151,255,Unity ProductionCrew 405,PC000405,0,564.8500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,82384c71cf375e209737b742661b5c1b82384c71cf375e209737b742661b5c1b
406,PC000406,131,416,Titan ProductionCrew 406,PC000406,1,566.2200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,344f5e0cf30b5848b3a5df2f6a4a89f9344f5e0cf30b5848b3a5df2f6a4a89f9
407,PC000407,58,197,Evergreen ProductionCrew 407,PC000407,1,567.5900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fa657a5d82345912a5c9d94c48ea70d5fa657a5d82345912a5c9d94c48ea70d5
408,PC000408,119,386,Forge ProductionCrew 408,PC000408,1,568.9600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d2420b6b7bf955999a8b92d130905bd4d2420b6b7bf955999a8b92d130905bd4
409,PC000409,491,304,Liberty ProductionCrew 409,PC000409,1,570.3300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,57c20a56ac315b85991d62d00353894d57c20a56ac315b85991d62d00353894d
410,PC000410,413,24,Evergreen ProductionCrew 410,PC000410,0,571.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2fca2807561c5f6fa2c2368c265377942fca2807561c5f6fa2c2368c26537794
411,PC000411,150,40,Northstar ProductionCrew 411,PC000411,1,573.0700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5a43824790bd545bb35bbd4e548e91645a43824790bd545bb35bbd4e548e9164
412,PC000412,476,75,Zenith ProductionCrew 412,PC000412,1,574.4400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,718bf7ad94bd5151944dc351f1e661e7718bf7ad94bd5151944dc351f1e661e7
413,PC000413,305,373,Orion ProductionCrew 413,PC000413,1,575.8100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c6df44969fd5524a8f971a0647dcfa98c6df44969fd5524a8f971a0647dcfa98
414,PC000414,382,314,Atlas ProductionCrew 414,PC000414,1,577.1800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,38d1f128f9ec5f8794a193de8fc7d2b338d1f128f9ec5f8794a193de8fc7d2b3
415,PC000415,396,413,Liberty ProductionCrew 415,PC000415,0,578.5500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8e80f6d6a349506c99b7c129f69b1a408e80f6d6a349506c99b7c129f69b1a40
416,PC000416,393,395,Meridian ProductionCrew 416,PC000416,1,579.9200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f95af44222055a61b1435dea0af14c22f95af44222055a61b1435dea0af14c22
417,PC000417,389,379,Riverton ProductionCrew 417,PC000417,1,581.2900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3800e295aab255b8a6e7e0a745c19aeb3800e295aab255b8a6e7e0a745c19aeb
418,PC000418,216,77,Vertex ProductionCrew 418,PC000418,1,582.6600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fc6b056acc1551f89319492b172edbeafc6b056acc1551f89319492b172edbea
419,PC000419,341,285,Delta ProductionCrew 419,PC000419,1,584.0300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8f5bf9899dd65d4aa99b11d87cbbdea88f5bf9899dd65d4aa99b11d87cbbdea8
420,PC000420,125,351,Quartz ProductionCrew 420,PC000420,0,585.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e9f2bfa0b2a35892915884ae149e335fe9f2bfa0b2a35892915884ae149e335f
421,PC000421,121,97,Beacon ProductionCrew 421,PC000421,1,586.7700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,688de9d05a5d5c938dd67b5f6f1cdc86688de9d05a5d5c938dd67b5f6f1cdc86
422,PC000422,255,486,Granite ProductionCrew 422,PC000422,1,588.1400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b6f4fa4c411f524cb7eb8e33c260cfa7b6f4fa4c411f524cb7eb8e33c260cfa7
