SalesCustomerCreditProfileKey,CreditProfileCode,CustomerKey,BusinessUnitKey,SalesCreditStatusKey,CurrencyKey,CreditLimitAmount,ReviewCycleDays,RiskScore,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
346,SCCP000346,350,279,4,3,484.0200,11,346,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dc858211201352828e094bd49b201ef4dc858211201352828e094bd49b201ef4
347,SCCP000347,280,439,1,2,485.3900,12,347,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0ffc0418d7cb5c9bac4415107b387c110ffc0418d7cb5c9bac4415107b387c11
348,SCCP000348,145,175,4,1,486.7600,13,348,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f1eb853e1ed659cc91f0ede115600db3f1eb853e1ed659cc91f0ede115600db3
349,SCCP000349,159,482,2,4,488.1300,14,349,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,41a8106b5e8055398178e608cd36015241a8106b5e8055398178e608cd360152
350,SCCP000350,226,458,2,1,489.5000,15,350,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0bf33b5de1835df1aa8ff080510d7aa40bf33b5de1835df1aa8ff080510d7aa4
351,SCCP000351,110,280,5,5,490.8700,16,351,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ff470a33818b50ac92e12564490dda98ff470a33818b50ac92e12564490dda98
352,SCCP000352,195,163,1,4,492.2400,17,352,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d77a9a33d67b53c4bac6dd2452bf37d1d77a9a33d67b53c4bac6dd2452bf37d1
353,SCCP000353,158,61,8,5,493.6100,18,353,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b7c6bbb3d1385fa69f2c05b3c1f8adbdb7c6bbb3d1385fa69f2c05b3c1f8adbd
354,SCCP000354,334,268,5,3,494.9800,19,354,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,10fbc8ddea44527794f07c550a2308aa10fbc8ddea44527794f07c550a2308aa
355,SCCP000355,165,376,5,4,496.3500,20,355,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1265bada180b588a95ed96c1272ed5b21265bada180b588a95ed96c1272ed5b2
356,SCCP000356,371,44,6,2,497.7200,21,356,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,42850eccc4d75dbfb4f36b2baf3c13ff42850eccc4d75dbfb4f36b2baf3c13ff
357,SCCP000357,188,-1,5,1,499.0900,22,357,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,444098ce8fa552cca582f84fd9497b36444098ce8fa552cca582f84fd9497b36
358,SCCP000358,296,212,1,2,500.4600,23,358,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6bc88b75c41356ffb09cec70d74e8fcd6bc88b75c41356ffb09cec70d74e8fcd
359,SCCP000359,393,456,3,3,501.8300,24,359,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,be618738a54c5358a8100ce58fa042f0be618738a54c5358a8100ce58fa042f0
360,SCCP000360,268,97,8,4,503.2000,25,360,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,525c50d62eba5a89a8dec420d34be5c5525c50d62eba5a89a8dec420d34be5c5
361,SCCP000361,305,381,6,5,504.5700,26,361,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e7e55835421a5e728de5c43567dde372e7e55835421a5e728de5c43567dde372
362,SCCP000362,465,85,1,1,505.9400,27,362,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0b88cb6168c3531e9b5b4e8c34c870450b88cb6168c3531e9b5b4e8c34c87045
363,SCCP000363,150,470,2,4,507.3100,28,363,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,838e94d7deed5cc6bb5c4eca30753896838e94d7deed5cc6bb5c4eca30753896
364,SCCP000364,44,41,7,5,508.6800,1,364,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,436326d244485d1b90dca244bb4a4c15436326d244485d1b90dca244bb4a4c15
365,SCCP000365,257,423,6,5,510.0500,2,365,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bcf259d5f40d5527bd50215d263548b7bcf259d5f40d5527bd50215d263548b7
366,SCCP000366,28,88,7,2,511.4200,3,366,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,344f0875af0b5051849f0b0d87892ca0344f0875af0b5051849f0b0d87892ca0
367,SCCP000367,57,20,1,4,512.7900,4,367,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,10ff0932ba01515585d268a2fcb7f4fc10ff0932ba01515585d268a2fcb7f4fc
368,SCCP000368,262,97,3,5,514.1600,5,368,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5f545a8553575220af50a2f973adfb1f5f545a8553575220af50a2f973adfb1f
369,SCCP000369,69,306,3,2,515.5300,6,369,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,29ef2fe283735380a6a45b787faac28629ef2fe283735380a6a45b787faac286
370,SCCP000370,364,491,3,4,516.9000,7,370,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4b3fc1e0c056526aa7c5ec032fa6bc024b3fc1e0c056526aa7c5ec032fa6bc02
371,SCCP000371,138,87,7,4,518.2700,8,371,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,09e3eb56d94f54b6848f67fe7b17931109e3eb56d94f54b6848f67fe7b179311
372,SCCP000372,334,251,8,2,519.6400,9,372,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6258749e063657eda72cfcb90dc2abf96258749e063657eda72cfcb90dc2abf9
373,SCCP000373,477,384,1,5,521.0100,10,373,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,49899d0e6b825a119850726f390545cc49899d0e6b825a119850726f390545cc
374,SCCP000374,179,-1,5,2,522.3800,11,374,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,67a52524034459ee931264e4722ebb3367a52524034459ee931264e4722ebb33
375,SCCP000375,216,209,1,3,523.7500,12,375,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b1e79a7ca1415e8fa4490c652b38b17eb1e79a7ca1415e8fa4490c652b38b17e
376,SCCP000376,173,45,4,4,525.1200,13,376,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7f466ab58fa6568b9bba0ccb80b6c71b7f466ab58fa6568b9bba0ccb80b6c71b
377,SCCP000377,207,120,7,5,526.4900,14,377,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4fb637d0046d510eaade4a40a15eb4374fb637d0046d510eaade4a40a15eb437
378,SCCP000378,42,422,4,1,527.8600,15,378,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,70251f84bd415212ad1c721c5e8f5f4570251f84bd415212ad1c721c5e8f5f45
379,SCCP000379,386,482,6,2,529.2300,16,379,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e43ee00900d05195a9d887beccbb1ce1e43ee00900d05195a9d887beccbb1ce1
380,SCCP000380,405,387,1,2,530.6000,17,380,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f0851f936182532488439e3d791367f7f0851f936182532488439e3d791367f7
381,SCCP000381,298,142,8,4,531.9700,18,381,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fd75a79d148058bd9b73b10d0eb8156afd75a79d148058bd9b73b10d0eb8156a
382,SCCP000382,143,113,1,2,533.3400,19,382,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d8464bf1977f5e40bc172aa77ab6ad9ad8464bf1977f5e40bc172aa77ab6ad9a
383,SCCP000383,335,437,3,1,534.7100,20,383,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,755333eff26d5ecc9c454bce16d6b6d4755333eff26d5ecc9c454bce16d6b6d4
384,SCCP000384,80,379,7,3,536.0800,21,384,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5297f90b68e25ad0a0cb80b6ee57f6675297f90b68e25ad0a0cb80b6ee57f667
385,SCCP000385,293,484,1,2,537.4500,22,385,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0a3e71b2f0085f87a5db200a7a6cb0010a3e71b2f0085f87a5db200a7a6cb001
386,SCCP000386,393,250,5,5,538.8200,23,386,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ce5cf67f9f955ada9cdcda6a7afb07abce5cf67f9f955ada9cdcda6a7afb07ab
387,SCCP000387,444,16,1,2,540.1900,24,387,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dfbb410d191a5189adcaa48d08e683e4dfbb410d191a5189adcaa48d08e683e4
388,SCCP000388,343,29,3,2,541.5600,25,388,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4009383eed9853198775f91e1dddd13f4009383eed9853198775f91e1dddd13f
389,SCCP000389,61,297,5,2,542.9300,26,389,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f15dfa120ba9572fbd5a2bd181dc32fbf15dfa120ba9572fbd5a2bd181dc32fb
390,SCCP000390,146,142,3,3,544.3000,27,390,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,66464482f61a5a26a2e34dd42941b34466464482f61a5a26a2e34dd42941b344
391,SCCP000391,94,-1,2,1,545.6700,28,391,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8b39a83bd9fa5fddbc3f8027f153c0e88b39a83bd9fa5fddbc3f8027f153c0e8
392,SCCP000392,361,123,1,3,547.0400,1,392,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,031cc119b2775cb6a1139caa2a1853aa031cc119b2775cb6a1139caa2a1853aa
393,SCCP000393,215,372,3,1,548.4100,2,393,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d5653c6d609659d1977641622fd7d270d5653c6d609659d1977641622fd7d270
394,SCCP000394,349,202,1,5,549.7800,3,394,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,38d75ab5cf5e5eff90a1d2db4d3e260938d75ab5cf5e5eff90a1d2db4d3e2609
395,SCCP000395,359,370,4,5,551.1500,4,395,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,06ef0cbff1725b3c8f79a328a5cf652e06ef0cbff1725b3c8f79a328a5cf652e
396,SCCP000396,160,28,4,1,552.5200,5,396,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b85ca18e8e3d5ab1b21c349a977594d4b85ca18e8e3d5ab1b21c349a977594d4
397,SCCP000397,157,227,8,2,553.8900,6,397,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d02ce9d7cb7f5f77a4b071e287b377e6d02ce9d7cb7f5f77a4b071e287b377e6
398,SCCP000398,162,142,6,5,555.2600,7,398,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4ad9cf3a968c550ba63cf9009ed332284ad9cf3a968c550ba63cf9009ed33228
399,SCCP000399,24,78,3,3,556.6300,8,399,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6c7f17ed91e053b698c2bc3ee6a705436c7f17ed91e053b698c2bc3ee6a70543
400,SCCP000400,104,464,5,3,558.0000,9,400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d6e29ee51cff5fb08358fb77321fa3d9d6e29ee51cff5fb08358fb77321fa3d9
401,SCCP000401,361,227,6,2,559.3700,10,401,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0c662e3f44485d33ba2084e08057cab00c662e3f44485d33ba2084e08057cab0
402,SCCP000402,361,343,1,3,560.7400,11,402,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f3254819352054ce9c737d1c17c1a331f3254819352054ce9c737d1c17c1a331
403,SCCP000403,168,276,6,5,562.1100,12,403,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,25b793ce6a875444a829d74b6517046b25b793ce6a875444a829d74b6517046b
404,SCCP000404,128,349,1,4,563.4800,13,404,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e75ec3ef8a6155159f4da9c187b18294e75ec3ef8a6155159f4da9c187b18294
405,SCCP000405,413,20,5,1,564.8500,14,405,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c233cf092bfa59f7b74326339f0fa955c233cf092bfa59f7b74326339f0fa955
406,SCCP000406,216,397,2,2,566.2200,15,406,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7fcaf85b712f5c1b9d6eedce860398837fcaf85b712f5c1b9d6eedce86039883
407,SCCP000407,15,60,7,3,567.5900,16,407,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e5b1d17bdf9a554f994c8e1f2ff13d53e5b1d17bdf9a554f994c8e1f2ff13d53
408,SCCP000408,113,-1,4,1,568.9600,17,408,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,de32c07ab67a582db2d5d94ea1b71db6de32c07ab67a582db2d5d94ea1b71db6
409,SCCP000409,109,126,2,1,570.3300,18,409,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,80a9e2e8f69d5c279079a06f0d968d3680a9e2e8f69d5c279079a06f0d968d36
410,SCCP000410,338,129,1,3,571.7000,19,410,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b884c3d6a01d5364ae6314e026ef41e6b884c3d6a01d5364ae6314e026ef41e6
411,SCCP000411,214,163,1,5,573.0700,20,411,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1fb3e75b49d757b292dab4ad09c8fbbd1fb3e75b49d757b292dab4ad09c8fbbd
412,SCCP000412,480,458,4,4,574.4400,21,412,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9492ed7bbc865799af13bfd0fa21ef269492ed7bbc865799af13bfd0fa21ef26
413,SCCP000413,17,54,5,5,575.8100,22,413,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b938d138f22955c296dad1593b0dfde6b938d138f22955c296dad1593b0dfde6
414,SCCP000414,392,6,2,1,577.1800,23,414,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f35f2056fc6e5ff391b6eb12b1afbe3ef35f2056fc6e5ff391b6eb12b1afbe3e
415,SCCP000415,478,205,5,4,578.5500,24,415,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,569dfb03e763519f972d05f9bf5d3cd9569dfb03e763519f972d05f9bf5d3cd9
416,SCCP000416,253,165,3,2,579.9200,25,416,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2ffbe89fc8a2567bb839ba6745b8f9972ffbe89fc8a2567bb839ba6745b8f997
417,SCCP000417,180,233,4,3,581.2900,26,417,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1fc49dc13d6559f78251a671977f4d941fc49dc13d6559f78251a671977f4d94
418,SCCP000418,133,470,1,3,582.6600,27,418,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6b1f5a5d02d35a55b547c87d2b50e8626b1f5a5d02d35a55b547c87d2b50e862
419,SCCP000419,486,71,3,2,584.0300,28,419,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,81631f0c5094563aa247c74aef3be2a981631f0c5094563aa247c74aef3be2a9
420,SCCP000420,178,141,2,1,585.4000,1,420,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6dac267f831b5e7a88e3ff01dba8b4006dac267f831b5e7a88e3ff01dba8b400
421,SCCP000421,317,387,5,1,586.7700,2,421,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,401eb2b83642562b9563533ea001d5fd401eb2b83642562b9563533ea001d5fd
422,SCCP000422,89,253,4,3,588.1400,3,422,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3ed7715eb3705aaeb112d765de65b8a93ed7715eb3705aaeb112d765de65b8a9
423,SCCP000423,53,348,1,2,589.5100,4,423,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b19eae70b81959cd9d3fbc5d04c98dbfb19eae70b81959cd9d3fbc5d04c98dbf
424,SCCP000424,22,485,3,2,590.8800,5,424,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f91cd7acbd4a5137bd66d1e11158b955f91cd7acbd4a5137bd66d1e11158b955
425,SCCP000425,131,-1,1,3,592.2500,6,425,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,925aa4d025b75a769d64c3412456024e925aa4d025b75a769d64c3412456024e
426,SCCP000426,101,259,7,4,593.6200,7,426,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c96e5b60c06c5d5aa1c438446b162184c96e5b60c06c5d5aa1c438446b162184
427,SCCP000427,212,439,7,1,594.9900,8,427,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,98cc30ebfd13512186ca5bd7811a5ba098cc30ebfd13512186ca5bd7811a5ba0
428,SCCP000428,391,268,8,4,596.3600,9,428,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0e979d680e865e01abe5aa0718664f8c0e979d680e865e01abe5aa0718664f8c
429,SCCP000429,412,446,2,3,597.7300,10,429,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,15d0d081c6d757009ca1eef3b59af37815d0d081c6d757009ca1eef3b59af378
430,SCCP000430,306,30,8,2,599.1000,11,430,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b3cb2140db345a4bbad2d9983acc1d0eb3cb2140db345a4bbad2d9983acc1d0e
431,SCCP000431,234,418,4,1,600.4700,12,431,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,254eda7bdb9b5025bd14595ec53d1334254eda7bdb9b5025bd14595ec53d1334
432,SCCP000432,331,202,5,4,601.8400,13,432,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2e75268b6d9b55f685859bab082dd2a92e75268b6d9b55f685859bab082dd2a9
433,SCCP000433,477,67,7,4,603.2100,14,433,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,492cb9ecbcea5402a88c9d1ec72dd8ea492cb9ecbcea5402a88c9d1ec72dd8ea
434,SCCP000434,413,174,7,1,604.5800,15,434,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4c18bfd5a4f654408c3f34231f8b7ee34c18bfd5a4f654408c3f34231f8b7ee3
435,SCCP000435,444,353,8,3,605.9500,16,435,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e0c2a8a2158f5140b25c02e54f3efb9ae0c2a8a2158f5140b25c02e54f3efb9a
436,SCCP000436,491,425,8,4,607.3200,17,436,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9715da4eebc1503fa8a239ca360e28829715da4eebc1503fa8a239ca360e2882
437,SCCP000437,103,200,1,1,608.6900,18,437,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0c8bf860cd2359458d2f882ac38330720c8bf860cd2359458d2f882ac3833072
438,SCCP000438,241,382,6,2,610.0600,19,438,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,038553c936125aac8f1f73d0ac8d57fe038553c936125aac8f1f73d0ac8d57fe
439,SCCP000439,207,153,7,3,611.4300,20,439,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b4bd5e331e8558648bbf2cbdf5ff7f40b4bd5e331e8558648bbf2cbdf5ff7f40
440,SCCP000440,346,227,1,4,612.8000,21,440,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,003ef77490d75753b531bcef6b7f8edc003ef77490d75753b531bcef6b7f8edc
441,SCCP000441,418,52,8,5,614.1700,22,441,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,53aa551a7ae557b58e3108325681511d53aa551a7ae557b58e3108325681511d
442,SCCP000442,184,-1,3,5,615.5400,23,442,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,43ae7a3a988f59a69e3ab5d2a569e4eb43ae7a3a988f59a69e3ab5d2a569e4eb
443,SCCP000443,309,153,3,2,616.9100,24,443,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9009aec15ce25ea0b883b554797a55629009aec15ce25ea0b883b554797a5562
444,SCCP000444,290,270,2,3,618.2800,25,444,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,03200cfb7010526fa0c603830209794c03200cfb7010526fa0c603830209794c
445,SCCP000445,42,360,7,1,619.6500,26,445,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f8fa7aaef5a0547eadfa87746ce44886f8fa7aaef5a0547eadfa87746ce44886
446,SCCP000446,351,490,3,1,621.0200,27,446,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a12b508d3f085207855edcd2590a547ca12b508d3f085207855edcd2590a547c
447,SCCP000447,83,24,6,1,622.3900,28,447,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4763278146435c86bc3f092e890bec764763278146435c86bc3f092e890bec76
448,SCCP000448,46,447,4,3,623.7600,1,448,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ed4cc95e25bd5829af59d2614df1e32eed4cc95e25bd5829af59d2614df1e32e
449,SCCP000449,109,453,2,5,625.1300,2,449,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5194040fa18d5568a65dc90f1de69b7e5194040fa18d5568a65dc90f1de69b7e
450,SCCP000450,41,369,8,2,626.5000,3,450,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bfcf1a2cca4457349db1eee760be4e6abfcf1a2cca4457349db1eee760be4e6a
451,SCCP000451,441,398,5,5,627.8700,4,451,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,033202615df25b9c9ce302ede6384cc1033202615df25b9c9ce302ede6384cc1
452,SCCP000452,1,365,4,2,629.2400,5,452,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a05980328dc6599ea4e6cbc9e90464f5a05980328dc6599ea4e6cbc9e90464f5
453,SCCP000453,245,351,3,1,630.6100,6,453,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,59eac0f9fe4351359cab3e0b52abdb0559eac0f9fe4351359cab3e0b52abdb05
454,SCCP000454,403,211,3,4,631.9800,7,454,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,baeb6e95b22e5f63bb70cb7fd8d6fae7baeb6e95b22e5f63bb70cb7fd8d6fae7
455,SCCP000455,225,427,1,5,633.3500,8,455,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4d571bab59965014885948025aafd8e24d571bab59965014885948025aafd8e2
456,SCCP000456,464,286,4,3,634.7200,9,456,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,523f4acae3a85b5eac4eb213e42d9d44523f4acae3a85b5eac4eb213e42d9d44
457,SCCP000457,21,329,4,1,636.0900,10,457,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,53112b0732db51f7bbfcf5af9d1b937a53112b0732db51f7bbfcf5af9d1b937a
458,SCCP000458,304,436,5,2,637.4600,11,458,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7d0dc3ab104550d39f8ec83f5b4d18b57d0dc3ab104550d39f8ec83f5b4d18b5
459,SCCP000459,423,-1,8,5,638.8300,12,459,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,12b9ddd34df150eeb571ef9cee50c9cc12b9ddd34df150eeb571ef9cee50c9cc
