EnergyDemandContractKey,DemandContractNumber,EnergyUtilityAccountKey,EnergyTariffKey,UnitOfMeasureKey,ContractDemandQuantity,DemandPenaltyAmount,MinimumBillingQuantity,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
336,EDC000336,341,355,2,235.3000,470.3200,235.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,af6f0bd7c8c9597abcda7dd4a16730c2af6f0bd7c8c9597abcda7dd4a16730c2
337,EDC000337,229,70,5,236.0000,471.6900,236.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6eefdfeb9d195775983b8ba7aece5aab6eefdfeb9d195775983b8ba7aece5aab
338,EDC000338,146,76,6,236.7000,473.0600,236.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,18178518da02515d897f53881126d3df18178518da02515d897f53881126d3df
339,EDC000339,410,276,7,237.4000,474.4300,237.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fddff8834d2d55849ef02d7b404c275cfddff8834d2d55849ef02d7b404c275c
340,EDC000340,257,239,1,238.1000,475.8000,238.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1558089af7745a93a7bb0be2da28ae791558089af7745a93a7bb0be2da28ae79
341,EDC000341,42,101,2,238.8000,477.1700,238.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,be52eb432ed95a6e8c3b5c74516d0650be52eb432ed95a6e8c3b5c74516d0650
342,EDC000342,296,23,1,239.5000,478.5400,239.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dd291524f60358c499e993a4d78927fadd291524f60358c499e993a4d78927fa
343,EDC000343,465,182,1,240.2000,479.9100,240.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,45c2fe29ce9b5acdaf6264a93f73797545c2fe29ce9b5acdaf6264a93f737975
344,EDC000344,175,270,4,240.9000,481.2800,240.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,69b38ef88ff959c0bc39011d4c9d7c3269b38ef88ff959c0bc39011d4c9d7c32
345,EDC000345,355,412,1,241.6000,482.6500,241.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3b818049546154628ec2e456bbf59b453b818049546154628ec2e456bbf59b45
346,EDC000346,149,304,6,242.3000,484.0200,242.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0a309bb03bce5752afc2ca9e0feb989e0a309bb03bce5752afc2ca9e0feb989e
347,EDC000347,362,398,4,243.0000,485.3900,243.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d993c21deeaa5788ac561cc7424f479bd993c21deeaa5788ac561cc7424f479b
348,EDC000348,118,484,3,243.7000,486.7600,243.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c6fc1ded706b55f3bf7a38af7e9c07a5c6fc1ded706b55f3bf7a38af7e9c07a5
349,EDC000349,156,201,7,244.4000,488.1300,244.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ea10edca2747540086f53dbcce5fd992ea10edca2747540086f53dbcce5fd992
350,EDC000350,181,364,3,245.1000,489.5000,245.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,509ab3ee0fed514ea4749907b7f0724d509ab3ee0fed514ea4749907b7f0724d
351,EDC000351,453,340,4,245.8000,490.8700,245.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4a67d64828d45afa88b6dad2d071b1ae4a67d64828d45afa88b6dad2d071b1ae
352,EDC000352,64,202,1,246.5000,492.2400,246.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b96db7b4dacc55dcaf48abfc0ef9b375b96db7b4dacc55dcaf48abfc0ef9b375
353,EDC000353,491,323,5,247.2000,493.6100,247.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,80ba4d802d8e58bb8188ed55cea60c4b80ba4d802d8e58bb8188ed55cea60c4b
354,EDC000354,483,144,1,247.9000,494.9800,247.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b49838a67ed85f1580fd37868415c822b49838a67ed85f1580fd37868415c822
355,EDC000355,55,471,6,248.6000,496.3500,248.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4b0ea3b40c7750319d0529e488887c904b0ea3b40c7750319d0529e488887c90
356,EDC000356,91,280,2,249.3000,497.7200,249.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c6bee1e70b0c5cd09c106309328ffff9c6bee1e70b0c5cd09c106309328ffff9
357,EDC000357,305,229,3,250.0000,499.0900,250.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6ab2da2d936c5bfeac9a46bf06b1cbd86ab2da2d936c5bfeac9a46bf06b1cbd8
358,EDC000358,262,290,5,250.7000,500.4600,250.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0b3e3a7e785c5c41b6aa811c6cc46e260b3e3a7e785c5c41b6aa811c6cc46e26
359,EDC000359,393,171,6,251.4000,501.8300,251.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cc30cc2274955ba087bafb428b0d333bcc30cc2274955ba087bafb428b0d333b
360,EDC000360,276,399,1,252.1000,503.2000,252.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3a14c466e0cb58879cbfd848afc015323a14c466e0cb58879cbfd848afc01532
361,EDC000361,471,78,5,252.8000,504.5700,252.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5c0ba7d41b655942857b6f1b480c76635c0ba7d41b655942857b6f1b480c7663
362,EDC000362,319,267,1,253.5000,505.9400,253.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1b5ad2facf735ceeae6a31651dc155801b5ad2facf735ceeae6a31651dc15580
363,EDC000363,22,209,4,254.2000,507.3100,254.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b4b56d7c079858fa85e6c4eb60f8ff46b4b56d7c079858fa85e6c4eb60f8ff46
364,EDC000364,206,245,2,254.9000,508.6800,254.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6f644302503c54bbb1fbd7aa258c48ec6f644302503c54bbb1fbd7aa258c48ec
365,EDC000365,447,225,3,255.6000,510.0500,255.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a2470febb1ef5306b138a743b0c5f17aa2470febb1ef5306b138a743b0c5f17a
366,EDC000366,15,391,6,256.3000,511.4200,256.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,17ed06a698cd56cf8273a23c068f800017ed06a698cd56cf8273a23c068f8000
367,EDC000367,202,400,2,257.0000,512.7900,257.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,399147740963591594edb22102009729399147740963591594edb22102009729
368,EDC000368,227,286,7,257.7000,514.1600,257.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,35556f4ff29e53f9b2a1a813102b029535556f4ff29e53f9b2a1a813102b0295
369,EDC000369,337,189,4,258.4000,515.5300,258.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f45dcc18accb512e9077c1b466b8eddcf45dcc18accb512e9077c1b466b8eddc
370,EDC000370,220,475,6,259.1000,516.9000,259.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,287a7f87dc1c5e2d963be6a097a3dea4287a7f87dc1c5e2d963be6a097a3dea4
371,EDC000371,357,32,4,259.8000,518.2700,259.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d2f1971754e65b7aa2ce97a94bc27ba2d2f1971754e65b7aa2ce97a94bc27ba2
372,EDC000372,105,474,2,260.5000,519.6400,260.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4802d4999ab355ae83c87ee58f402e8e4802d4999ab355ae83c87ee58f402e8e
373,EDC000373,285,185,5,261.2000,521.0100,261.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8b093347d1a45bfb8e2d43342dbae2d78b093347d1a45bfb8e2d43342dbae2d7
374,EDC000374,251,36,2,261.9000,522.3800,261.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d958bd8f676451b28eeac75e33731f04d958bd8f676451b28eeac75e33731f04
375,EDC000375,250,142,3,262.6000,523.7500,262.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,21a188c4eb5857a3adda90dc8d9ae99d21a188c4eb5857a3adda90dc8d9ae99d
376,EDC000376,444,105,6,263.3000,525.1200,263.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6dd26cd881a451cab438ef6c21e6419e6dd26cd881a451cab438ef6c21e6419e
377,EDC000377,74,485,6,264.0000,526.4900,264.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f522144187ed59e299ebd3b6c25fdd57f522144187ed59e299ebd3b6c25fdd57
378,EDC000378,38,28,7,264.7000,527.8600,264.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,34e91655b7175e2baf6f5f72f3b0dd4734e91655b7175e2baf6f5f72f3b0dd47
379,EDC000379,217,453,4,265.4000,529.2300,265.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,196d4b22a2115b57b708bc72d3a9c87d196d4b22a2115b57b708bc72d3a9c87d
380,EDC000380,226,323,4,266.1000,530.6000,266.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1cc83c3471aa5fbe949c235606dcbc161cc83c3471aa5fbe949c235606dcbc16
381,EDC000381,418,78,2,266.8000,531.9700,266.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c06802a4df8b5427a017ead00ab28059c06802a4df8b5427a017ead00ab28059
382,EDC000382,281,411,1,267.5000,533.3400,267.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,24729606996356c0b61f5499315c972f24729606996356c0b61f5499315c972f
383,EDC000383,373,230,2,268.2000,534.7100,268.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,123abdc9c8c6578992f15f93f5052769123abdc9c8c6578992f15f93f5052769
384,EDC000384,262,282,2,268.9000,536.0800,268.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1d24ffb83642578bb4e640d8929154f31d24ffb83642578bb4e640d8929154f3
385,EDC000385,72,211,6,269.6000,537.4500,269.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f41df384c0765c20afa97f5354a3d244f41df384c0765c20afa97f5354a3d244
386,EDC000386,390,33,4,270.3000,538.8200,270.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,edad52bd859e52e690486250e31716dbedad52bd859e52e690486250e31716db
387,EDC000387,87,309,3,271.0000,540.1900,271.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fe8ef95c578b52f39bea86127d493201fe8ef95c578b52f39bea86127d493201
388,EDC000388,44,45,6,271.7000,541.5600,271.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e16ac0a5941e57c2937ada690e7046cde16ac0a5941e57c2937ada690e7046cd
389,EDC000389,45,133,6,272.4000,542.9300,272.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e409c3bbbc9f5bc9b71676a4733e2405e409c3bbbc9f5bc9b71676a4733e2405
390,EDC000390,163,266,2,273.1000,544.3000,273.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0793dd07fb6e5ca98dd128ba935940f20793dd07fb6e5ca98dd128ba935940f2
391,EDC000391,250,427,6,273.8000,545.6700,273.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f1aecde0167d580e84f9081f91a807a6f1aecde0167d580e84f9081f91a807a6
392,EDC000392,171,130,1,274.5000,547.0400,274.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c825cefa0b9459d5aae3a300336575c7c825cefa0b9459d5aae3a300336575c7
393,EDC000393,333,356,6,275.2000,548.4100,275.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,42b88907b3a756848feb084bddfe460a42b88907b3a756848feb084bddfe460a
394,EDC000394,80,489,4,275.9000,549.7800,275.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2b9241fcdcb65fea8ce052bc808260522b9241fcdcb65fea8ce052bc80826052
395,EDC000395,93,305,2,276.6000,551.1500,276.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c141a87458ce506d815b9dab33e2b259c141a87458ce506d815b9dab33e2b259
396,EDC000396,124,330,7,277.3000,552.5200,277.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b287754c007350d99acb18ce3a9fbd2ab287754c007350d99acb18ce3a9fbd2a
397,EDC000397,485,404,6,278.0000,553.8900,278.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d38ef3df06895fe5bc846baaad720684d38ef3df06895fe5bc846baaad720684
398,EDC000398,495,128,1,278.7000,555.2600,278.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d41d97dcff5351b8b504a8608573d99cd41d97dcff5351b8b504a8608573d99c
399,EDC000399,350,310,1,279.4000,556.6300,279.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e88628c1285a5d2ab79af925405aa1c7e88628c1285a5d2ab79af925405aa1c7
400,EDC000400,115,166,6,280.1000,558.0000,280.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b0b73c55539c51ba894362e1fb804f65b0b73c55539c51ba894362e1fb804f65
401,EDC000401,494,481,7,280.8000,559.3700,280.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cd7ab28588885892bf08139d7a97dcc7cd7ab28588885892bf08139d7a97dcc7
402,EDC000402,1,302,7,281.5000,560.7400,281.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8f46a4b366ef5b6f91251f0f9e2d0bbc8f46a4b366ef5b6f91251f0f9e2d0bbc
403,EDC000403,31,84,3,282.2000,562.1100,282.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5f95adb894065f2fb566cd77d7b1172c5f95adb894065f2fb566cd77d7b1172c
404,EDC000404,202,257,3,282.9000,563.4800,282.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6e30739f3ed8559098a1d1a298dd39b36e30739f3ed8559098a1d1a298dd39b3
405,EDC000405,42,141,5,283.6000,564.8500,283.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e6db555cf6a75445903fcba79cf76f84e6db555cf6a75445903fcba79cf76f84
406,EDC000406,266,350,4,284.3000,566.2200,284.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,803e513f392a564fb94b811d45c87b96803e513f392a564fb94b811d45c87b96
407,EDC000407,313,233,5,285.0000,567.5900,285.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,982fbf80652757be8d624eceabd1eacf982fbf80652757be8d624eceabd1eacf
408,EDC000408,492,382,6,285.7000,568.9600,285.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,951ed8b492f159399b9f57fb60db076c951ed8b492f159399b9f57fb60db076c
409,EDC000409,199,254,6,286.4000,570.3300,286.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fec3c9ee2693551c8b7f831e5c42b6ebfec3c9ee2693551c8b7f831e5c42b6eb
410,EDC000410,444,205,5,287.1000,571.7000,287.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,650a78e8a636538b964b68978dd930a5650a78e8a636538b964b68978dd930a5
411,EDC000411,341,375,5,287.8000,573.0700,287.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,13021275892d50909c8434597d2a098213021275892d50909c8434597d2a0982
412,EDC000412,262,429,3,288.5000,574.4400,288.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,06c3f9a3a5c1564e802aa6ce8049cae606c3f9a3a5c1564e802aa6ce8049cae6
413,EDC000413,14,314,1,289.2000,575.8100,289.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8ccf057a8f995d3c8977065825f0ad6f8ccf057a8f995d3c8977065825f0ad6f
414,EDC000414,117,312,2,289.9000,577.1800,289.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5cf32230f41e54b69b74c859bb24fb575cf32230f41e54b69b74c859bb24fb57
415,EDC000415,231,104,2,290.6000,578.5500,290.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ca43d7dd335a59d590a5780a55b53a19ca43d7dd335a59d590a5780a55b53a19
416,EDC000416,306,270,4,291.3000,579.9200,291.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,26ea8f9573935c73b9664eccf955f78a26ea8f9573935c73b9664eccf955f78a
417,EDC000417,197,487,6,292.0000,581.2900,292.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a8793a2850325172b388d371c38ba8aea8793a2850325172b388d371c38ba8ae
418,EDC000418,195,1,5,292.7000,582.6600,292.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a460e7c07b585b13aa046bef0c3e0505a460e7c07b585b13aa046bef0c3e0505
419,EDC000419,303,281,1,293.4000,584.0300,293.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6407b9731c775f8d972383ffd679a8026407b9731c775f8d972383ffd679a802
420,EDC000420,175,123,7,294.1000,585.4000,294.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0984eda9cc3b537b9823b3994a671ffc0984eda9cc3b537b9823b3994a671ffc
421,EDC000421,186,465,5,294.8000,586.7700,294.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e5fbe3cb5f5e583ea2b3b76c047236dce5fbe3cb5f5e583ea2b3b76c047236dc
422,EDC000422,485,55,3,295.5000,588.1400,295.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9045efc50290585fab9cbb1266c1cf9f9045efc50290585fab9cbb1266c1cf9f
423,EDC000423,51,202,4,296.2000,589.5100,296.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8576077f773b5da28f1bf24f3a449e728576077f773b5da28f1bf24f3a449e72
424,EDC000424,354,188,3,296.9000,590.8800,296.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b078a7ddb24a502eb40282a397432cc7b078a7ddb24a502eb40282a397432cc7
425,EDC000425,329,86,7,297.6000,592.2500,297.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a3e77855d2495d11b8db92f523b1782da3e77855d2495d11b8db92f523b1782d
426,EDC000426,162,95,2,298.3000,593.6200,298.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ffa34a8e241050879453fdc3c42679cdffa34a8e241050879453fdc3c42679cd
427,EDC000427,432,195,1,299.0000,594.9900,299.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e853a357b40654ccb6e37fc48b93ed55e853a357b40654ccb6e37fc48b93ed55
428,EDC000428,280,94,1,299.7000,596.3600,299.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d70c7b38cae0549b9506e68ef0c0e6cbd70c7b38cae0549b9506e68ef0c0e6cb
429,EDC000429,119,481,2,300.4000,597.7300,300.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0dbf3fe88cf35b25b62b63edadf8479f0dbf3fe88cf35b25b62b63edadf8479f
430,EDC000430,103,316,1,301.1000,599.1000,301.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,858bcb613c4457578ee2099e1116d0e9858bcb613c4457578ee2099e1116d0e9
431,EDC000431,416,94,1,301.8000,600.4700,301.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f24189e88d22540d941d9162c0f65189f24189e88d22540d941d9162c0f65189
432,EDC000432,150,295,3,302.5000,601.8400,302.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d8144455503e53f7983a9a50c6f6189dd8144455503e53f7983a9a50c6f6189d
433,EDC000433,326,225,3,303.2000,603.2100,303.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7b3cff3678465487b778b4d607d3ebf87b3cff3678465487b778b4d607d3ebf8
434,EDC000434,296,377,3,303.9000,604.5800,303.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d70e6a0e2a3b5557a4047dc0cb34875fd70e6a0e2a3b5557a4047dc0cb34875f
435,EDC000435,276,65,1,304.6000,605.9500,304.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d9b716d997e65d318ee47eb84cb86899d9b716d997e65d318ee47eb84cb86899
436,EDC000436,220,22,7,305.3000,607.3200,305.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,71b83adba0cc52e69efd4b168e5c7c7871b83adba0cc52e69efd4b168e5c7c78
437,EDC000437,219,248,4,306.0000,608.6900,306.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,768496c2c680555b9e93f5793b33692d768496c2c680555b9e93f5793b33692d
438,EDC000438,262,258,1,306.7000,610.0600,306.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2e10ae38b1be5e8799a4ed50cd00de602e10ae38b1be5e8799a4ed50cd00de60
439,EDC000439,71,184,3,307.4000,611.4300,307.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0f6360fea8115b339936db9299f18c040f6360fea8115b339936db9299f18c04
440,EDC000440,41,280,6,308.1000,612.8000,308.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eb6971f6c8f5530a9ace0dc9aa0bb4bceb6971f6c8f5530a9ace0dc9aa0bb4bc
441,EDC000441,75,212,5,308.8000,614.1700,308.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,927d08ad6af6512ab62745f99c3137f9927d08ad6af6512ab62745f99c3137f9
442,EDC000442,311,373,5,309.5000,615.5400,309.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5971d9da38d15ca5a045401ce55325015971d9da38d15ca5a045401ce5532501
443,EDC000443,197,25,5,310.2000,616.9100,310.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1d5bb742977a5ceebb9cceaf8c935f941d5bb742977a5ceebb9cceaf8c935f94
444,EDC000444,272,344,1,310.9000,618.2800,310.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3606a0b2f28d528197f2d2ac2c89abb93606a0b2f28d528197f2d2ac2c89abb9
445,EDC000445,193,284,1,311.6000,619.6500,311.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7c9ea12b910b5b829414bac8bb869ae07c9ea12b910b5b829414bac8bb869ae0
446,EDC000446,358,62,4,312.3000,621.0200,312.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,faaaef141eb256ddb0b00d732aca15edfaaaef141eb256ddb0b00d732aca15ed
447,EDC000447,100,328,6,313.0000,622.3900,313.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7a1cb3ced60d5db18c0242a16b7c4d507a1cb3ced60d5db18c0242a16b7c4d50
448,EDC000448,139,333,4,313.7000,623.7600,313.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7b03a4e1087b5daab105ce8edf884c817b03a4e1087b5daab105ce8edf884c81
