QualityGaugeKey,GaugeNumber,AssetKey,QualityLabCellKey,QualityCalibrationStatusKey,UnitOfMeasureKey,QualityGaugeName,RevisionCode,ActiveFlag,StandardValue,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
310,QG000310,171,4,6,2,Evergreen QualityGauge 310,QG000310,0,434.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bbdfe34de7765c1daeb3bdbbd403bba2bbdfe34de7765c1daeb3bdbbd403bba2
311,QG000311,320,296,1,6,Atlas QualityGauge 311,QG000311,1,436.0700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a89131babe735aa5b47218dc2cc667fea89131babe735aa5b47218dc2cc667fe
312,QG000312,445,495,4,5,Willow QualityGauge 312,QG000312,1,437.4400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,657c7abbba7f535e81dfad47b34f06a1657c7abbba7f535e81dfad47b34f06a1
313,QG000313,471,31,4,6,Delta QualityGauge 313,QG000313,1,438.8100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,139e7fc3880f5091bd08a4190731905c139e7fc3880f5091bd08a4190731905c
314,QG000314,429,153,4,3,Delta QualityGauge 314,QG000314,1,440.1800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e4db328408fa5c7a8e36c2ec5d11fc97e4db328408fa5c7a8e36c2ec5d11fc97
315,QG000315,17,237,2,4,Atlas QualityGauge 315,QG000315,0,441.5500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dabf4d8695d55219b66721e789659e84dabf4d8695d55219b66721e789659e84
316,QG000316,442,462,1,2,Junction QualityGauge 316,QG000316,1,442.9200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cdc99803b326514f87cc9bfc1b79b033cdc99803b326514f87cc9bfc1b79b033
317,QG000317,331,241,2,1,Forge QualityGauge 317,QG000317,1,444.2900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,47e006efc2a95af99ec041f401a6e7b047e006efc2a95af99ec041f401a6e7b0
318,QG000318,78,86,3,2,Pioneer QualityGauge 318,QG000318,1,445.6600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0e08a8c1979f557e97c4852b414ea7590e08a8c1979f557e97c4852b414ea759
319,QG000319,137,259,12,1,Beacon QualityGauge 319,QG000319,1,447.0300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b46ca00ed032541cb483f188775290bfb46ca00ed032541cb483f188775290bf
320,QG000320,471,342,12,5,Cedar QualityGauge 320,QG000320,0,448.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,745ae9a441125270bda5a56ade8ea637745ae9a441125270bda5a56ade8ea637
321,QG000321,184,373,10,2,Titan QualityGauge 321,QG000321,1,449.7700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cf8265cfb88a53458a95d2499f3bd584cf8265cfb88a53458a95d2499f3bd584
322,QG000322,119,360,8,5,Orion QualityGauge 322,QG000322,1,451.1400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,099ba953eaef590b963d102c96040e00099ba953eaef590b963d102c96040e00
323,QG000323,-1,265,9,2,Beacon QualityGauge 323,QG000323,1,452.5100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7ac97749376f5cfcb202eb6eb26ea7ed7ac97749376f5cfcb202eb6eb26ea7ed
324,QG000324,288,185,4,3,Forge QualityGauge 324,QG000324,1,453.8800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eac99f00a78656d7a54ec1fafdb1d41deac99f00a78656d7a54ec1fafdb1d41d
325,QG000325,361,488,3,7,Northstar QualityGauge 325,QG000325,0,455.2500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,58df85fbeb5757f89349d5865ec01c9a58df85fbeb5757f89349d5865ec01c9a
326,QG000326,7,192,4,3,Pioneer QualityGauge 326,QG000326,1,456.6200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e46aaf2c82e25ee2a2b353d35d079048e46aaf2c82e25ee2a2b353d35d079048
327,QG000327,255,478,7,2,Vertex QualityGauge 327,QG000327,1,457.9900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c068678c52875cfeab38687760a4fdb9c068678c52875cfeab38687760a4fdb9
328,QG000328,396,155,6,1,Keystone QualityGauge 328,QG000328,1,459.3600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0ba4f2f809d958d09e36b5f01089a4d20ba4f2f809d958d09e36b5f01089a4d2
329,QG000329,2,291,1,1,Harbor QualityGauge 329,QG000329,1,460.7300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6ae66958a66c5a77ad70130a65e6946e6ae66958a66c5a77ad70130a65e6946e
330,QG000330,493,106,8,7,Cedar QualityGauge 330,QG000330,0,462.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,af9a419306655950a833e152b81ef8dbaf9a419306655950a833e152b81ef8db
331,QG000331,79,320,8,1,Cedar QualityGauge 331,QG000331,1,463.4700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ae11c2dddd4c58efbf2c9fd600e83fc9ae11c2dddd4c58efbf2c9fd600e83fc9
332,QG000332,417,284,5,5,Summit QualityGauge 332,QG000332,1,464.8400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f1128d369e2053cfa3e3d801fcc7b85df1128d369e2053cfa3e3d801fcc7b85d
333,QG000333,133,468,12,6,Granite QualityGauge 333,QG000333,1,466.2100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1b99b017395c5783bb8d61259ef271961b99b017395c5783bb8d61259ef27196
334,QG000334,126,349,2,3,Zenith QualityGauge 334,QG000334,1,467.5800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f5b65e8dabdd5af192d8169ecc3c9d4ef5b65e8dabdd5af192d8169ecc3c9d4e
335,QG000335,200,207,3,1,Forge QualityGauge 335,QG000335,0,468.9500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,63453fc3e98451c192c02e5651dda2ee63453fc3e98451c192c02e5651dda2ee
336,QG000336,471,463,1,1,Beacon QualityGauge 336,QG000336,1,470.3200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ed354e2b835c50459cacbf18a485a8ceed354e2b835c50459cacbf18a485a8ce
337,QG000337,280,412,6,6,Willow QualityGauge 337,QG000337,1,471.6900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ea0cfec2b73650658522643ca439030bea0cfec2b73650658522643ca439030b
338,QG000338,493,82,2,4,Granite QualityGauge 338,QG000338,1,473.0600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7fb256494f545a8b987eaef53ad309367fb256494f545a8b987eaef53ad30936
339,QG000339,432,171,4,3,Pioneer QualityGauge 339,QG000339,1,474.4300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4974cd46a324561f91b6416383bea0e94974cd46a324561f91b6416383bea0e9
340,QG000340,-1,316,3,6,Summit QualityGauge 340,QG000340,0,475.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c088740cc6625e81b06a626664542cb1c088740cc6625e81b06a626664542cb1
341,QG000341,171,13,12,5,Beacon QualityGauge 341,QG000341,1,477.1700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0d8cb28de95e5b88bcb083857bc060c60d8cb28de95e5b88bcb083857bc060c6
342,QG000342,448,374,1,1,Atlas QualityGauge 342,QG000342,1,478.5400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0bf239c1556855419cca25a6346b5ee20bf239c1556855419cca25a6346b5ee2
343,QG000343,34,349,5,4,Harbor QualityGauge 343,QG000343,1,479.9100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4170d48b778f52be91dd062885fac1e84170d48b778f52be91dd062885fac1e8
344,QG000344,205,243,11,7,Zenith QualityGauge 344,QG000344,1,481.2800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6c18aeb33dfe54eaae44f5efdf91a5cc6c18aeb33dfe54eaae44f5efdf91a5cc
345,QG000345,232,441,11,3,Vertex QualityGauge 345,QG000345,0,482.6500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,abe876255265599999ab93432fc35af2abe876255265599999ab93432fc35af2
346,QG000346,182,139,3,1,Liberty QualityGauge 346,QG000346,1,484.0200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5cf5ea7492b0589288115300477db0985cf5ea7492b0589288115300477db098
347,QG000347,116,348,11,1,Northstar QualityGauge 347,QG000347,1,485.3900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,78428530f7a75e0b87a5c3a9b8a61f8c78428530f7a75e0b87a5c3a9b8a61f8c
348,QG000348,53,246,8,5,Willow QualityGauge 348,QG000348,1,486.7600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e5e40c6f87f5581e9564ec2714e91027e5e40c6f87f5581e9564ec2714e91027
349,QG000349,148,452,11,3,Orion QualityGauge 349,QG000349,1,488.1300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b7b7680873a950cea352b791fc98d4d0b7b7680873a950cea352b791fc98d4d0
350,QG000350,25,286,9,1,Delta QualityGauge 350,QG000350,0,489.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ce1e55d5a3275968b6a6c6b6964fbb74ce1e55d5a3275968b6a6c6b6964fbb74
351,QG000351,299,433,3,2,Delta QualityGauge 351,QG000351,1,490.8700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6a9a536edbe05bfe9fe2525e9c13265d6a9a536edbe05bfe9fe2525e9c13265d
352,QG000352,28,440,2,1,Ion QualityGauge 352,QG000352,1,492.2400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,50a019cbbd4c5c648bb9da177988c75a50a019cbbd4c5c648bb9da177988c75a
353,QG000353,463,416,3,5,Willow QualityGauge 353,QG000353,1,493.6100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,daa1dab0664f50c1991b76684ccc0667daa1dab0664f50c1991b76684ccc0667
354,QG000354,78,101,5,3,Willow QualityGauge 354,QG000354,1,494.9800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,125b4260c12d5eb295f8685cf01fcdfd125b4260c12d5eb295f8685cf01fcdfd
355,QG000355,466,51,9,4,Delta QualityGauge 355,QG000355,0,496.3500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c1a38573623556669fa3a141882e4110c1a38573623556669fa3a141882e4110
356,QG000356,291,106,10,4,Granite QualityGauge 356,QG000356,1,497.7200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e79314bdd28252a0bc2f7b0df3cc0323e79314bdd28252a0bc2f7b0df3cc0323
357,QG000357,-1,451,10,4,Quartz QualityGauge 357,QG000357,1,499.0900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,133272c1fd385785b0568120f83ff164133272c1fd385785b0568120f83ff164
358,QG000358,318,467,2,4,Unity QualityGauge 358,QG000358,1,500.4600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ebae68b032b85747b50ebc31425441cfebae68b032b85747b50ebc31425441cf
359,QG000359,55,150,9,6,Summit QualityGauge 359,QG000359,1,501.8300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,acfdfd7c81ef5e38a1722c7b41985c72acfdfd7c81ef5e38a1722c7b41985c72
360,QG000360,144,246,1,5,Unity QualityGauge 360,QG000360,0,503.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ed88834720475ecb8ea7501ca91e8d8eed88834720475ecb8ea7501ca91e8d8e
361,QG000361,73,360,5,4,Northstar QualityGauge 361,QG000361,1,504.5700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,09bd0f38267a5194a2731babb022aac509bd0f38267a5194a2731babb022aac5
362,QG000362,481,49,6,1,Willow QualityGauge 362,QG000362,1,505.9400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,89bdb951699f50a9b092c059a082333b89bdb951699f50a9b092c059a082333b
363,QG000363,486,470,3,1,Quartz QualityGauge 363,QG000363,1,507.3100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c8078f5087845ce38ae9861b16f44186c8078f5087845ce38ae9861b16f44186
364,QG000364,248,69,5,4,Ion QualityGauge 364,QG000364,1,508.6800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8d9e353af8e555669f0b0ad7540ec6da8d9e353af8e555669f0b0ad7540ec6da
365,QG000365,38,399,2,1,Northstar QualityGauge 365,QG000365,0,510.0500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e6d72775652850129d6079509ffbe444e6d72775652850129d6079509ffbe444
366,QG000366,33,158,6,4,Liberty QualityGauge 366,QG000366,1,511.4200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,52fc19eb43bf5b8e98b4c78bb3c9c4d152fc19eb43bf5b8e98b4c78bb3c9c4d1
367,QG000367,352,249,11,6,Northstar QualityGauge 367,QG000367,1,512.7900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e1784258041e5b268244c277a2046ec6e1784258041e5b268244c277a2046ec6
368,QG000368,247,174,12,3,Pioneer QualityGauge 368,QG000368,1,514.1600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7420b391df175e7dbdd4bc022e9c74997420b391df175e7dbdd4bc022e9c7499
369,QG000369,458,58,5,1,Zenith QualityGauge 369,QG000369,1,515.5300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7a9a7a76ee5a590280cd1f6e12f4402c7a9a7a76ee5a590280cd1f6e12f4402c
370,QG000370,100,17,5,5,Quartz QualityGauge 370,QG000370,0,516.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c543334584ea593eab1c90e1fa9c39efc543334584ea593eab1c90e1fa9c39ef
371,QG000371,464,367,6,6,Forge QualityGauge 371,QG000371,1,518.2700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a8273013615d52b7bc58659af8c2cc47a8273013615d52b7bc58659af8c2cc47
372,QG000372,54,6,4,1,Willow QualityGauge 372,QG000372,1,519.6400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,118bdcff3112573d831bcac1b83edd67118bdcff3112573d831bcac1b83edd67
373,QG000373,230,123,11,6,Quartz QualityGauge 373,QG000373,1,521.0100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e2d2d78690f05c91af74fb93d9315213e2d2d78690f05c91af74fb93d9315213
374,QG000374,-1,127,7,3,Cedar QualityGauge 374,QG000374,1,522.3800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,193c1c4bf81356c8b383ad19cc8660ee193c1c4bf81356c8b383ad19cc8660ee
375,QG000375,442,62,11,4,Beacon QualityGauge 375,QG000375,0,523.7500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f7573707d8c15a848d844559aeb921caf7573707d8c15a848d844559aeb921ca
376,QG000376,291,170,12,1,Northstar QualityGauge 376,QG000376,1,525.1200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,978cda6c4c0d510883b48bf79b23242b978cda6c4c0d510883b48bf79b23242b
377,QG000377,270,184,3,4,Keystone QualityGauge 377,QG000377,1,526.4900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ef6f6ae64b785330a01569b5b1f1478cef6f6ae64b785330a01569b5b1f1478c
378,QG000378,322,416,2,6,Northstar QualityGauge 378,QG000378,1,527.8600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a81ee9a543f052eca818f585cafbc53fa81ee9a543f052eca818f585cafbc53f
379,QG000379,376,104,6,2,Meridian QualityGauge 379,QG000379,1,529.2300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c7346564fb7d573d80ff62a09adef032c7346564fb7d573d80ff62a09adef032
380,QG000380,61,228,3,4,Granite QualityGauge 380,QG000380,0,530.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,102e7869d65352e5bb6656ba5671b597102e7869d65352e5bb6656ba5671b597
381,QG000381,291,145,10,1,Unity QualityGauge 381,QG000381,1,531.9700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e7fbc37219db585daef980598599f1a5e7fbc37219db585daef980598599f1a5
382,QG000382,402,27,12,5,Cedar QualityGauge 382,QG000382,1,533.3400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ec43a6187cf25d0e8efe8deca4b14dd6ec43a6187cf25d0e8efe8deca4b14dd6
383,QG000383,130,313,10,1,Pioneer QualityGauge 383,QG000383,1,534.7100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7197c8c036db598c968bda4d1d78b3097197c8c036db598c968bda4d1d78b309
384,QG000384,397,412,8,7,Forge QualityGauge 384,QG000384,1,536.0800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2b35fe9183b55cb593916bf43a72a29b2b35fe9183b55cb593916bf43a72a29b
385,QG000385,242,352,6,3,Northstar QualityGauge 385,QG000385,0,537.4500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a7f5f7b445a454aab94f36e2a13e9cb9a7f5f7b445a454aab94f36e2a13e9cb9
386,QG000386,180,167,9,2,Keystone QualityGauge 386,QG000386,1,538.8200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9aabc12fb5b15a21b89c14be899c6bf89aabc12fb5b15a21b89c14be899c6bf8
387,QG000387,275,17,8,1,Summit QualityGauge 387,QG000387,1,540.1900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,407d74cf393f5baa8874c9095eac756b407d74cf393f5baa8874c9095eac756b
388,QG000388,149,346,11,2,Unity QualityGauge 388,QG000388,1,541.5600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,202cc5e54ae853498da758f41eda709d202cc5e54ae853498da758f41eda709d
389,QG000389,151,288,3,4,Forge QualityGauge 389,QG000389,1,542.9300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e7de6e41c2c35b2eb4fadbd2cfd9ba60e7de6e41c2c35b2eb4fadbd2cfd9ba60
390,QG000390,101,11,3,7,Atlas QualityGauge 390,QG000390,0,544.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f769840b44a35bfaa96371bf202a265cf769840b44a35bfaa96371bf202a265c
391,QG000391,-1,261,12,5,Liberty QualityGauge 391,QG000391,1,545.6700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e0dc77f0a4f6591c8cab75206d364692e0dc77f0a4f6591c8cab75206d364692
392,QG000392,224,288,5,1,Evergreen QualityGauge 392,QG000392,1,547.0400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c6410eb92b0c556db8e6a598978f75e1c6410eb92b0c556db8e6a598978f75e1
393,QG000393,280,299,10,6,Northstar QualityGauge 393,QG000393,1,548.4100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2c3ac405f9bc5cd09408a13350739a2a2c3ac405f9bc5cd09408a13350739a2a
394,QG000394,161,356,8,6,Riverton QualityGauge 394,QG000394,1,549.7800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2895d86ce16d5a7d81a98430269939032895d86ce16d5a7d81a9843026993903
395,QG000395,492,99,4,4,Delta QualityGauge 395,QG000395,0,551.1500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8ce529cc87fa56918b93faef0045a7118ce529cc87fa56918b93faef0045a711
396,QG000396,19,137,8,2,Vertex QualityGauge 396,QG000396,1,552.5200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,caf2f41241665a09826c017eada23528caf2f41241665a09826c017eada23528
397,QG000397,265,188,10,6,Quartz QualityGauge 397,QG000397,1,553.8900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,474756c913335914817dc99eba720d59474756c913335914817dc99eba720d59
398,QG000398,355,336,5,6,Titan QualityGauge 398,QG000398,1,555.2600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cc929a3a9b215b76bfca05ced46b8599cc929a3a9b215b76bfca05ced46b8599
399,QG000399,457,386,8,6,Forge QualityGauge 399,QG000399,1,556.6300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d698e80f45bc5aab9538fb5f186f1969d698e80f45bc5aab9538fb5f186f1969
400,QG000400,180,302,10,1,Willow QualityGauge 400,QG000400,0,558.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,39ea55cb94a0585d859fcefc4cb1633639ea55cb94a0585d859fcefc4cb16336
401,QG000401,287,288,6,6,Quartz QualityGauge 401,QG000401,1,559.3700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,04ade5147e6a51a088662e1fbdc33a3404ade5147e6a51a088662e1fbdc33a34
402,QG000402,144,495,3,2,Junction QualityGauge 402,QG000402,1,560.7400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0b463f447c5d589cad81670f21573d140b463f447c5d589cad81670f21573d14
403,QG000403,326,212,6,5,Unity QualityGauge 403,QG000403,1,562.1100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a0d7939d5e945ae9a961641fc230b649a0d7939d5e945ae9a961641fc230b649
404,QG000404,436,91,9,2,Summit QualityGauge 404,QG000404,1,563.4800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a3e47798f4db5ccb9df59f29ea8eebb8a3e47798f4db5ccb9df59f29ea8eebb8
405,QG000405,291,295,9,7,Orion QualityGauge 405,QG000405,0,564.8500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4be272ea7861555397ca8477322e062e4be272ea7861555397ca8477322e062e
406,QG000406,119,207,2,4,Delta QualityGauge 406,QG000406,1,566.2200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,13ffa14aa09450f599c1b45cf1015fa913ffa14aa09450f599c1b45cf1015fa9
407,QG000407,22,45,11,6,Pioneer QualityGauge 407,QG000407,1,567.5900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8d5375b253215b39bf352111deb9b6d08d5375b253215b39bf352111deb9b6d0
408,QG000408,-1,320,7,4,Riverton QualityGauge 408,QG000408,1,568.9600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3a579bb57d57544aa1afee3d1168d7133a579bb57d57544aa1afee3d1168d713
409,QG000409,454,493,7,5,Meridian QualityGauge 409,QG000409,1,570.3300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f0c18d3c88285fe68f29cd5ea8025ea1f0c18d3c88285fe68f29cd5ea8025ea1
410,QG000410,87,447,8,7,Cedar QualityGauge 410,QG000410,0,571.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,999cd769d94c5b7e8eb7d98a9269e51f999cd769d94c5b7e8eb7d98a9269e51f
411,QG000411,10,202,10,6,Riverton QualityGauge 411,QG000411,1,573.0700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4adbbfa74bae59f0a54b1fc2ac7475444adbbfa74bae59f0a54b1fc2ac747544
412,QG000412,164,454,9,7,Zenith QualityGauge 412,QG000412,1,574.4400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,30b00626787f58d5b3c01a1f43972b6630b00626787f58d5b3c01a1f43972b66
413,QG000413,232,338,4,6,Summit QualityGauge 413,QG000413,1,575.8100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,13832df93a2758eb99ff39bc4fb83ec213832df93a2758eb99ff39bc4fb83ec2
